,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0,0020800763,1610612749,Bucks,MIL,Milwaukee,240:00,0.775,0.225,0.597,0.258,0.242,0.129,0.161,0.218,0.339,0.568,0.432,1.0,0.0,0.66,0.34
1,0020800764,1610612737,Hawks,ATL,Atlanta,240:00,0.735,0.265,0.631,0.198,0.27,0.126,0.099,0.18,0.432,0.514,0.486,1.0,0.0,0.622,0.378
0,0020800764,1610612764,Wizards,WAS,Washington,240:00,0.824,0.176,0.689,0.111,0.067,0.244,0.244,0.089,0.578,0.484,0.516,0.5,0.5,0.485,0.515
1,0020800765,1610612739,Cavaliers,CLE,Cleveland,240:00,0.731,0.269,0.589,0.211,0.189,0.095,0.221,0.105,0.379,0.286,0.714,0.5,0.5,0.324,0.676
0,0020800765,1610612754,Pacers,IND,Indiana,240:00,0.726,0.274,0.542,0.125,0.344,0.052,0.115,0.177,0.417,0.269,0.731,0.727,0.273,0.405,0.595
1,0020800766,1610612743,Nuggets,DEN,Denver,240:00,0.741,0.259,0.727,0.182,0.152,0.111,0.121,0.273,0.545,0.5,0.5,0.8,0.2,0.537,0.463
0,0020800766,1610612748,Heat,MIA,Miami,240:00,0.726,0.274,0.634,0.195,0.22,0.024,0.146,0.098,0.439,0.346,0.654,0.667,0.333,0.406,0.594
1,0020800767,1610612751,Nets,NJN,New Jersey,240:00,0.833,0.167,0.796,0.366,0.129,0.075,0.075,0.108,0.43,0.459,0.541,0.75,0.25,0.488,0.512
0,0020800767,1610612759,Spurs,SAS,San Antonio,240:00,0.769,0.231,0.611,0.241,0.222,0.037,0.167,0.12,0.37,0.606,0.394,0.875,0.125,0.659,0.341
1,0020800768,1610612750,Timberwolves,MIN,Minnesota,240:00,0.697,0.303,0.608,0.176,0.206,0.118,0.186,0.127,0.431,0.29,0.71,0.714,0.286,0.368,0.632
0,0020800768,1610612761,Raptors,TOR,Toronto,240:00,0.802,0.198,0.655,0.291,0.191,0.091,0.155,0.127,0.364,0.583,0.417,0.857,0.143,0.628,0.372
1,0020800769,1610612741,Bulls,CHI,Chicago,240:00,0.872,0.128,0.598,0.28,0.14,0.065,0.262,0.15,0.318,0.563,0.438,0.6,0.4,0.568,0.432
0,0020800769,1610612765,Pistons,DET,Detroit,240:00,0.892,0.108,0.725,0.294,0.118,0.137,0.157,0.186,0.431,0.459,0.541,1.0,0.0,0.512,0.488
1,0020800770,1610612742,Mavericks,DAL,Dallas,240:00,0.859,0.141,0.712,0.305,0.127,0.22,0.161,0.195,0.407,0.571,0.429,0.8,0.2,0.596,0.404
0,0020800770,1610612758,Kings,SAC,Sacramento,240:00,0.81,0.19,0.54,0.2,0.24,0.18,0.22,0.16,0.34,0.37,0.63,0.625,0.375,0.429,0.571
1,0020800771,1610612744,Warriors,GSW,Golden State,240:00,0.766,0.234,0.556,0.208,0.25,0.222,0.194,0.174,0.347,0.475,0.525,0.833,0.167,0.558,0.442
0,0020800771,1610612752,Knicks,NYK,New York,240:00,0.7,0.3,0.598,0.252,0.26,0.118,0.142,0.079,0.346,0.447,0.553,0.636,0.364,0.49,0.51
1,0020800772,1610612747,Lakers,LAL,Los Angeles,240:00,0.798,0.202,0.762,0.248,0.143,0.076,0.095,0.114,0.514,0.4,0.6,1.0,0.0,0.467,0.533
0,0020800772,1610612760,Thunder,OKC,Oklahoma City,240:00,0.798,0.202,0.571,0.204,0.214,0.224,0.214,0.153,0.367,0.714,0.286,0.714,0.286,0.714,0.286
0,0020800773,1610612764,Wizards,WAS,Washington,240:00,0.786,0.214,0.584,0.18,0.303,0.112,0.112,0.202,0.404,0.615,0.385,0.889,0.111,0.686,0.314
1,0020800773,1610612766,Bobcats,CHA,Charlotte,240:00,0.635,0.365,0.515,0.079,0.327,0.119,0.158,0.277,0.436,0.654,0.346,1.0,0.0,0.757,0.243
1,0020800774,1610612739,Cavaliers,CLE,Cleveland,240:00,0.708,0.292,0.55,0.239,0.303,0.211,0.147,0.312,0.312,0.367,0.633,0.545,0.455,0.415,0.585
0,0020800774,1610612756,Suns,PHX,Phoenix,240:00,0.851,0.149,0.717,0.13,0.098,0.293,0.185,0.207,0.587,0.606,0.394,0.667,0.333,0.611,0.389
1,0020800775,1610612743,Nuggets,DEN,Denver,240:00,0.773,0.227,0.537,0.293,0.183,0.122,0.28,0.268,0.244,0.409,0.591,0.8,0.2,0.481,0.519
0,0020800775,1610612753,Magic,ORL,Orlando,240:00,0.551,0.449,0.329,0.082,0.37,0.11,0.301,0.205,0.247,0.333,0.667,0.889,0.111,0.571,0.429
0,0020800776,1610612755,76ers,PHI,Philadelphia,240:00,0.847,0.153,0.769,0.286,0.066,0.209,0.165,0.286,0.484,0.629,0.371,1.0,0.0,0.649,0.351
1,0020800776,1610612763,Grizzlies,MEM,Memphis,240:00,0.781,0.219,0.644,0.115,0.207,0.023,0.149,0.103,0.529,0.5,0.5,0.833,0.167,0.559,0.441
1,0020800777,1610612759,Spurs,SAS,San Antonio,240:00,0.849,0.151,0.697,0.112,0.169,0.247,0.135,0.146,0.584,0.548,0.452,0.8,0.2,0.583,0.417
0,0020800777,1610612761,Raptors,TOR,Toronto,240:00,0.808,0.192,0.637,0.286,0.198,0.077,0.165,0.099,0.352,0.345,0.655,0.5,0.5,0.371,0.629
1,0020800778,1610612737,Hawks,ATL,Atlanta,240:00,0.851,0.149,0.687,0.404,0.121,0.061,0.192,0.131,0.283,0.471,0.529,0.75,0.25,0.5,0.5
0,0020800778,1610612765,Pistons,DET,Detroit,240:00,0.835,0.165,0.716,0.211,0.158,0.126,0.126,0.095,0.505,0.441,0.559,0.8,0.2,0.487,0.513
0,0020800779,1610612749,Bucks,MIL,Milwaukee,240:00,0.821,0.179,0.541,0.23,0.221,0.18,0.238,0.148,0.311,0.727,0.273,0.889,0.111,0.762,0.238
1,0020800779,1610612754,Pacers,IND,Indiana,240:00,0.674,0.326,0.473,0.164,0.3,0.082,0.227,0.091,0.309,0.538,0.462,1.0,0.0,0.676,0.324
1,0020800780,1610612738,Celtics,BOS,Boston,240:00,0.823,0.177,0.742,0.315,0.067,0.045,0.191,0.169,0.427,0.485,0.515,1.0,0.0,0.514,0.486
0,0020800780,1610612740,Hornets,NOH,New Orleans,240:00,0.828,0.172,0.623,0.208,0.078,0.052,0.299,0.104,0.416,0.583,0.417,1.0,0.0,0.615,0.385
1,0020800781,1610612745,Rockets,HOU,Houston,240:00,0.671,0.329,0.532,0.149,0.287,0.043,0.181,0.234,0.383,0.6,0.4,1.0,0.0,0.706,0.294
0,0020800781,1610612758,Kings,SAC,Sacramento,240:00,0.824,0.176,0.707,0.244,0.11,0.232,0.183,0.207,0.463,0.552,0.448,1.0,0.0,0.594,0.406
1,0020800782,1610612747,Lakers,LAL,Los Angeles,240:00,0.789,0.211,0.679,0.128,0.138,0.046,0.183,0.165,0.55,0.405,0.595,0.6,0.4,0.429,0.571
0,0020800782,1610612762,Jazz,UTA,Utah,240:00,0.757,0.243,0.619,0.159,0.159,0.062,0.221,0.097,0.46,0.486,0.514,1.0,0.0,0.561,0.439
0,0020800783,1610612757,Trail Blazers,POR,Portland,240:00,0.779,0.221,0.642,0.17,0.226,0.142,0.132,0.123,0.472,0.618,0.382,1.0,0.0,0.69,0.31
1,0020800783,1610612760,Thunder,OKC,Oklahoma City,240:00,0.915,0.085,0.674,0.326,0.033,0.163,0.293,0.196,0.348,0.645,0.355,1.0,0.0,0.656,0.344
1,0020800784,1610612746,Clippers,LAC,Los Angeles,265:00,0.619,0.381,0.547,0.203,0.352,0.047,0.102,0.086,0.344,0.743,0.257,0.933,0.067,0.8,0.2
0,0020800784,1610612752,Knicks,NYK,New York,265:00,0.7,0.3,0.661,0.177,0.194,0.073,0.145,0.105,0.484,0.537,0.463,0.75,0.25,0.571,0.429
1,0020800785,1610612741,Bulls,CHI,Chicago,240:00,0.886,0.114,0.645,0.194,0.032,0.237,0.323,0.151,0.452,0.633,0.367,1.0,0.0,0.645,0.355
0,0020800785,1610612748,Heat,MIA,Miami,240:00,0.769,0.231,0.653,0.211,0.221,0.158,0.126,0.232,0.442,0.613,0.387,0.857,0.143,0.658,0.342
1,0020800786,1610612738,Celtics,BOS,Boston,240:00,0.861,0.139,0.646,0.202,0.091,0.121,0.263,0.061,0.444,0.656,0.344,1.0,0.0,0.686,0.314
0,0020800786,1610612742,Mavericks,DAL,Dallas,240:00,0.79,0.21,0.543,0.217,0.228,0.152,0.228,0.207,0.326,0.36,0.64,1.0,0.0,0.5,0.5
1,0020800787,1610612744,Warriors,GSW,Golden State,240:00,0.882,0.118,0.514,0.171,0.114,0.143,0.371,0.19,0.343,0.333,0.667,1.0,0.0,0.419,0.581
0,0020800787,1610612757,Trail Blazers,POR,Portland,240:00,0.831,0.169,0.673,0.184,0.184,0.102,0.143,0.143,0.49,0.333,0.667,0.833,0.167,0.41,0.59
1,0020800788,1610612754,Pacers,IND,Indiana,240:00,0.795,0.205,0.72,0.24,0.15,0.19,0.13,0.1,0.48,0.444,0.556,0.8,0.2,0.488,0.512
0,0020800788,1610612755,76ers,PHI,Philadelphia,240:00,0.835,0.165,0.725,0.264,0.066,0.198,0.209,0.308,0.462,0.545,0.455,1.0,0.0,0.571,0.429
0,0020800789,1610612753,Magic,ORL,Orlando,265:00,0.7,0.3,0.486,0.093,0.252,0.056,0.262,0.15,0.393,0.462,0.538,1.0,0.0,0.6,0.4
1,0020800789,1610612766,Bobcats,CHA,Charlotte,265:00,0.821,0.179,0.745,0.314,0.176,0.118,0.078,0.225,0.431,0.421,0.579,0.833,0.167,0.477,0.523
1,0020800790,1610612750,Timberwolves,MIN,Minnesota,240:00,0.721,0.279,0.563,0.291,0.175,0.097,0.262,0.194,0.272,0.483,0.517,0.833,0.167,0.543,0.457
0,0020800790,1610612764,Wizards,WAS,Washington,240:00,0.808,0.192,0.631,0.234,0.135,0.144,0.234,0.162,0.396,0.514,0.486,0.8,0.2,0.55,0.45
0,0020800791,1610612749,Bucks,MIL,Milwaukee,240:00,0.81,0.19,0.565,0.196,0.196,0.141,0.239,0.174,0.37,0.615,0.385,0.5,0.5,0.594,0.406
1,0020800791,1610612765,Pistons,DET,Detroit,240:00,0.821,0.179,0.698,0.302,0.14,0.128,0.163,0.116,0.395,0.667,0.333,1.0,0.0,0.706,0.294
1,0020800792,1610612752,Knicks,NYK,New York,265:00,0.702,0.298,0.643,0.232,0.241,0.089,0.116,0.143,0.411,0.361,0.639,0.778,0.222,0.444,0.556
0,0020800792,1610612759,Spurs,SAS,San Antonio,265:00,0.742,0.258,0.598,0.206,0.224,0.056,0.178,0.112,0.393,0.375,0.625,0.875,0.125,0.475,0.525
1,0020800793,1610612740,Hornets,NOH,New Orleans,240:00,0.709,0.291,0.62,0.3,0.24,0.03,0.14,0.17,0.32,0.323,0.677,0.875,0.125,0.436,0.564
0,0020800793,1610612760,Thunder,OKC,Oklahoma City,240:00,0.726,0.274,0.612,0.143,0.184,0.133,0.204,0.173,0.469,0.433,0.567,1.0,0.0,0.528,0.472
1,0020800794,1610612745,Rockets,HOU,Houston,240:00,0.67,0.33,0.439,0.07,0.395,0.105,0.167,0.167,0.368,0.56,0.44,0.867,0.133,0.675,0.325
0,0020800794,1610612751,Nets,NJN,New Jersey,240:00,0.813,0.188,0.523,0.159,0.307,0.148,0.17,0.148,0.364,0.348,0.652,1.0,0.0,0.531,0.469
1,0020800795,1610612746,Clippers,LAC,Los Angeles,240:00,0.614,0.386,0.46,0.14,0.39,0.05,0.15,0.19,0.32,0.435,0.565,0.769,0.231,0.556,0.444
0,0020800795,1610612756,Suns,PHX,Phoenix,240:00,0.844,0.156,0.743,0.1,0.086,0.236,0.171,0.229,0.643,0.577,0.423,1.0,0.0,0.607,0.393
0,0020800796,1610612762,Jazz,UTA,Utah,240:00,0.829,0.171,0.598,0.205,0.128,0.137,0.274,0.222,0.393,0.543,0.457,1.0,0.0,0.6,0.4
1,0020800796,1610612763,Grizzlies,MEM,Memphis,240:00,0.84,0.16,0.646,0.121,0.091,0.131,0.263,0.121,0.525,0.375,0.625,1.0,0.0,0.429,0.571
1,0020800797,1610612737,Hawks,ATL,Atlanta,240:00,0.821,0.179,0.699,0.096,0.072,0.181,0.229,0.325,0.602,0.448,0.552,1.0,0.0,0.484,0.516
0,0020800797,1610612747,Lakers,LAL,Los Angeles,240:00,0.781,0.219,0.729,0.167,0.219,0.115,0.052,0.115,0.563,0.686,0.314,0.857,0.143,0.714,0.286
0,0020800798,1610612754,Pacers,IND,Indiana,240:00,0.758,0.242,0.702,0.149,0.16,0.138,0.138,0.053,0.553,0.576,0.424,0.8,0.2,0.605,0.395
1,0020800798,1610612766,Bobcats,CHA,Charlotte,240:00,0.747,0.253,0.505,0.078,0.233,0.136,0.262,0.146,0.427,0.577,0.423,1.0,0.0,0.676,0.324
1,0020800799,1610612739,Cavaliers,CLE,Cleveland,240:00,0.855,0.145,0.817,0.452,0.065,0.086,0.118,0.172,0.366,0.474,0.526,1.0,0.0,0.5,0.5
0,0020800799,1610612761,Raptors,TOR,Toronto,240:00,0.824,0.176,0.711,0.342,0.158,0.145,0.132,0.25,0.368,0.519,0.481,1.0,0.0,0.581,0.419
1,0020800800,1610612748,Heat,MIA,Miami,240:00,0.753,0.247,0.635,0.096,0.144,0.087,0.221,0.25,0.538,0.455,0.545,0.8,0.2,0.5,0.5
0,0020800800,1610612750,Timberwolves,MIN,Minnesota,240:00,0.681,0.319,0.414,0.09,0.378,0.036,0.207,0.09,0.324,0.478,0.522,0.929,0.071,0.649,0.351
1,0020800801,1610612741,Bulls,CHI,Chicago,240:00,0.782,0.218,0.513,0.177,0.186,0.212,0.301,0.292,0.336,0.586,0.414,0.857,0.143,0.639,0.361
0,0020800801,1610612749,Bucks,MIL,Milwaukee,240:00,0.764,0.236,0.538,0.135,0.202,0.077,0.26,0.192,0.404,0.357,0.643,1.0,0.0,0.486,0.514
1,0020800802,1610612740,Hornets,NOH,New Orleans,240:00,0.797,0.203,0.65,0.274,0.205,0.085,0.145,0.12,0.376,0.421,0.579,0.875,0.125,0.5,0.5
0,0020800802,1610612753,Magic,ORL,Orlando,240:00,0.529,0.471,0.306,0.094,0.459,0.141,0.235,0.141,0.212,0.385,0.615,0.923,0.077,0.654,0.346
1,0020800803,1610612743,Nuggets,DEN,Denver,240:00,0.803,0.197,0.653,0.178,0.119,0.198,0.228,0.168,0.475,0.545,0.455,0.25,0.75,0.514,0.486
0,0020800803,1610612755,76ers,PHI,Philadelphia,240:00,0.849,0.151,0.539,0.247,0.135,0.157,0.326,0.169,0.292,0.542,0.458,0.5,0.5,0.536,0.464
1,0020800804,1610612742,Mavericks,DAL,Dallas,240:00,0.818,0.182,0.566,0.195,0.265,0.168,0.168,0.115,0.372,0.656,0.344,0.9,0.1,0.714,0.286
0,0020800804,1610612751,Nets,NJN,New Jersey,240:00,0.763,0.238,0.694,0.327,0.122,0.102,0.184,0.112,0.367,0.353,0.647,0.75,0.25,0.395,0.605
0,0020800805,1610612757,Trail Blazers,POR,Portland,240:00,0.759,0.241,0.617,0.191,0.223,0.191,0.16,0.138,0.426,0.69,0.31,1.0,0.0,0.75,0.25
1,0020800805,1610612763,Grizzlies,MEM,Memphis,240:00,0.847,0.153,0.733,0.356,0.133,0.033,0.133,0.133,0.378,0.394,0.606,1.0,0.0,0.459,0.541
1,0020800806,1610612737,Hawks,ATL,Atlanta,240:00,0.784,0.216,0.533,0.133,0.257,0.21,0.21,0.143,0.4,0.286,0.714,0.889,0.111,0.432,0.568
0,0020800806,1610612758,Kings,SAC,Sacramento,240:00,0.735,0.265,0.6,0.24,0.21,0.13,0.19,0.09,0.36,0.333,0.667,0.857,0.143,0.432,0.568
1,0020800807,1610612744,Warriors,GSW,Golden State,240:00,0.796,0.204,0.661,0.198,0.198,0.19,0.14,0.14,0.463,0.525,0.475,0.75,0.25,0.563,0.438
0,0020800807,1610612747,Lakers,LAL,Los Angeles,240:00,0.772,0.228,0.574,0.093,0.209,0.147,0.217,0.217,0.481,0.649,0.351,1.0,0.0,0.717,0.283
1,0020800808,1610612746,Clippers,LAC,Los Angeles,240:00,0.739,0.261,0.521,0.185,0.277,0.134,0.202,0.084,0.336,0.645,0.355,0.636,0.364,0.643,0.357
0,0020800808,1610612756,Suns,PHX,Phoenix,240:00,0.779,0.221,0.648,0.085,0.211,0.085,0.141,0.07,0.563,0.587,0.413,0.7,0.3,0.607,0.393
0,0020800809,1610612759,Spurs,SAS,San Antonio,240:00,0.816,0.184,0.578,0.265,0.253,0.096,0.169,0.06,0.313,0.417,0.583,1.0,0.0,0.548,0.452
1,0020800809,1610612765,Pistons,DET,Detroit,240:00,0.854,0.146,0.785,0.481,0.076,0.076,0.139,0.089,0.304,0.581,0.419,1.0,0.0,0.606,0.394
1,0020800810,1610612738,Celtics,BOS,Boston,240:00,0.817,0.183,0.635,0.259,0.141,0.094,0.224,0.118,0.376,0.37,0.63,1.0,0.0,0.452,0.548
0,0020800810,1610612762,Jazz,UTA,Utah,240:00,0.87,0.13,0.667,0.289,0.067,0.122,0.267,0.267,0.378,0.467,0.533,1.0,0.0,0.5,0.5
0,0020800811,1610612753,Magic,ORL,Orlando,240:00,0.534,0.466,0.435,0.174,0.359,0.13,0.207,0.185,0.261,0.5,0.5,0.909,0.091,0.645,0.355
1,0020800811,1610612766,Bobcats,CHA,Charlotte,240:00,0.838,0.163,0.625,0.1,0.188,0.113,0.188,0.188,0.525,0.44,0.56,0.6,0.4,0.467,0.533
1,0020800812,1610612752,Knicks,NYK,New York,240:00,0.581,0.419,0.457,0.126,0.402,0.079,0.142,0.126,0.331,0.379,0.621,0.941,0.059,0.587,0.413
0,0020800812,1610612761,Raptors,TOR,Toronto,240:00,0.817,0.183,0.68,0.227,0.155,0.186,0.165,0.093,0.454,0.576,0.424,0.8,0.2,0.605,0.395
0,0020800813,1610612758,Kings,SAC,Sacramento,240:00,0.658,0.342,0.417,0.122,0.261,0.113,0.322,0.122,0.296,0.542,0.458,1.0,0.0,0.676,0.324
1,0020800813,1610612763,Grizzlies,MEM,Memphis,240:00,0.819,0.181,0.585,0.094,0.142,0.179,0.274,0.245,0.491,0.419,0.581,0.6,0.4,0.444,0.556
0,0020800814,1610612750,Timberwolves,MIN,Minnesota,240:00,0.72,0.28,0.495,0.171,0.286,0.133,0.219,0.238,0.324,0.423,0.577,0.7,0.3,0.5,0.5
1,0020800814,1610612754,Pacers,IND,Indiana,240:00,0.776,0.224,0.554,0.214,0.268,0.161,0.179,0.223,0.339,0.419,0.581,0.9,0.1,0.537,0.463
1,0020800815,1610612751,Nets,NJN,New Jersey,240:00,0.667,0.333,0.542,0.167,0.219,0.125,0.24,0.188,0.375,0.615,0.385,0.857,0.143,0.667,0.333
0,0020800815,1610612764,Wizards,WAS,Washington,240:00,0.882,0.118,0.71,0.15,0.056,0.112,0.234,0.159,0.561,0.395,0.605,0.5,0.5,0.4,0.6
1,0020800816,1610612741,Bulls,CHI,Chicago,240:00,0.861,0.139,0.603,0.241,0.129,0.19,0.267,0.233,0.362,0.514,0.486,1.0,0.0,0.575,0.425
0,0020800816,1610612743,Nuggets,DEN,Denver,240:00,0.837,0.163,0.646,0.162,0.212,0.04,0.141,0.253,0.485,0.5,0.5,0.571,0.429,0.513,0.487
1,0020800817,1610612742,Mavericks,DAL,Dallas,240:00,0.779,0.221,0.605,0.326,0.279,0.163,0.116,0.267,0.279,0.423,0.577,0.625,0.375,0.471,0.529
0,0020800817,1610612745,Rockets,HOU,Houston,240:00,0.747,0.253,0.516,0.258,0.29,0.151,0.194,0.194,0.258,0.542,0.458,0.889,0.111,0.636,0.364
1,0020800818,1610612739,Cavaliers,CLE,Cleveland,240:00,0.653,0.347,0.45,0.162,0.351,0.036,0.198,0.288,0.288,0.48,0.52,0.385,0.615,0.447,0.553
0,0020800818,1610612749,Bucks,MIL,Milwaukee,240:00,0.75,0.25,0.563,0.136,0.233,0.097,0.204,0.214,0.427,0.517,0.483,1.0,0.0,0.622,0.378
0,0020800819,1610612756,Suns,PHX,Phoenix,240:00,0.758,0.242,0.586,0.114,0.257,0.264,0.157,0.236,0.471,0.585,0.415,0.917,0.083,0.66,0.34
1,0020800819,1610612760,Thunder,OKC,Oklahoma City,240:00,0.781,0.219,0.542,0.254,0.305,0.093,0.153,0.085,0.288,0.438,0.563,1.0,0.0,0.591,0.409
1,0020800820,1610612737,Hawks,ATL,Atlanta,240:00,0.718,0.282,0.612,0.245,0.214,0.153,0.173,0.071,0.367,0.433,0.567,0.857,0.143,0.514,0.486
0,0020800820,1610612757,Trail Blazers,POR,Portland,240:00,0.75,0.25,0.667,0.259,0.222,0.12,0.111,0.12,0.407,0.417,0.583,0.875,0.125,0.5,0.5
0,0020800821,1610612740,Hornets,NOH,New Orleans,265:00,0.652,0.348,0.541,0.198,0.324,0.081,0.135,0.108,0.342,0.533,0.467,0.917,0.083,0.643,0.357
1,0020800821,1610612747,Lakers,LAL,Los Angeles,265:00,0.772,0.228,0.539,0.104,0.183,0.104,0.278,0.139,0.435,0.645,0.355,0.857,0.143,0.684,0.316
1,0020800822,1610612748,Heat,MIA,Miami,240:00,0.757,0.243,0.701,0.165,0.124,0.041,0.175,0.041,0.536,0.471,0.529,0.75,0.25,0.5,0.5
0,0020800822,1610612755,76ers,PHI,Philadelphia,240:00,0.798,0.202,0.637,0.154,0.132,0.088,0.231,0.143,0.484,0.345,0.655,0.75,0.25,0.394,0.606
1,0020800823,1610612759,Spurs,SAS,San Antonio,240:00,0.635,0.365,0.49,0.245,0.398,0.041,0.112,0.143,0.245,0.625,0.375,0.846,0.154,0.703,0.297
0,0020800823,1610612764,Wizards,WAS,Washington,240:00,0.889,0.111,0.806,0.388,0.0,0.209,0.194,0.284,0.418,0.519,0.481,0.0,0.0,0.519,0.481
1,0020800824,1610612742,Mavericks,DAL,Dallas,240:00,0.841,0.159,0.672,0.241,0.129,0.19,0.198,0.172,0.431,0.615,0.385,0.8,0.2,0.636,0.364
0,0020800824,1610612758,Kings,SAC,Sacramento,240:00,0.747,0.253,0.611,0.232,0.221,0.2,0.168,0.179,0.379,0.414,0.586,0.857,0.143,0.5,0.5
1,0020800825,1610612740,Hornets,NOH,New Orleans,240:00,0.714,0.286,0.591,0.318,0.205,0.148,0.205,0.102,0.273,0.385,0.615,1.0,0.0,0.5,0.5
0,0020800825,1610612762,Jazz,UTA,Utah,240:00,0.827,0.173,0.627,0.255,0.235,0.127,0.137,0.167,0.373,0.5,0.5,1.0,0.0,0.6,0.4
1,0020800826,1610612744,Warriors,GSW,Golden State,240:00,0.763,0.238,0.541,0.241,0.203,0.233,0.256,0.226,0.301,0.417,0.583,0.667,0.333,0.467,0.533
0,0020800826,1610612760,Thunder,OKC,Oklahoma City,240:00,0.837,0.163,0.717,0.267,0.05,0.258,0.233,0.192,0.45,0.628,0.372,0.5,0.5,0.622,0.378
1,0020800827,1610612741,Bulls,CHI,Chicago,240:00,0.81,0.19,0.615,0.462,0.198,0.154,0.187,0.132,0.154,0.464,0.536,1.0,0.0,0.559,0.441
0,0020800827,1610612754,Pacers,IND,Indiana,240:00,0.833,0.167,0.571,0.265,0.245,0.082,0.184,0.153,0.306,0.393,0.607,1.0,0.0,0.528,0.472
1,0020800828,1610612752,Knicks,NYK,New York,240:00,0.758,0.242,0.58,0.1,0.3,0.16,0.12,0.21,0.48,0.517,0.483,1.0,0.0,0.641,0.359
0,0020800828,1610612761,Raptors,TOR,Toronto,240:00,0.826,0.174,0.649,0.216,0.216,0.261,0.135,0.135,0.432,0.528,0.472,1.0,0.0,0.614,0.386
1,0020800829,1610612738,Celtics,BOS,Boston,240:00,0.753,0.247,0.594,0.234,0.188,0.125,0.219,0.172,0.359,0.263,0.737,0.875,0.125,0.37,0.63
0,0020800829,1610612756,Suns,PHX,Phoenix,240:00,0.81,0.19,0.648,0.093,0.194,0.167,0.157,0.352,0.556,0.4,0.6,0.714,0.286,0.452,0.548
0,0020800830,1610612745,Rockets,HOU,Houston,240:00,0.625,0.375,0.465,0.162,0.394,0.081,0.141,0.232,0.303,0.522,0.478,0.923,0.077,0.667,0.333
1,0020800830,1610612766,Bobcats,CHA,Charlotte,240:00,0.747,0.253,0.59,0.205,0.154,0.026,0.256,0.282,0.385,0.478,0.522,1.0,0.0,0.556,0.444
1,0020800831,1610612743,Nuggets,DEN,Denver,240:00,0.8,0.2,0.547,0.12,0.154,0.145,0.299,0.154,0.427,0.469,0.531,1.0,0.0,0.553,0.447
0,0020800831,1610612749,Bucks,MIL,Milwaukee,240:00,0.753,0.247,0.483,0.167,0.25,0.1,0.267,0.183,0.317,0.552,0.448,1.0,0.0,0.667,0.333
1,0020800832,1610612748,Heat,MIA,Miami,240:00,0.764,0.236,0.626,0.303,0.182,0.121,0.192,0.091,0.323,0.387,0.613,0.333,0.667,0.378,0.622
0,0020800832,1610612753,Magic,ORL,Orlando,240:00,0.56,0.44,0.393,0.066,0.418,0.098,0.189,0.098,0.328,0.25,0.75,0.941,0.059,0.537,0.463
1,0020800833,1610612746,Clippers,LAC,Los Angeles,240:00,0.684,0.316,0.483,0.092,0.276,0.092,0.241,0.149,0.391,0.429,0.571,1.0,0.0,0.586,0.414
0,0020800833,1610612757,Trail Blazers,POR,Portland,240:00,0.707,0.293,0.655,0.172,0.259,0.086,0.086,0.138,0.483,0.763,0.237,0.9,0.1,0.792,0.208
1,0020800834,1610612747,Lakers,LAL,Los Angeles,240:00,0.841,0.159,0.685,0.216,0.135,0.135,0.18,0.261,0.468,0.737,0.263,0.8,0.2,0.744,0.256
0,0020800834,1610612750,Timberwolves,MIN,Minnesota,240:00,0.702,0.298,0.593,0.111,0.278,0.148,0.13,0.139,0.481,0.5,0.5,1.0,0.0,0.619,0.381
1,0020800835,1610612739,Cavaliers,CLE,Cleveland,240:00,0.766,0.234,0.505,0.202,0.303,0.162,0.192,0.172,0.303,0.6,0.4,0.9,0.1,0.686,0.314
0,0020800835,1610612765,Pistons,DET,Detroit,240:00,0.814,0.186,0.692,0.333,0.192,0.115,0.115,0.103,0.359,0.593,0.407,1.0,0.0,0.656,0.344
1,0020800836,1610612751,Nets,NJN,New Jersey,240:00,0.658,0.342,0.449,0.163,0.367,0.112,0.184,0.214,0.286,0.636,0.364,0.667,0.333,0.647,0.353
0,0020800836,1610612755,76ers,PHI,Philadelphia,240:00,0.847,0.153,0.667,0.292,0.094,0.177,0.24,0.167,0.375,0.594,0.406,0.667,0.333,0.6,0.4
0,0020800837,1610612752,Knicks,NYK,New York,240:00,0.708,0.292,0.537,0.065,0.22,0.089,0.244,0.228,0.472,0.242,0.758,0.778,0.222,0.357,0.643
1,0020800837,1610612754,Pacers,IND,Indiana,240:00,0.723,0.277,0.588,0.101,0.202,0.176,0.21,0.059,0.487,0.314,0.686,0.625,0.375,0.372,0.628
1,0020800838,1610612738,Celtics,BOS,Boston,240:00,0.723,0.277,0.474,0.158,0.368,0.114,0.158,0.167,0.316,0.556,0.444,0.929,0.071,0.683,0.317
0,0020800838,1610612743,Nuggets,DEN,Denver,240:00,0.708,0.292,0.579,0.158,0.118,0.026,0.303,0.211,0.421,0.591,0.409,1.0,0.0,0.64,0.36
1,0020800839,1610612737,Hawks,ATL,Atlanta,240:00,0.757,0.243,0.652,0.112,0.202,0.135,0.146,0.146,0.539,0.31,0.69,0.833,0.167,0.4,0.6
