,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
0,0022000885,1610612764,Wizards,WAS,Washington,240:00,0.692,0.308,0.475,0.034,0.254,0.127,0.271,0.229,0.441,0.5,0.5,0.9,0.1,0.605,0.395
1,0022000885,1610612744,Warriors,GSW,Golden State,240:00,0.554,0.446,0.439,0.088,0.395,0.035,0.167,0.263,0.351,0.4,0.6,0.8,0.2,0.55,0.45
1,0022000886,1610612737,Hawks,ATL,Atlanta,265:00,0.667,0.333,0.583,0.079,0.283,0.134,0.134,0.197,0.504,0.486,0.514,0.833,0.167,0.571,0.429
0,0022000886,1610612752,Knicks,NYK,New York,265:00,0.615,0.385,0.438,0.058,0.416,0.066,0.146,0.102,0.38,0.467,0.533,0.789,0.211,0.592,0.408
1,0022000887,1610612745,Rockets,HOU,Houston,240:00,0.505,0.495,0.562,0.09,0.337,0.067,0.101,0.101,0.472,0.36,0.64,0.8,0.2,0.486,0.514
0,0022000887,1610612762,Jazz,UTA,Utah,240:00,0.489,0.511,0.429,0.089,0.455,0.125,0.116,0.161,0.339,0.625,0.375,0.706,0.294,0.659,0.341
0,0022000888,1610612759,Spurs,SAS,San Antonio,240:00,0.545,0.455,0.483,0.069,0.345,0.046,0.172,0.046,0.414,0.524,0.476,1.0,0.0,0.677,0.323
1,0022000888,1610612748,Heat,MIA,Miami,240:00,0.627,0.373,0.486,0.112,0.364,0.103,0.15,0.131,0.374,0.654,0.346,0.846,0.154,0.718,0.282
1,0022000889,1610612746,Clippers,LAC,LA,240:00,0.679,0.321,0.41,0.188,0.359,0.051,0.231,0.154,0.222,0.708,0.292,0.786,0.214,0.737,0.263
0,0022000889,1610612763,Grizzlies,MEM,Memphis,240:00,0.643,0.357,0.476,0.076,0.371,0.219,0.152,0.124,0.4,0.36,0.64,0.769,0.231,0.5,0.5
0,0022000890,1610612757,Trail Blazers,POR,Portland,240:00,0.586,0.414,0.533,0.171,0.343,0.095,0.124,0.143,0.362,0.464,0.536,0.667,0.333,0.525,0.475
1,0022000890,1610612743,Nuggets,DEN,Denver,240:00,0.557,0.443,0.491,0.094,0.368,0.132,0.142,0.208,0.396,0.423,0.577,1.0,0.0,0.615,0.385
1,0022000891,1610612750,Timberwolves,MIN,Minnesota,240:00,0.609,0.391,0.496,0.08,0.36,0.04,0.144,0.184,0.416,0.516,0.484,0.933,0.067,0.652,0.348
0,0022000891,1610612758,Kings,SAC,Sacramento,240:00,0.554,0.446,0.406,0.031,0.398,0.148,0.195,0.109,0.375,0.538,0.462,0.882,0.118,0.674,0.326
1,0022000892,1610612738,Celtics,BOS,Boston,240:00,0.481,0.519,0.424,0.121,0.364,0.121,0.212,0.202,0.303,0.571,0.429,0.667,0.333,0.606,0.394
0,0022000892,1610612756,Suns,PHX,Phoenix,240:00,0.602,0.398,0.698,0.163,0.209,0.209,0.093,0.279,0.535,0.467,0.533,0.667,0.333,0.5,0.5
0,0022000893,1610612753,Magic,ORL,Orlando,240:00,0.633,0.367,0.46,0.12,0.39,0.15,0.15,0.13,0.34,0.217,0.783,0.615,0.385,0.361,0.639
1,0022000893,1610612740,Pelicans,NOP,New Orleans,240:00,0.689,0.311,0.563,0.074,0.267,0.104,0.17,0.059,0.489,0.605,0.395,0.917,0.083,0.68,0.32
0,0022000894,1610612755,76ers,PHI,Philadelphia,240:00,0.703,0.297,0.581,0.171,0.308,0.034,0.111,0.231,0.41,0.441,0.559,1.0,0.0,0.587,0.413
1,0022000894,1610612749,Bucks,MIL,Milwaukee,240:00,0.506,0.494,0.403,0.129,0.484,0.073,0.113,0.105,0.274,0.56,0.44,0.9,0.1,0.711,0.289
1,0022000895,1610612765,Pistons,DET,Detroit,240:00,0.714,0.286,0.593,0.044,0.264,0.033,0.143,0.198,0.549,0.333,0.667,0.75,0.25,0.429,0.571
0,0022000895,1610612759,Spurs,SAS,San Antonio,240:00,0.7,0.3,0.491,0.075,0.311,0.057,0.198,0.208,0.415,0.692,0.308,0.909,0.091,0.757,0.243
0,0022000896,1610612741,Bulls,CHI,Chicago,240:00,0.506,0.494,0.537,0.056,0.389,0.157,0.074,0.13,0.481,0.586,0.414,0.929,0.071,0.698,0.302
1,0022000896,1610612766,Hornets,CHA,Charlotte,240:00,0.622,0.378,0.593,0.11,0.264,0.088,0.143,0.143,0.484,0.852,0.148,0.875,0.125,0.857,0.143
1,0022000897,1610612742,Mavericks,DAL,Dallas,240:00,0.707,0.293,0.539,0.052,0.235,0.113,0.226,0.148,0.487,0.581,0.419,0.556,0.444,0.575,0.425
0,0022000897,1610612747,Lakers,LAL,Los Angeles,240:00,0.667,0.333,0.6,0.127,0.273,0.118,0.127,0.1,0.473,0.485,0.515,1.0,0.0,0.605,0.395
0,0022000898,1610612748,Heat,MIA,Miami,240:00,0.532,0.468,0.485,0.078,0.379,0.058,0.136,0.262,0.408,0.56,0.44,0.769,0.231,0.632,0.368
1,0022000898,1610612737,Hawks,ATL,Atlanta,240:00,0.563,0.438,0.475,0.085,0.381,0.161,0.144,0.178,0.39,0.5,0.5,0.667,0.333,0.558,0.442
1,0022000899,1610612751,Nets,BKN,Brooklyn,240:00,0.628,0.372,0.477,0.037,0.303,0.294,0.22,0.183,0.44,0.615,0.385,0.909,0.091,0.703,0.297
0,0022000899,1610612738,Celtics,BOS,Boston,240:00,0.553,0.447,0.404,0.038,0.49,0.029,0.106,0.163,0.365,0.381,0.619,0.765,0.235,0.553,0.447
0,0022000900,1610612739,Cavaliers,CLE,Cleveland,240:00,0.625,0.375,0.608,0.059,0.294,0.108,0.098,0.039,0.549,0.613,0.387,0.8,0.2,0.659,0.341
1,0022000900,1610612766,Hornets,CHA,Charlotte,240:00,0.574,0.426,0.481,0.056,0.389,0.037,0.13,0.167,0.426,0.577,0.423,0.786,0.214,0.65,0.35
0,0022000901,1610612746,Clippers,LAC,LA,240:00,0.649,0.351,0.495,0.073,0.33,0.083,0.174,0.128,0.422,0.481,0.519,0.75,0.25,0.564,0.436
1,0022000901,1610612745,Rockets,HOU,Houston,240:00,0.528,0.472,0.442,0.115,0.375,0.058,0.183,0.183,0.327,0.522,0.478,0.923,0.077,0.667,0.333
1,0022000902,1610612760,Thunder,OKC,Oklahoma City,240:00,0.645,0.355,0.532,0.092,0.275,0.037,0.193,0.183,0.44,0.379,0.621,0.7,0.3,0.462,0.538
0,0022000902,1610612764,Wizards,WAS,Washington,240:00,0.656,0.344,0.465,0.078,0.419,0.031,0.116,0.124,0.388,0.267,0.733,0.944,0.056,0.521,0.479
1,0022000903,1610612743,Nuggets,DEN,Denver,240:00,0.477,0.523,0.433,0.124,0.402,0.124,0.165,0.165,0.309,0.667,0.333,0.923,0.077,0.765,0.235
0,0022000903,1610612744,Warriors,GSW,Golden State,240:00,0.536,0.464,0.508,0.085,0.381,0.246,0.11,0.093,0.424,0.867,0.133,0.933,0.067,0.889,0.111
1,0022000904,1610612752,Knicks,NYK,New York,240:00,0.587,0.413,0.433,0.083,0.4,0.05,0.167,0.058,0.35,0.308,0.692,0.75,0.25,0.476,0.524
0,0022000904,1610612761,Raptors,TOR,Toronto,240:00,0.47,0.53,0.369,0.039,0.495,0.136,0.136,0.175,0.33,0.842,0.158,0.882,0.118,0.861,0.139
0,0022000905,1610612755,76ers,PHI,Philadelphia,240:00,0.622,0.378,0.511,0.213,0.223,0.128,0.266,0.181,0.298,0.417,0.583,0.714,0.286,0.484,0.516
1,0022000905,1610612749,Bucks,MIL,Milwaukee,240:00,0.579,0.421,0.47,0.106,0.409,0.106,0.121,0.152,0.364,0.516,0.484,0.944,0.056,0.673,0.327
1,0022000906,1610612765,Pistons,DET,Detroit,240:00,0.646,0.354,0.532,0.018,0.275,0.165,0.193,0.073,0.514,0.586,0.414,0.9,0.1,0.667,0.333
0,0022000906,1610612754,Pacers,IND,Indiana,240:00,0.667,0.333,0.522,0.052,0.261,0.148,0.217,0.191,0.47,0.6,0.4,1.0,0.0,0.7,0.3
0,0022000907,1610612748,Heat,MIA,Miami,240:00,0.538,0.463,0.415,0.113,0.396,0.028,0.189,0.132,0.302,0.364,0.636,1.0,0.0,0.611,0.389
1,0022000907,1610612741,Bulls,CHI,Chicago,240:00,0.519,0.481,0.495,0.158,0.386,0.119,0.119,0.139,0.337,0.6,0.4,1.0,0.0,0.737,0.263
1,0022000908,1610612742,Mavericks,DAL,Dallas,240:00,0.615,0.385,0.463,0.056,0.361,0.019,0.176,0.157,0.407,0.64,0.36,0.769,0.231,0.684,0.316
0,0022000908,1610612747,Lakers,LAL,Los Angeles,240:00,0.477,0.523,0.452,0.086,0.387,0.118,0.161,0.204,0.366,0.524,0.476,0.917,0.083,0.667,0.333
0,0022000909,1610612762,Jazz,UTA,Utah,240:00,0.427,0.573,0.292,0.021,0.594,0.135,0.115,0.135,0.271,0.643,0.357,0.789,0.211,0.727,0.273
1,0022000909,1610612750,Timberwolves,MIN,Minnesota,240:00,0.587,0.413,0.614,0.059,0.267,0.079,0.119,0.228,0.554,0.226,0.774,0.889,0.111,0.375,0.625
0,0022000910,1610612745,Rockets,HOU,Houston,240:00,0.512,0.488,0.448,0.052,0.388,0.095,0.164,0.164,0.397,0.538,0.462,0.867,0.133,0.659,0.341
1,0022000910,1610612743,Nuggets,DEN,Denver,240:00,0.56,0.44,0.527,0.078,0.372,0.132,0.101,0.124,0.45,0.618,0.382,0.938,0.063,0.72,0.28
0,0022000911,1610612766,Hornets,CHA,Charlotte,240:00,0.538,0.462,0.416,0.048,0.504,0.136,0.08,0.128,0.368,0.769,0.231,0.905,0.095,0.83,0.17
1,0022000911,1610612738,Celtics,BOS,Boston,240:00,0.534,0.466,0.385,0.038,0.404,0.144,0.212,0.115,0.346,0.25,0.75,0.929,0.071,0.529,0.471
1,0022000912,1610612751,Nets,BKN,Brooklyn,240:00,0.678,0.322,0.516,0.047,0.305,0.125,0.18,0.086,0.469,0.606,0.394,0.769,0.231,0.652,0.348
0,0022000912,1610612756,Suns,PHX,Phoenix,240:00,0.622,0.378,0.521,0.034,0.303,0.151,0.176,0.084,0.487,0.484,0.516,0.583,0.417,0.512,0.488
1,0022000913,1610612737,Hawks,ATL,Atlanta,240:00,0.602,0.398,0.486,0.108,0.351,0.081,0.162,0.099,0.378,0.519,0.481,0.692,0.308,0.575,0.425
0,0022000913,1610612749,Bucks,MIL,Milwaukee,240:00,0.654,0.346,0.596,0.096,0.231,0.125,0.173,0.106,0.5,0.452,0.548,0.75,0.25,0.513,0.487
1,0022000914,1610612754,Pacers,IND,Indiana,240:00,0.648,0.352,0.534,0.076,0.344,0.206,0.122,0.076,0.458,0.429,0.571,0.867,0.133,0.56,0.44
0,0022000914,1610612753,Magic,ORL,Orlando,240:00,0.683,0.317,0.536,0.036,0.268,0.08,0.196,0.152,0.5,0.4,0.6,1.0,0.0,0.55,0.45
0,0022000915,1610612758,Kings,SAC,Sacramento,240:00,0.57,0.43,0.478,0.035,0.372,0.097,0.15,0.177,0.442,0.481,0.519,0.643,0.357,0.537,0.463
1,0022000915,1610612744,Warriors,GSW,Golden State,240:00,0.621,0.379,0.547,0.051,0.359,0.171,0.094,0.145,0.496,0.594,0.406,0.786,0.214,0.652,0.348
1,0022000916,1610612737,Hawks,ATL,Atlanta,240:00,0.682,0.318,0.674,0.093,0.14,0.14,0.186,0.116,0.581,0.586,0.414,0.5,0.5,0.576,0.424
0,0022000916,1610612765,Pistons,DET,Detroit,240:00,0.69,0.31,0.62,0.08,0.27,0.19,0.11,0.12,0.54,0.419,0.581,1.0,0.0,0.55,0.45
1,0022000917,1610612747,Lakers,LAL,Los Angeles,240:00,0.644,0.356,0.632,0.14,0.289,0.175,0.079,0.114,0.491,0.333,0.667,1.0,0.0,0.489,0.511
0,0022000917,1610612753,Magic,ORL,Orlando,240:00,0.671,0.329,0.485,0.097,0.32,0.087,0.194,0.155,0.388,0.44,0.56,0.455,0.545,0.444,0.556
0,0022000918,1610612755,76ers,PHI,Philadelphia,240:00,0.64,0.36,0.545,0.05,0.347,0.083,0.107,0.289,0.496,0.485,0.515,0.786,0.214,0.574,0.426
1,0022000918,1610612760,Thunder,OKC,Oklahoma City,240:00,0.615,0.385,0.622,0.067,0.233,0.2,0.144,0.211,0.556,0.536,0.464,0.857,0.143,0.6,0.4
1,0022000919,1610612759,Spurs,SAS,San Antonio,265:00,0.835,0.165,0.671,0.26,0.123,0.041,0.205,0.096,0.411,0.429,0.571,1.0,0.0,0.491,0.509
0,0022000919,1610612764,Wizards,WAS,Washington,265:00,0.817,0.183,0.727,0.126,0.126,0.028,0.147,0.07,0.601,0.385,0.615,1.0,0.0,0.448,0.552
1,0022000920,1610612752,Knicks,NYK,New York,240:00,0.667,0.333,0.6,0.127,0.327,0.036,0.073,0.118,0.473,0.394,0.606,0.917,0.083,0.533,0.467
0,0022000920,1610612756,Suns,PHX,Phoenix,240:00,0.59,0.41,0.525,0.153,0.356,0.136,0.119,0.127,0.373,0.355,0.645,0.857,0.143,0.511,0.489
0,0022000921,1610612761,Raptors,TOR,Toronto,240:00,0.633,0.367,0.625,0.036,0.214,0.143,0.161,0.161,0.589,0.686,0.314,1.0,0.0,0.744,0.256
1,0022000921,1610612739,Cavaliers,CLE,Cleveland,240:00,0.542,0.458,0.542,0.042,0.313,0.073,0.146,0.146,0.5,0.577,0.423,1.0,0.0,0.694,0.306
0,0022000922,1610612748,Heat,MIA,Miami,240:00,0.571,0.429,0.569,0.118,0.206,0.196,0.225,0.196,0.451,0.414,0.586,0.857,0.143,0.5,0.5
1,0022000922,1610612741,Bulls,CHI,Chicago,240:00,0.623,0.377,0.545,0.109,0.3,0.036,0.155,0.073,0.436,0.733,0.267,1.0,0.0,0.805,0.195
0,0022000923,1610612762,Jazz,UTA,Utah,240:00,0.4,0.6,0.404,0.038,0.462,0.058,0.135,0.144,0.365,0.571,0.429,0.75,0.25,0.649,0.351
1,0022000923,1610612750,Timberwolves,MIN,Minnesota,240:00,0.47,0.53,0.4,0.038,0.457,0.133,0.143,0.152,0.362,0.667,0.333,0.938,0.063,0.784,0.216
1,0022000924,1610612746,Clippers,LAC,LA,240:00,0.5,0.5,0.427,0.097,0.408,0.068,0.165,0.165,0.33,0.364,0.636,0.857,0.143,0.556,0.444
0,0022000924,1610612740,Pelicans,NOP,New Orleans,240:00,0.646,0.354,0.483,0.067,0.375,0.192,0.142,0.175,0.417,0.552,0.448,0.8,0.2,0.636,0.364
0,0022000925,1610612763,Grizzlies,MEM,Memphis,240:00,0.605,0.395,0.625,0.021,0.125,0.167,0.25,0.135,0.604,0.533,0.467,1.0,0.0,0.588,0.412
1,0022000925,1610612743,Nuggets,DEN,Denver,240:00,0.649,0.351,0.567,0.1,0.275,0.125,0.158,0.167,0.467,0.441,0.559,0.909,0.091,0.556,0.444
0,0022000926,1610612758,Kings,SAC,Sacramento,240:00,0.642,0.358,0.513,0.071,0.345,0.142,0.142,0.115,0.442,0.448,0.552,0.769,0.231,0.548,0.452
1,0022000926,1610612742,Mavericks,DAL,Dallas,240:00,0.543,0.457,0.585,0.094,0.34,0.104,0.075,0.217,0.491,0.484,0.516,0.75,0.25,0.558,0.442
1,0022000927,1610612738,Celtics,BOS,Boston,240:00,0.495,0.505,0.522,0.07,0.287,0.078,0.191,0.252,0.452,0.467,0.533,0.636,0.364,0.512,0.488
0,0022000927,1610612760,Thunder,OKC,Oklahoma City,240:00,0.63,0.37,0.437,0.05,0.328,0.076,0.235,0.151,0.387,0.577,0.423,0.769,0.231,0.641,0.359
0,0022000928,1610612749,Bucks,MIL,Milwaukee,240:00,0.624,0.376,0.667,0.123,0.237,0.149,0.096,0.132,0.544,0.553,0.447,0.778,0.222,0.596,0.404
1,0022000928,1610612766,Hornets,CHA,Charlotte,240:00,0.573,0.427,0.5,0.019,0.346,0.096,0.154,0.163,0.481,0.692,0.308,0.667,0.333,0.684,0.316
0,0022000929,1610612757,Trail Blazers,POR,Portland,240:00,0.67,0.33,0.451,0.12,0.451,0.128,0.098,0.083,0.331,0.367,0.633,0.75,0.25,0.52,0.48
1,0022000929,1610612754,Pacers,IND,Indiana,240:00,0.651,0.349,0.536,0.107,0.268,0.152,0.196,0.134,0.429,0.5,0.5,1.0,0.0,0.625,0.375
0,0022000930,1610612761,Raptors,TOR,Toronto,240:00,0.527,0.473,0.408,0.058,0.437,0.078,0.155,0.126,0.35,0.571,0.429,0.8,0.2,0.667,0.333
1,0022000930,1610612751,Nets,BKN,Brooklyn,240:00,0.458,0.542,0.379,0.052,0.466,0.043,0.155,0.095,0.328,0.545,0.455,1.0,0.0,0.75,0.25
0,0022000931,1610612750,Timberwolves,MIN,Minnesota,240:00,0.591,0.409,0.614,0.053,0.263,0.167,0.123,0.219,0.561,0.6,0.4,0.8,0.2,0.644,0.356
1,0022000931,1610612745,Rockets,HOU,Houston,240:00,0.64,0.36,0.654,0.056,0.196,0.093,0.15,0.159,0.598,0.543,0.457,0.714,0.286,0.571,0.429
0,0022000932,1610612744,Warriors,GSW,Golden State,240:00,0.488,0.512,0.35,0.019,0.466,0.117,0.184,0.146,0.33,0.667,0.333,0.813,0.188,0.735,0.265
1,0022000932,1610612742,Mavericks,DAL,Dallas,240:00,0.62,0.38,0.451,0.075,0.406,0.143,0.143,0.158,0.376,0.3,0.7,0.667,0.333,0.438,0.563
0,0022000933,1610612753,Magic,ORL,Orlando,240:00,0.659,0.341,0.606,0.11,0.275,0.11,0.119,0.092,0.495,0.545,0.455,0.8,0.2,0.605,0.395
1,0022000933,1610612739,Cavaliers,CLE,Cleveland,240:00,0.522,0.478,0.481,0.038,0.346,0.115,0.173,0.144,0.442,0.72,0.28,1.0,0.0,0.811,0.189
1,0022000934,1610612737,Hawks,ATL,Atlanta,240:00,0.765,0.235,0.506,0.048,0.217,0.108,0.277,0.133,0.458,0.524,0.476,1.0,0.0,0.63,0.37
0,0022000934,1610612755,76ers,PHI,Philadelphia,240:00,0.596,0.404,0.504,0.142,0.378,0.236,0.118,0.165,0.362,0.438,0.563,0.938,0.063,0.604,0.396
1,0022000935,1610612747,Lakers,LAL,Los Angeles,240:00,0.646,0.354,0.598,0.093,0.28,0.075,0.121,0.084,0.505,0.656,0.344,1.0,0.0,0.738,0.262
0,0022000935,1610612764,Wizards,WAS,Washington,240:00,0.8,0.2,0.707,0.172,0.155,0.129,0.138,0.078,0.534,0.488,0.512,0.667,0.333,0.511,0.489
1,0022000936,1610612738,Celtics,BOS,Boston,240:00,0.565,0.435,0.483,0.033,0.375,0.083,0.142,0.117,0.45,0.448,0.552,0.867,0.133,0.591,0.409
0,0022000936,1610612766,Hornets,CHA,Charlotte,240:00,0.598,0.402,0.432,0.036,0.351,0.045,0.216,0.162,0.396,0.792,0.208,0.769,0.231,0.784,0.216
1,0022000937,1610612741,Bulls,CHI,Chicago,240:00,0.659,0.341,0.617,0.043,0.319,0.053,0.064,0.064,0.574,0.655,0.345,1.0,0.0,0.744,0.256
0,0022000937,1610612752,Knicks,NYK,New York,240:00,0.703,0.297,0.531,0.142,0.319,0.08,0.15,0.168,0.389,0.6,0.4,0.75,0.25,0.643,0.357
1,0022000938,1610612748,Heat,MIA,Miami,240:00,0.706,0.294,0.586,0.069,0.233,0.086,0.181,0.086,0.517,0.529,0.471,0.889,0.111,0.605,0.395
0,0022000938,1610612759,Spurs,SAS,San Antonio,240:00,0.636,0.364,0.559,0.162,0.27,0.054,0.171,0.18,0.396,0.581,0.419,0.8,0.2,0.634,0.366
1,0022000939,1610612763,Grizzlies,MEM,Memphis,240:00,0.636,0.364,0.514,0.128,0.248,0.303,0.239,0.083,0.385,0.643,0.357,0.889,0.111,0.703,0.297
0,0022000939,1610612757,Trail Blazers,POR,Portland,240:00,0.565,0.435,0.462,0.123,0.346,0.1,0.192,0.115,0.338,0.4,0.6,0.733,0.267,0.511,0.489
0,0022000940,1610612740,Pelicans,NOP,New Orleans,240:00,0.655,0.345,0.554,0.071,0.321,0.152,0.125,0.196,0.482,0.548,0.452,0.833,0.167,0.628,0.372
1,0022000940,1610612743,Nuggets,DEN,Denver,240:00,0.624,0.376,0.579,0.088,0.263,0.202,0.158,0.202,0.491,0.515,0.485,0.9,0.1,0.605,0.395
1,0022000941,1610612746,Clippers,LAC,LA,240:00,0.613,0.388,0.574,0.099,0.356,0.069,0.069,0.149,0.475,0.448,0.552,0.917,0.083,0.585,0.415
0,0022000941,1610612756,Suns,PHX,Phoenix,240:00,0.593,0.407,0.55,0.183,0.358,0.064,0.092,0.128,0.367,0.5,0.5,0.615,0.385,0.535,0.465
0,0022000942,1610612762,Jazz,UTA,Utah,240:00,0.523,0.477,0.403,0.013,0.468,0.078,0.13,0.11,0.39,0.419,0.581,0.958,0.042,0.655,0.345
1,0022000942,1610612758,Kings,SAC,Sacramento,240:00,0.759,0.241,0.667,0.114,0.2,0.057,0.133,0.162,0.552,0.543,0.457,0.714,0.286,0.571,0.429
0,0022000943,1610612765,Pistons,DET,Detroit,240:00,0.592,0.408,0.495,0.038,0.286,0.095,0.219,0.133,0.457,0.654,0.346,0.9,0.1,0.722,0.278
1,0022000943,1610612742,Mavericks,DAL,Dallas,240:00,0.663,0.337,0.47,0.157,0.339,0.035,0.191,0.104,0.313,0.444,0.556,0.769,0.231,0.55,0.45
0,0022000944,1610612754,Pacers,IND,Indiana,240:00,0.594,0.406,0.531,0.053,0.292,0.168,0.177,0.159,0.478,0.5,0.5,0.727,0.273,0.561,0.439
1,0022000944,1610612751,Nets,BKN,Brooklyn,240:00,0.607,0.393,0.538,0.108,0.277,0.115,0.185,0.131,0.431,0.686,0.314,0.917,0.083,0.745,0.255
0,0022000945,1610612749,Bucks,MIL,Milwaukee,240:00,0.581,0.419,0.485,0.118,0.353,0.103,0.162,0.162,0.368,0.394,0.606,0.875,0.125,0.551,0.449
1,0022000945,1610612745,Rockets,HOU,Houston,240:00,0.531,0.469,0.336,0.042,0.524,0.084,0.14,0.126,0.294,0.417,0.583,0.52,0.48,0.469,0.531
0,0022000946,1610612750,Timberwolves,MIN,Minnesota,240:00,0.564,0.436,0.365,0.0,0.476,0.095,0.159,0.143,0.365,0.565,0.435,0.9,0.1,0.721,0.279
1,0022000946,1610612744,Warriors,GSW,Golden State,240:00,0.553,0.447,0.474,0.018,0.395,0.07,0.132,0.184,0.456,0.556,0.444,0.867,0.133,0.667,0.333
0,0022000947,1610612760,Thunder,OKC,Oklahoma City,240:00,0.562,0.438,0.484,0.021,0.347,0.063,0.168,0.137,0.463,0.391,0.609,0.818,0.182,0.529,0.471
1,0022000947,1610612740,Pelicans,NOP,New Orleans,240:00,0.713,0.287,0.734,0.147,0.138,0.073,0.128,0.211,0.587,0.525,0.475,1.0,0.0,0.578,0.422
0,0022000948,1610612761,Raptors,TOR,Toronto,240:00,0.614,0.386,0.432,0.09,0.432,0.153,0.135,0.144,0.342,0.542,0.458,0.875,0.125,0.675,0.325
1,0022000948,1610612743,Nuggets,DEN,Denver,240:00,0.624,0.376,0.529,0.066,0.298,0.124,0.174,0.157,0.463,0.406,0.594,0.75,0.25,0.5,0.5
1,0022000949,1610612737,Hawks,ATL,Atlanta,240:00,0.659,0.341,0.5,0.096,0.288,0.067,0.212,0.058,0.404,0.5,0.5,0.6,0.4,0.528,0.472
0,0022000949,1610612755,76ers,PHI,Philadelphia,240:00,0.723,0.277,0.587,0.048,0.238,0.119,0.175,0.19,0.54,0.486,0.514,0.9,0.1,0.574,0.426
1,0022000950,1610612738,Celtics,BOS,Boston,265:00,0.638,0.362,0.434,0.042,0.378,0.056,0.189,0.119,0.392,0.548,0.452,0.778,0.222,0.633,0.367
0,0022000950,1610612759,Spurs,SAS,San Antonio,265:00,0.739,0.261,0.543,0.186,0.236,0.071,0.221,0.121,0.357,0.5,0.5,0.909,0.091,0.592,0.408
1,0022000951,1610612739,Cavaliers,CLE,Cleveland,240:00,0.598,0.402,0.581,0.086,0.226,0.108,0.194,0.118,0.495,0.481,0.519,0.857,0.143,0.559,0.441
0,0022000951,1610612764,Wizards,WAS,Washington,240:00,0.804,0.196,0.623,0.082,0.197,0.131,0.18,0.246,0.541,0.632,0.368,0.875,0.125,0.674,0.326
0,0022000952,1610612757,Trail Blazers,POR,Portland,240:00,0.604,0.396,0.484,0.109,0.375,0.055,0.141,0.117,0.375,0.516,0.484,0.5,0.5,0.511,0.489
1,0022000952,1610612751,Nets,BKN,Brooklyn,240:00,0.568,0.432,0.495,0.055,0.358,0.101,0.147,0.092,0.44,0.296,0.704,0.923,0.077,0.5,0.5
1,0022000953,1610612763,Grizzlies,MEM,Memphis,240:00,0.606,0.394,0.5,0.043,0.359,0.315,0.141,0.217,0.457,0.609,0.391,1.0,0.0,0.735,0.265
0,0022000953,1610612753,Magic,ORL,Orlando,240:00,0.698,0.302,0.56,0.027,0.24,0.147,0.2,0.12,0.533,0.476,0.524,1.0,0.0,0.593,0.407
1,0022000954,1610612741,Bulls,CHI,Chicago,240:00,0.656,0.344,0.551,0.122,0.306,0.133,0.143,0.143,0.429,0.593,0.407,0.7,0.3,0.622,0.378
0,0022000954,1610612749,Bucks,MIL,Milwaukee,240:00,0.722,0.278,0.611,0.167,0.25,0.056,0.139,0.102,0.444,0.455,0.545,1.0,0.0,0.571,0.429
0,0022000955,1610612762,Jazz,UTA,Utah,240:00,0.513,0.488,0.42,0.08,0.42,0.07,0.16,0.1,0.34,0.476,0.524,0.857,0.143,0.629,0.371
1,0022000955,1610612756,Suns,PHX,Phoenix,240:00,0.625,0.375,0.612,0.165,0.273,0.041,0.116,0.231,0.446,0.486,0.514,0.818,0.182,0.563,0.438
1,0022000956,1610612747,Lakers,LAL,Los Angeles,240:00,0.663,0.337,0.66,0.038,0.198,0.113,0.142,0.189,0.623,0.514,0.486,0.857,0.143,0.571,0.429
0,0022000956,1610612758,Kings,SAC,Sacramento,240:00,0.616,0.384,0.491,0.091,0.327,0.173,0.182,0.218,0.4,0.667,0.333,0.917,0.083,0.744,0.256
0,0022000957,1610612765,Pistons,DET,Detroit,240:00,0.593,0.407,0.468,0.021,0.415,0.053,0.117,0.149,0.447,0.682,0.318,0.923,0.077,0.771,0.229
1,0022000957,1610612766,Hornets,CHA,Charlotte,240:00,0.575,0.425,0.523,0.0,0.393,0.215,0.084,0.196,0.523,0.5,0.5,0.714,0.286,0.571,0.429
0,0022000958,1610612745,Rockets,HOU,Houston,240:00,0.528,0.472,0.529,0.023,0.31,0.126,0.161,0.103,0.506,0.522,0.478,0.889,0.111,0.625,0.375
1,0022000958,1610612744,Warriors,GSW,Golden State,240:00,0.452,0.548,0.372,0.053,0.478,0.106,0.15,0.177,0.319,0.857,0.143,0.778,0.222,0.821,0.179
0,0022000959,1610612741,Bulls,CHI,Chicago,240:00,0.718,0.282,0.701,0.124,0.186,0.093,0.113,0.216,0.577,0.471,0.529,1.0,0.0,0.55,0.45
1,0022000959,1610612737,Hawks,ATL,Atlanta,240:00,0.514,0.486,0.426,0.074,0.389,0.037,0.185,0.083,0.352,0.435,0.565,0.643,0.357,0.514,0.486
0,0022000960,1610612748,Heat,MIA,Miami,240:00,0.586,0.414,0.468,0.065,0.435,0.081,0.097,0.194,0.403,0.448,0.552,0.944,0.056,0.638,0.362
1,0022000960,1610612739,Cavaliers,CLE,Cleveland,240:00,0.459,0.541,0.318,0.037,0.561,0.047,0.121,0.019,0.28,0.647,0.353,0.95,0.05,0.811,0.189
