,TEAM_ABBREVIATION,PLAYER_NAME,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,MINUTES,AVG_PTS_PM,AVG_REB_PM,AVG_AST_PM,AVG_STL_PM,AVG_BLK_PM,AVG_TO_PM,AVG_PACE,AVG_FG_PCT,AVG_FT_PCT,AVG_PLUS_MINUS,GAME_COUNT
768,PHX,Devin Booker,22020,0022000843,2021-04-15,PHX vs. SAC,33.89666666666666,0.465,0.081,0.081,0.013,0.01,0.047,102.3,0.264,0.479,5.1,54
769,MIN,Jaden McDaniels,22023,0022300944,2024-03-12,MIN @ LAC,31.870000000000005,0.29,0.134,0.067,0.025,0.024,0.031,96.774,0.451,0.342,-4.5,55
770,SAS,Devonte' Graham,22023,0022300099,2023-10-29,SAS @ LAC,0.0,,,,,,,0.0,0.0,0.0,0.0,2
771,NOH,Marco Belinelli,22010,0021001223,2011-04-13,NOH @ DAL,23.553333333333335,0.0,0.0,0.0,0.0,0.0,0.0,89.51,0.0,0.0,0.0,79
772,SAS,Austin Daye,22013,0021301174,2014-04-10,SAS @ DAL,7.761666666666666,,,,,,,80.777,0.0,0.0,0.0,47
773,GSW,Quinn Cook,42018,0041800226,2019-05-10,GSW @ HOU,3.1733333333333333,,,,,,,92.251,0.136,0.0,-1.9,11
774,HOU,Luis Scola,22011,0021100679,2012-03-20,HOU vs. LAL,33.43333333333333,0.0,0.0,0.0,0.0,0.0,0.0,93.653,0.0,0.0,0.0,46
775,SAC,Damian Jones,22021,22100925,2022-02-28,SAC @ OKC,11.908333333333333,,,,,,,73.046,0.47,0.36,-2.1,58
776,MIN,Gorgui Dieng,22016,0021600790,2017-02-08,MIN vs. TOR,28.843333333333334,0.283,0.291,0.059,0.034,0.03,0.021,95.253,0.475,0.367,1.8,52
777,ATL,Clint Capela,22021,22100767,2022-01-31,ATL vs. TOR,26.863333333333333,0.436,0.411,0.051,0.023,0.035,0.008,101.813,0.676,0.278,0.8,41
778,OKC,Shai Gilgeous-Alexander,22022,0022200773,2023-02-01,OKC @ HOU,35.529999999999994,0.865,0.133,0.162,0.052,0.036,0.061,102.696,0.54,0.884,5.8,48
779,HOU,Josh Christopher,22022,0022200649,2023-01-15,HOU @ LAC,3.595,,,,,,,49.326,0.083,0.05,-1.0,39
780,GSW,Anderson Varejao,42015,0041500401,2016-06-02,GSW vs. CLE,2.691666666666667,,,,,,,75.069,0.0,0.0,0.0,16
781,CHI,Isaiah Canaan,22016,0021600229,2016-11-25,CHI @ PHI,20.811666666666664,0.225,0.058,0.028,0.036,0.005,0.035,98.54,0.237,0.375,-4.2,15
782,MIA,Chris Bosh,42010,0041000403,2011-06-05,MIA @ DAL,40.17,0.0,0.0,0.0,0.0,0.0,0.0,87.259,0.0,0.0,0.0,17
783,DEN,Kenneth Faried,22012,0021200824,2013-02-23,DEN @ CHA,30.595,0.0,0.0,0.0,0.0,0.0,0.0,97.42,0.0,0.0,0.0,56
784,HOU,Garrison Mathews,22021,22100407,2021-12-13,HOU @ ATL,32.18333333333333,0.452,0.094,0.014,0.028,0.018,0.003,99.546,0.486,0.686,2.9,13
785,UTA,Jamaal Tinsley,22011,0021100544,2012-03-03,UTA @ DAL,0.875,,,,,,,20.279,0.0,0.0,0.0,35
786,WAS,Isaac Bonga,22020,0022000033,2020-12-27,WAS vs. ORL,18.358333333333334,0.15,0.09,0.06,0.06,0.0,0.03,109.165,0.334,0.0,3.5,2
787,SAS,Patty Mills,22016,0021600701,2017-01-27,SAS @ NOP,18.621666666666663,,,,,,,92.714,0.217,0.217,4.9,45
788,PHX,Deandre Ayton,22022,0022200836,2023-02-10,PHX @ IND,25.56333333333333,,,,,,,78.091,0.498,0.533,-0.7,53
789,IND,George Hill,22015,0021500459,2015-12-28,IND vs. ATL,32.87666666666667,0.0,0.0,0.0,0.0,0.0,0.0,98.666,0.0,0.0,0.0,29
790,SAS,Cory Joseph,22012,0021201225,2013-04-17,SAS vs. MIN,11.023333333333333,,,,,,,67.168,0.0,0.0,0.0,44
791,POR,Jusuf Nurkic,22016,0021600988,2017-03-12,POR @ PHX,27.028333333333336,,,,,,,89.34,0.0,0.0,0.0,63
792,ORL,Larry Hughes,22011,0021100039,2011-12-30,ORL @ CHA,2.011111111111111,,,,,,,27.847,0.0,0.0,0.0,3
793,WAS,Jerome Robinson,22020,0022000560,2021-02-14,WAS vs. BOS,6.528333333333333,,,,,,,40.48,0.054,0.175,0.6,23
794,GSW,Chris Paul,22023,0022300860,2024-03-01,GSW @ TOR,27.053333333333335,0.365,0.15,0.227,0.052,0.007,0.043,100.471,0.483,0.25,3.9,35
795,DET,Wayne Ellington,22020,0022000391,2021-02-11,DET vs. IND,27.181666666666672,0.273,0.056,0.044,0.013,0.0,0.022,99.626,0.255,0.292,-2.0,22
796,PHX,P.J. Tucker,22014,0021401126,2015-04-02,PHX @ GSW,35.27166666666666,0.0,0.0,0.0,0.0,0.0,0.0,96.456,0.0,0.0,0.0,74
797,HOU,Garrison Mathews,22021,22100952,2022-03-04,HOU @ DEN,28.464999999999996,0.426,0.098,0.042,0.028,0.007,0.034,103.365,0.396,0.647,-6.2,45
798,POR,Mario Hezonja,22019,0021900415,2019-12-18,POR vs. GSW,8.841666666666665,,,,,,,82.247,0.25,0.35,-4.0,27
799,GSW,Patrick Baldwin Jr.,22022,0022200783,2023-02-02,GSW @ DEN,2.5933333333333333,,,,,,,30.708,0.133,0.05,-1.4,35
800,POR,CJ Elleby,22020,0022000879,2021-04-20,POR vs. LAC,3.595,,,,,,,73.502,0.05,0.05,0.9,55
801,NOP,CJ McCollum,22021,22101107,2022-03-26,NOP vs. SAS,34.37,0.726,0.125,0.215,0.031,0.0,0.073,101.423,0.493,0.638,1.5,53
802,IND,Brad Wanamaker,22021,22100309,2021-11-29,IND @ MIN,4.246666666666667,,,,,,,41.596,0.093,0.4,0.6,22
803,LAC,DeAndre Jordan,22010,0021000545,2011-01-09,LAC vs. GSW,32.96499999999999,0.0,0.0,0.0,0.0,0.0,0.0,93.455,0.0,0.0,0.0,35
804,UTA,Luka Samanic,22023,0022300671,2024-01-30,UTA @ NYK,2.5200000000000005,,,,,,,70.833,0.15,0.225,-0.2,46
805,CHI,Brian Scalabrine,22010,0021000931,2011-03-06,CHI @ MIA,0.19666666666666668,,,,,,,19.54,0.0,0.0,0.0,55
806,GSW,Brandon Rush,22014,0021400289,2014-12-06,GSW @ CHI,8.095,,,,,,,72.15,0.0,0.0,0.0,17
807,BOS,Gerald Green,22016,0021601022,2017-03-17,BOS @ BKN,6.154999999999999,,,,,,,50.487,0.07,0.0,0.4,61
808,DAL,Josh Green,22023,0022300059,2023-11-28,DAL vs. HOU,22.371666666666663,0.246,0.112,0.111,0.023,0.006,0.025,102.827,0.347,0.1,-5.0,16
809,HOU,James Anderson,22012,0021201211,2013-04-15,HOU @ PHX,14.423333333333336,,,,,,,78.251,0.0,0.0,0.0,65
810,GSW,Jonas Jerebko,22018,0021801118,2019-03-27,GSW @ MEM,8.173333333333336,,,,,,,72.775,0.285,0.4,-2.4,70
811,PHI,Jahlil Okafor,22016,0021600684,2017-01-25,PHI @ MIL,8.533333333333333,,,,,,,29.942,0.143,0.155,-1.1,43
812,UTA,Thabo Sefolosha,42018,0041800174,2019-04-22,UTA vs. HOU,7.872222222222223,,,,,,,68.193,0.056,0.0,-7.333,3
813,MIA,Bam Adebayo,22019,0021900919,2020-03-04,MIA vs. ORL,32.975,0.504,0.344,0.192,0.042,0.058,0.093,100.689,0.494,0.66,0.1,61
814,PHI,Danny Green,22020,0022000327,2021-02-03,PHI @ CHA,29.943333333333335,0.194,0.089,0.04,0.031,0.017,0.019,102.233,0.292,0.1,5.5,21
815,OKC,Jalen Williams,22023,0022300931,2024-03-10,OKC vs. MEM,31.64833333333333,0.648,0.119,0.128,0.04,0.025,0.051,102.923,0.531,0.726,2.4,57
816,MIN,Ricky Rubio,22011,0021100476,2012-02-20,MIN @ DEN,35.31666666666666,0.0,0.0,0.0,0.0,0.0,0.0,97.523,0.0,0.0,0.0,32
817,HOU,Aaron Brooks,22013,0021300412,2013-12-23,HOU vs. DAL,18.51666666666667,,,,,,,78.421,0.0,0.0,0.0,28
818,DET,Charlie Villanueva,22013,0021301104,2014-03-31,DET vs. MIL,2.893333333333333,,,,,,,19.081,0.0,0.0,0.0,68
819,POR,Ed Davis,22017,0021700652,2018-01-16,POR vs. PHX,18.83166666666667,0.291,0.291,0.023,0.028,0.05,0.036,98.934,0.562,0.193,-2.6,43
820,CHI,Tony Snell,22013,0021300242,2013-11-30,CHI @ CLE,9.736666666666668,,,,,,,85.682,0.0,0.0,0.0,14
821,PHI,Furkan Korkmaz,22017,0021700231,2017-11-18,PHI vs. GSW,0.375,,,,,,,14.0,0.063,0.0,-0.25,8
822,WAS,Otto Porter Jr.,22016,0021600676,2017-01-24,WAS vs. BOS,33.705,0.378,0.146,0.046,0.024,0.014,0.014,98.944,0.407,0.383,5.8,44
823,SAC,Marvin Bagley III,22019,0021900435,2019-12-21,SAC @ MEM,23.966666666666665,0.578,0.286,0.029,0.006,0.047,0.05,100.487,0.46,0.695,-7.833,6
824,NYK,Roger Mason Jr.,22010,0021000580,2011-01-14,NYK vs. SAC,2.3449999999999998,,,,,,,31.133,0.0,0.0,0.0,38
825,OKC,Cole Aldrich,22011,0021100952,2012-04-22,OKC @ LAL,1.5633333333333332,,,,,,,38.265,0.0,0.0,0.0,63
826,BOS,Brodric Thomas,22021,22100647,2022-01-15,BOS vs. CHI,2.603333333333333,,,,,,,78.139,0.02,0.1,0.4,12
827,MIA,Tyler Johnson,22016,0021600097,2016-11-07,MIA @ OKC,29.89666666666667,0.512,0.136,0.067,0.047,0.026,0.034,95.892,0.525,0.933,-6.4,5
828,MEM,Justise Winslow,22020,0022000939,2021-04-28,MEM vs. POR,18.681666666666665,0.194,0.134,0.079,0.016,0.021,0.072,105.281,0.267,0.15,-3.0,21
829,DEN,Bruce Brown,22022,0022200305,2022-11-28,DEN vs. HOU,30.340000000000003,0.355,0.176,0.176,0.041,0.028,0.082,96.995,0.441,0.4,-1.3,19
830,DEN,Gary Harris,22015,0021500200,2015-11-22,DEN vs. GSW,25.689999999999998,0.0,0.0,0.0,0.0,0.0,0.0,98.076,0.0,0.0,0.0,13
831,PHI,Kwame Brown,22012,0021201129,2013-04-05,PHI @ ATL,0.0,,,,,,,0.0,0.0,0.0,0.0,74
832,PHI,Shake Milton,42022,0042200124,2023-04-22,PHI @ BKN,1.0833333333333333,,,,,,,29.54,0.333,0.0,-1.0,3
833,MIA,Chris Andersen,22013,0021301225,2014-04-16,MIA vs. PHI,14.908333333333335,,,,,,,69.235,0.0,0.0,0.0,77
834,MIN,Jake Layman,22021,22100245,2021-11-20,MIN vs. MEM,1.22,,,,,,,33.636,0.033,0.0,-0.1,15
835,POR,Luke Babbitt,22010,0021000170,2010-11-18,POR vs. DEN,2.5516666666666667,,,,,,,54.234,0.0,0.0,0.0,12
836,POR,Enes Freedom,22020,0022000020,2020-12-23,POR vs. UTA,,,,,,,,,,,,0
837,ORL,Jameer Nelson,22012,0021200425,2012-12-28,ORL @ WAS,34.351666666666674,0.0,0.0,0.0,0.0,0.0,0.0,91.48,0.0,0.0,0.0,28
838,LAL,Trevor Ariza,22021,22100919,2022-02-27,LAL vs. NOP,15.919999999999998,,,,,,,79.172,0.272,0.175,0.1,26
839,ATL,Paul Millsap,22014,0021400519,2015-01-05,ATL @ LAC,33.425,0.0,0.0,0.0,0.0,0.0,0.0,96.993,0.0,0.0,0.0,33
840,POR,Jerami Grant,22023,0022300413,2023-12-26,POR vs. SAC,34.26833333333333,0.64,0.094,0.086,0.026,0.024,0.067,101.015,0.483,0.865,-5.2,24
841,NYK,Trey Burke,22018,0021800330,2018-12-01,NYK vs. MIL,21.255000000000003,,,,,,,92.303,0.353,0.59,-5.0,23
842,POR,Ed Davis,22016,0021600298,2016-12-03,POR vs. MIA,22.685,0.159,0.173,0.039,0.011,0.032,0.035,99.909,0.328,0.325,-0.3,20
843,ORL,Glen Davis,22012,0021200350,2012-12-17,ORL vs. MIN,33.593333333333334,0.0,0.0,0.0,0.0,0.0,0.0,93.192,0.0,0.0,0.0,23
844,MIA,Jarnell Stokes,22015,0021500625,2016-01-19,MIA vs. MIL,0.44333333333333336,,,,,,,22.161,0.0,0.0,0.0,10
845,DET,Tony Snell,22019,0021900103,2019-11-06,DET vs. NYK,27.920833333333334,0.281,0.058,0.073,0.019,0.008,0.01,102.689,0.389,0.125,-7.875,8
846,CHA,Nicolas Batum,22015,0021501014,2016-03-17,CHA @ MIA,37.25,0.0,0.0,0.0,0.0,0.0,0.0,96.488,0.0,0.0,0.0,66
847,HOU,Danuel House Jr.,22018,0021800461,2018-12-19,HOU vs. WAS,19.589999999999996,0.359,0.152,0.037,0.021,0.01,0.03,100.091,0.371,0.567,6.4,11
848,ATL,Jeff Teague,22011,0021100144,2012-01-11,ATL @ IND,34.963333333333324,0.0,0.0,0.0,0.0,0.0,0.0,90.548,0.0,0.0,0.0,10
849,CHI,Cristiano Felicio,22015,0021500991,2016-03-14,CHI @ TOR,4.048333333333334,,,,,,,72.618,0.0,0.0,0.0,44
850,CLE,Matthew Dellavedova,22014,0021400466,2014-12-30,CLE @ ATL,20.83166666666667,0.0,0.0,0.0,0.0,0.0,0.0,93.747,0.0,0.0,0.0,15
851,LAL,Anthony Brown,22015,0021500398,2015-12-19,LAL @ OKC,1.7266666666666666,,,,,,,55.069,0.0,0.0,0.0,10
852,MEM,Jeff Green,22014,0021401027,2015-03-20,MEM @ DAL,29.984999999999996,0.0,0.0,0.0,0.0,0.0,0.0,93.658,0.0,0.0,0.0,65
853,OKC,Reggie Jackson,42013,0041300235,2014-05-13,OKC vs. LAC,26.255000000000003,0.0,0.0,0.0,0.0,0.0,0.0,92.49,0.0,0.0,0.0,11
854,WAS,Anthony Gill,42020,0042000102,2021-05-26,WAS @ PHI,0.0,,,,,,,0.0,0.0,0.0,0.0,1
855,MIL,Luke Ridnour,22013,0021300316,2013-12-10,MIL @ CHI,17.0,,,,,,,83.555,0.0,0.0,0.0,16
856,DEN,Jordan Hamilton,22013,0021300457,2013-12-30,DEN vs. MIA,21.486666666666665,,,,,,,86.479,0.0,0.0,0.0,29
857,SAS,Danny Green,42013,0041300224,2014-05-12,SAS @ POR,20.931666666666665,0.0,0.0,0.0,0.0,0.0,0.0,95.813,0.0,0.0,0.0,10
858,DET,Chauncey Billups,22013,0021300408,2013-12-23,DET @ CLE,17.293333333333337,0.0,0.0,0.0,0.0,0.0,0.0,94.356,0.0,0.0,0.0,12
859,CLE,Darius Garland,22021,22100140,2021-11-07,CLE @ NYK,32.83125,0.466,0.071,0.24,0.038,0.004,0.128,96.568,0.501,0.558,0.625,8
860,TOR,Terrence Ross,22012,0021200864,2013-03-01,TOR vs. IND,7.201666666666666,,,,,,,69.746,0.0,0.0,0.0,58
861,LAL,Ben McLemore,22020,0022000956,2021-04-30,LAL vs. SAC,17.9,0.304,0.048,0.021,0.009,0.0,0.028,99.667,0.213,0.217,0.5,55
862,CLE,Anthony Parker,22010,0021000177,2010-11-19,CLE @ NOH,29.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,94.003,0.0,0.0,0.0,10
863,DET,Andre Drummond,22013,0021300532,2014-01-10,DET @ PHI,32.57666666666667,0.0,0.0,0.0,0.0,0.0,0.0,96.016,0.0,0.0,0.0,36
864,DEN,Kentavious Caldwell-Pope,22022,0022200465,2022-12-20,DEN vs. MEM,29.455000000000002,0.34,0.077,0.068,0.031,0.015,0.027,103.138,0.478,0.375,3.6,28
865,BOS,Tyler Zeller,22014,0021401194,2015-04-12,BOS vs. CLE,21.91166666666667,0.0,0.0,0.0,0.0,0.0,0.0,96.079,0.0,0.0,0.0,79
866,SAS,Anthony Lamb,22021,22100602,2022-01-09,SAS @ BKN,3.8666666666666667,0.0,0.259,0.259,0.0,0.0,0.0,99.31,0.0,0.0,-3.0,1
867,PHI,Alexey Shved,22014,0021400332,2014-12-12,PHI @ BKN,10.581666666666667,,,,,,,59.487,0.0,0.0,0.0,21
868,DAL,Frank Ntilikina,22022,0022200473,2022-12-21,DAL @ MIN,14.111666666666668,,,,,,,81.562,0.25,0.108,-1.2,23
869,DAL,Raymond Felton,22014,0021400581,2015-01-14,DAL @ DEN,1.5433333333333334,,,,,,,55.812,0.0,0.0,0.0,13
870,IND,Joe Young,22016,0021600510,2017-01-01,IND vs. ORL,0.305,,,,,,,8.656,0.0,0.0,-0.4,34
871,BKN,Spencer Dinwiddie,22016,0021600666,2017-01-23,BKN vs. SAS,24.925,0.154,0.143,0.125,0.012,0.022,0.056,101.309,0.237,0.45,-5.0,20
872,NYK,Tim Hardaway Jr.,22013,0021300375,2013-12-18,NYK @ MIL,20.34333333333334,0.0,0.0,0.0,0.0,0.0,0.0,93.868,0.0,0.0,0.0,24
873,POR,Al-Farouq Aminu,22017,0021700333,2017-12-02,POR vs. NOP,29.294444444444448,0.301,0.264,0.052,0.025,0.038,0.038,98.991,0.453,0.5,9.0,9
874,LAC,Austin Rivers,22014,0021400607,2015-01-17,LAC @ SAC,16.788333333333334,,,,,,,84.344,0.0,0.0,0.0,37
875,CHA,LaMelo Ball,22024,0022400205,2024-11-10,CHA @ PHI,32.62592592592593,0.873,0.15,0.179,0.044,0.01,0.145,100.443,0.444,0.649,-2.0,9
876,DET,Spencer Dinwiddie,22014,0021401054,2015-03-24,DET vs. TOR,15.508333333333335,,,,,,,85.455,0.0,0.0,0.0,62
877,SAC,Maurice Harkless,22021,22100937,2022-03-02,SAC @ NOP,21.811666666666664,,,,,,,90.922,0.472,0.33,0.2,59
878,WAS,Jason Smith,22016,0021600524,2017-01-03,WAS @ DAL,10.181666666666667,,,,,,,88.109,0.519,0.217,2.3,33
879,UTA,Joe Ingles,22018,0021801121,2019-03-27,UTA vs. LAL,29.545000000000005,0.425,0.138,0.214,0.03,0.013,0.089,101.066,0.466,0.2,8.4,74
880,DEN,Facundo Campazzo,22020,0022000910,2021-04-24,DEN vs. HOU,27.35833333333333,0.095,0.03,0.057,0.029,0.0,0.017,97.6,0.173,0.0,2.5,55
881,LAL,Anthony Davis,22021,22100733,2022-01-27,LAL @ PHI,22.91166666666667,,,,,,,69.443,0.364,0.544,2.8,32
882,MEM,John Konchar,22023,0022300544,2024-01-13,MEM vs. NYK,7.253333333333333,,,,,,,90.613,0.078,0.2,-3.6,36
883,CLE,Georges Niang,22023,0022300595,2024-01-20,CLE @ ATL,21.698333333333334,0.546,0.19,0.056,0.011,0.02,0.041,98.521,0.502,0.267,1.7,39
884,UTA,Royce O'Neale,22017,0021700244,2017-11-20,UTA @ PHI,5.048333333333334,,,,,,,49.268,0.067,0.1,1.0,17
885,BOS,Ray Allen,22010,0021000758,2011-02-07,BOS @ CHA,34.36333333333333,0.0,0.0,0.0,0.0,0.0,0.0,91.987,0.0,0.0,0.0,50
886,WAS,Jason Smith,22016,0021600158,2016-11-16,WAS @ PHI,10.627777777777778,,,,,,,86.526,0.278,0.0,-1.556,9
887,LAL,Kyle Kuzma,22018,0021800701,2019-01-21,LAL vs. GSW,26.590000000000003,,,,,,,83.55,0.34,0.612,-1.1,47
888,WAS,Ian Mahinmi,22019,0021900339,2019-12-08,WAS vs. LAC,1.4592592592592593,,,,,,,11.371,0.044,0.083,0.556,9
889,WAS,Jeff Green,22018,0021800177,2018-11-10,WAS @ MIA,23.270000000000003,0.388,0.191,0.043,0.012,0.028,0.055,103.208,0.452,0.75,-5.6,11
890,IND,Lance Stephenson,22013,0021300061,2013-11-06,IND vs. CHI,36.854166666666664,0.0,0.0,0.0,0.0,0.0,0.0,95.577,0.0,0.0,0.0,4
891,HOU,Armoni Brooks,22020,0022000851,2021-04-16,HOU vs. DEN,7.833333333333333,,,,,,,76.74,0.308,0.0,-0.75,4
892,CLE,Mike Miller,22014,0021400924,2015-03-07,CLE vs. PHX,3.6516666666666664,,,,,,,52.228,0.0,0.0,0.0,57
893,SAS,Jakob Poeltl,22020,0022000253,2021-01-24,SAS vs. WAS,18.81,0.176,0.25,0.07,0.023,0.05,0.058,101.549,0.394,0.2,4.3,16
894,POR,Gary Trent Jr.,22019,0021900048,2019-10-28,POR @ SAS,0.6833333333333332,,,,,,,31.22,0.0,0.0,-2.0,3
895,BOS,Jaylen Brown,22023,0022300836,2024-02-27,BOS vs. PHI,33.52,0.542,0.204,0.125,0.024,0.01,0.063,99.403,0.493,0.551,-1.0,52
896,IND,Joe Young,22015,0021501068,2016-03-24,IND vs. NOP,2.895,,,,,,,28.639,0.0,0.0,0.0,69
897,WAS,Trey Burke,22016,0021600158,2016-11-16,WAS @ PHI,13.864814814814814,0.227,0.046,0.07,0.013,0.007,0.019,94.124,0.225,0.111,-4.0,9
898,NYK,Iman Shumpert,22013,0021300557,2014-01-13,NYK vs. PHX,29.63833333333334,0.0,0.0,0.0,0.0,0.0,0.0,92.579,0.0,0.0,0.0,36
899,HOU,Marquese Chriss,22018,0021800710,2019-01-23,HOU @ NYK,4.381666666666666,,,,,,,52.733,0.067,0.2,-0.1,40
900,BOS,Robert Williams III,22021,22100647,2022-01-15,BOS vs. CHI,32.019999999999996,0.315,0.355,0.072,0.029,0.101,0.032,94.408,0.769,0.3,0.3,35
901,MIA,Derrick Williams,22016,0021600527,2017-01-03,MIA @ PHX,3.84,,,,,,,36.898,0.217,0.1,-0.1,35
902,MIL,Brook Lopez,42023,0042300122,2024-04-23,MIL vs. IND,31.8,0.346,0.126,0.094,0.0,0.094,0.031,101.13,0.5,0.0,-5.0,1
903,PHI,Thaddeus Young,22011,0021100242,2012-01-23,PHI vs. WAS,27.431666666666665,0.0,0.0,0.0,0.0,0.0,0.0,93.384,0.0,0.0,0.0,16
904,PHX,Bismack Biyombo,22022,0022200962,2023-03-05,PHX @ DAL,3.19,,,,,,,28.273,0.3,0.0,-1.2,64
905,PHI,Hollis Thompson,22013,0021301072,2014-03-27,PHI @ HOU,26.595000000000006,0.0,0.0,0.0,0.0,0.0,0.0,96.776,0.0,0.0,0.0,71
906,BOS,Amir Johnson,22015,0021500389,2015-12-18,BOS vs. ATL,25.225,0.0,0.0,0.0,0.0,0.0,0.0,96.814,0.0,0.0,0.0,26
907,GSW,Andre Iguodala,22021,22100462,2021-12-20,GSW vs. SAC,6.8166666666666655,,,,,,,39.158,0.126,0.1,0.6,21
908,CLE,Christian Eyenga,22010,0021000847,2011-02-23,CLE vs. HOU,27.434999999999995,0.0,0.0,0.0,0.0,0.0,0.0,94.387,0.0,0.0,0.0,23
909,MIN,Robert Covington,22018,0021800546,2018-12-31,MIN @ NOP,33.23,0.409,0.168,0.046,0.052,0.032,0.037,100.227,0.401,0.717,-2.8,35
910,HOU,Francisco Garcia,22014,0021400228,2014-11-28,HOU vs. LAC,11.131666666666666,,,,,,,89.746,0.0,0.0,0.0,15
911,GSW,Jonas Jerebko,22018,0021800655,2019-01-15,GSW @ DEN,17.04833333333334,0.315,0.26,0.041,0.012,0.004,0.041,104.738,0.386,0.375,0.0,43
912,IND,Darren Collison,22011,0021100961,2012-04-23,IND vs. DET,21.07833333333333,,,,,,,74.8,0.0,0.0,0.0,60
913,PHX,Cameron Payne,42020,0042000312,2021-06-22,PHX vs. LAC,22.098333333333333,0.484,0.138,0.155,0.048,0.031,0.068,98.244,0.434,0.4,5.2,11
914,TOR,Lucas Nogueira,22016,0021600910,2017-03-03,TOR @ WAS,16.221666666666668,,,,,,,154.322,0.217,0.1,-2.4,59
