,TEAM_ABBREVIATION,PLAYER_NAME,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,converted_minutes,rolling_10_avg_minutes,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
760,GSW,Trayce Jackson-Davis,22023,0022300650,2024-01-27,GSW vs. LAL,5.85,17.581666666666663,1.0,0.111,0.0,0.0,0.5,0.667,0.147,0.0,0.6674444444444445,0.2313333333333333,10.6,0.0831,0.5757777777777777,0.23055555555555557,0.1071111111111111,0.24855555555555556,40
761,MIL,Zaza Pachulia,22014,0021400962,2015-03-12,MIL @ IND,33.85,19.486666666666668,0.455,,11.1,0.178,,,,,0.29680000000000006,,21.479999999999997,0.0696,,,,,64
762,SAC,Ben McLemore,22015,0021500408,2015-12-20,SAC @ TOR,19.1,25.125000000000004,0.857,,12.5,0.063,,,,,0.5599,,12.609999999999998,0.019,,,,,26
763,CHI,Derrick Rose,22011,0021100103,2012-01-06,CHI @ ORL,39.36666666666667,36.84285714285714,0.417,,11.4,0.024,,,,,0.5127142857142857,,11.857142857142858,0.016285714285714285,,,,,7
764,MIN,Anthony Edwards,22020,0022000431,2021-02-16,MIN vs. LAL,34.333333333333336,31.505000000000003,0.595,0.121,9.7,0.0,0.57,0.175,0.146,0.115,0.4986,0.18885714285714283,4.76,0.0056,0.5607142857142857,0.29885714285714293,0.11742857142857144,0.24400000000000002,27
765,DET,Corey Maggette,22012,0021200580,2013-01-17,DET vs. NYK,0.0,2.771666666666667,,,,0.0,,,,,0.0715,,0.0,0.0,,,,,26
766,MEM,Grayson Allen,22019,0021900007,2019-10-23,MEM @ MIA,20.816666666666666,,0.417,0.184,20.0,0.0,0.527,0.459,0.222,0.333,,,,,,,,,0
767,CHI,Cristiano Felicio,22016,0021600891,2017-02-28,CHI vs. DEN,13.35,19.19,1.0,0.172,20.0,0.118,0.714,0.667,0.103,0.125,0.5046,0.2681428571428571,5.55,0.07609999999999999,0.5832857142857142,0.27628571428571425,0.14885714285714285,0.21542857142857144,58
768,BKN,Rondae Hollis-Jefferson,22015,0021501130,2016-04-01,BKN @ NYK,14.75,18.823333333333334,0.0,,0.0,0.048,,,,,0.4347777777777778,,7.877777777777778,0.041600000000000005,,,,,24
769,PHI,Anthony Tolliver,42020,0042000102,2021-05-26,PHI vs. WAS,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.17,0.0,,,,0.0,,,,,1
770,MIA,Shane Battier,22013,0021300654,2014-01-26,MIA vs. SAS,19.316666666666666,21.081666666666663,0.0,,0.0,0.0,,,,,0.6672,,6.529999999999999,0.0495,,,,,37
771,MIA,James Jones,22010,0021000575,2011-01-13,MIA @ DEN,14.65,19.871666666666666,0.75,,0.0,0.0,,,,,0.49960000000000004,,4.24,0.0115,,,,,40
772,NYK,Kristaps Porzingis,22017,0021700030,2017-10-21,NYK vs. DET,34.78333333333333,38.28333333333333,0.625,,7.1,0.0,,,,,0.48,,6.3,0.079,,,,,1
773,CLE,Jordan McRae,22016,0021600402,2016-12-17,CLE vs. LAL,0.6666666666666666,4.411666666666667,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.4681666666666667,0.44716666666666666,8.333333333333334,0.02,0.432,0.3411666666666667,0.14283333333333334,0.4053333333333333,24
774,BKN,Mirza Teletovic,22013,0021301214,2014-04-15,BKN vs. NYK,0.0,23.168333333333333,,,,0.0,,,,,0.5822999999999999,,8.139999999999999,0.055099999999999996,,,,,80
775,WAS,Daniel Ochefu,22016,0021600665,2017-01-23,WAS @ CHA,0.0,0.62,,,,0.0,,,,,0.5,0.25,25.0,0.0,0.5665,0.48350000000000004,0.16449999999999998,0.5835,42
776,TOR,Garrett Temple,22023,0022300905,2024-03-07,TOR @ PHX,0.0,0.3,,,,0.0,,,,,0.0,0.0,100.0,0.0,0.625,0.0,0.2,0.0,60
777,CHI,Taj Gibson,42014,0041400126,2015-04-30,CHI @ MIL,25.933333333333334,20.826666666666668,0.5,,15.4,0.037,,,,,0.3408,,27.28,0.1012,,,,,5
778,PHX,Jermaine O'Neal,22012,0021201002,2013-03-18,PHX vs. LAL,13.383333333333333,22.799999999999997,0.6,,0.0,0.1,,,,,0.5457000000000001,,18.09,0.11810000000000001,,,,,53
779,DET,Isaiah Stewart,22021,22100633,2022-01-14,DET vs. TOR,14.616666666666667,25.901666666666664,0.0,0.273,60.0,0.0,0.346,0.192,0.103,0.125,0.47590000000000005,0.20049999999999998,13.780000000000001,0.10010000000000001,0.5280000000000001,0.2751,0.1494,0.215,34
780,SAS,Cory Joseph,22014,0021400375,2014-12-17,SAS vs. MEM,37.93333333333333,30.05166666666666,0.4,,6.3,0.045,,,,,0.5488000000000001,,7.480000000000001,0.0352,,,,,25
781,ORL,Goga Bitadze,22023,0022300704,2024-02-04,ORL @ DET,0.0,7.921666666666667,,,,0.0,,,,,0.4096666666666667,0.231,5.55,0.045200000000000004,0.474,0.20716666666666664,0.16516666666666668,0.2215,49
782,PHI,Tobias Harris,22020,0022000681,2021-03-25,PHI @ LAL,39.8,32.18833333333334,0.8,0.262,11.8,0.0,0.537,0.269,0.202,0.129,0.5095000000000001,0.2337142857142857,6.05,0.027599999999999996,0.507,0.21614285714285714,0.17057142857142857,0.2277142857142857,39
783,DET,Ish Smith,22016,0021600999,2017-03-14,DET @ CLE,20.65,21.598333333333333,0.5,0.175,11.8,0.0,0.779,0.294,0.124,0.231,0.3721,0.26320000000000005,6.0600000000000005,0.0053,0.5147999999999999,0.17980000000000002,0.14220000000000002,0.1204,66
784,PHX,Hedo Turkoglu,22010,0021000390,2010-12-17,PHX @ DAL,19.666666666666668,21.975,0.571,,7.7,0.0,,,,,0.4875,,10.42,0.06260000000000002,,,,,24
785,NOP,Garrett Temple,22021,22100031,2021-10-23,NOP @ MIN,15.033333333333333,12.7,1.5,0.182,50.0,0.105,0.484,0.063,0.118,0.2,0.1875,0.1085,0.0,0.0455,0.6759999999999999,0.345,0.127,0.229,2
786,PHI,Jerami Grant,22014,0021400345,2014-12-13,PHI vs. MEM,9.8,7.361666666666667,0.0,,0.0,0.0,,,,,0.26857142857142857,,6.799999999999999,0.04,,,,,10
787,MIL,Wesley Matthews,42019,0041900201,2020-08-31,MIL vs. MIA,23.766666666666666,23.46,0.75,0.294,16.7,0.0,0.579,0.368,0.163,0.188,0.6699999999999999,0.24220000000000003,6.5200000000000005,0.0064,0.506,0.23120000000000002,0.14320000000000002,0.1336,5
788,SAC,Alex Len,22023,0022300492,2024-01-05,SAC vs. TOR,0.0,7.613333333333332,,,,0.0,,,,,0.5,0.2075,14.5875,0.1028,0.46399999999999997,0.26975,0.201875,0.22224999999999998,15
789,NYK,Kyle O'Quinn,22016,0021600456,2016-12-25,NYK vs. BOS,13.45,20.238333333333337,0.75,,50.0,0.071,,,,,0.5316,0.351,10.73,0.14679999999999999,0.48550000000000004,0.31766666666666665,0.12116666666666666,0.2015,28
790,NOP,Kenrich Williams,22019,0021900077,2019-11-02,NOP @ OKC,19.1,20.336666666666666,0.5,0.135,25.0,0.05,0.595,0.081,0.099,0.125,0.36,0.23199999999999998,4.720000000000001,0.0526,0.4274,0.4088,0.1862,0.2506,5
791,HOU,Toney Douglas,22012,0021200493,2013-01-05,HOU @ CLE,14.833333333333334,23.55666666666667,0.5,,11.1,0.077,,,,,0.5290999999999999,,10.819999999999999,0.0309,,,,,33
792,TOR,DeMar DeRozan,22011,0021100082,2012-01-04,TOR vs. CLE,37.06666666666667,32.20333333333333,0.639,,5.0,0.0,,,,,0.4972,,8.819999999999999,0.0132,,,,,5
793,PHX,Troy Daniels,22018,0021800110,2018-10-31,PHX vs. SAS,12.0,6.366666666666667,0.214,0.13,18.2,0.0,0.435,0.304,0.083,0.308,0.39999999999999997,0.17766666666666667,6.666666666666667,0.05,0.4666666666666666,0.2776666666666667,0.11933333333333333,0.236,4
794,GSW,Acie Law,22010,0021000998,2011-03-14,GSW @ SAC,24.066666666666666,16.111666666666668,0.0,,11.1,0.0,,,,,0.42589999999999995,,10.11,0.0056,,,,,53
795,CLE,Ty Jerome,22024,0022400199,2024-11-09,CLE vs. BKN,18.066666666666666,15.85,0.5,0.333,10.0,0.0,0.5,0.192,0.301,0.313,0.689,0.2727,7.19,0.0414,0.5937,0.2467999999999999,0.15460000000000002,0.21060000000000004,10
796,TOR,Stanley Johnson,22020,0022000210,2021-01-18,TOR vs. DAL,21.2,13.99333333333333,0.833,0.216,0.0,0.053,0.513,0.368,0.13,0.211,0.5092222222222222,0.1882857142857143,10.633333333333333,0.038400000000000004,0.46771428571428564,0.29242857142857137,0.14214285714285715,0.215,12
797,BOS,Jayson Tatum,22017,0021700442,2017-12-18,BOS @ IND,30.866666666666667,30.248333333333335,0.813,0.17,13.3,0.0,0.537,0.407,0.093,0.179,0.6313000000000001,0.2794,4.87,0.0315,0.4819,0.23199999999999998,0.1357,0.25409999999999994,32
798,MEM,Marc Gasol,22014,0021400065,2014-11-05,MEM @ PHX,35.38333333333333,36.34583333333333,0.5,,16.7,0.038,,,,,0.54225,,10.3,0.05025,,,,,4
799,POR,Mo Williams,22013,0021301201,2014-04-13,POR vs. GSW,21.966666666666665,24.948333333333334,0.85,,0.0,0.0,,,,,0.43520000000000003,,14.210000000000003,0.0245,,,,,76
800,CHI,Zach LaVine,22020,0022000493,2021-02-24,CHI vs. MIN,41.18333333333333,35.81,0.786,,22.6,0.0,,,,,0.6262,0.18660000000000002,9.3,0.032400000000000005,0.5108,0.2644,0.11460000000000001,0.19160000000000002,30
801,ATL,DeMarre Carroll,22014,0021400449,2014-12-27,ATL @ MIL,36.18333333333333,31.056666666666665,0.5,,7.7,0.125,,,,,0.5195000000000001,,8.62,0.0381,,,,,25
802,HOU,Ish Smith,22010,0021000290,2010-12-04,HOU @ CHI,3.283333333333333,11.078333333333333,0.0,,50.0,0.0,,,,,0.3533,,27.060000000000002,0.0125,,,,,17
803,ATL,De'Andre Hunter,22023,0022300371,2023-12-20,ATL @ HOU,28.266666666666666,31.718333333333327,0.55,0.294,0.0,0.0,0.673,0.346,0.086,0.333,0.5807,0.2184,10.169999999999998,0.014099999999999998,0.5718,0.1913,0.14609999999999998,0.2798,23
804,NOP,Brandon Ingram,22019,0021900032,2019-10-26,NOP @ HOU,38.68333333333333,33.25833333333333,0.727,0.152,9.4,0.024,0.546,0.329,0.158,0.2,0.5369999999999999,0.1735,9.45,0.027,0.5565,0.3145,0.0985,0.254,2
805,UTA,Rudy Gobert,42020,0042000226,2021-06-18,UTA @ LAC,42.13333333333333,33.42999999999999,0.833,0.26,23.1,0.171,0.723,0.23,0.089,0.333,0.7472,0.30985714285714294,12.02,0.1142,0.5322857142857143,0.22985714285714284,0.11957142857142858,0.22199999999999998,10
806,GSW,Festus Ezeli,42015,0041500407,2016-06-19,GSW vs. CLE,10.75,7.826666666666666,0.0,,0.0,0.0,,,,,0.3733,,12.1,0.08349999999999999,,,,,23
807,CLE,Jarrett Allen,22023,0022300996,2024-03-20,CLE vs. MIA,38.833333333333336,34.73833333333333,0.769,0.279,9.5,0.065,0.536,0.188,0.092,0.188,0.5542999999999999,0.22079999999999997,8.98,0.07709999999999999,0.5471,0.2109,0.12010000000000001,0.24230000000000002,63
808,BKN,Theo Pinson,22018,0021800018,2018-10-19,BKN vs. NYK,0.0,0.0,,,,0.0,,,,,,,,0.0,,,,,1
809,CHI,Malcolm Hill,22021,22100949,2022-03-04,CHI vs. MIL,0.0,3.2550000000000003,,,,0.0,,,,,0.5416000000000001,0.202,4.0,0.0167,0.32399999999999995,0.129,0.14340000000000003,0.1758,28
810,LAL,Alex Caruso,22020,0022000131,2021-01-08,LAL vs. CHI,16.733333333333334,10.161111111111111,0.643,,16.7,0.0,,,,,1.002,0.26149999999999995,16.65,0.0,0.46525,0.28,0.1035,0.19375,6
811,LAC,Rajon Rondo,22020,0022000823,2021-04-13,LAC @ IND,18.366666666666667,11.100000000000001,0.0,0.216,9.1,0.0,0.375,0.175,0.113,0.16,0.46099999999999997,0.17975000000000002,15.785714285714286,0.0206,0.47924999999999995,0.24875,0.14200000000000002,0.315,36
812,BOS,Rajon Rondo,22014,0021400294,2014-12-07,BOS vs. WAS,34.083333333333336,32.14833333333333,0.324,,11.8,0.054,,,,,0.3752999999999999,,13.169999999999998,0.027600000000000003,,,,,16
813,NYK,Steve Novak,22012,0021200947,2013-03-11,NYK @ GSW,16.533333333333335,16.186666666666667,0.0,,0.0,0.0,,,,,0.5166999999999999,,5.0,0.0187,,,,,60
814,IND,Damjan Rudez,22014,0021400417,2014-12-23,IND vs. NOP,0.0,13.466666666666665,,,,0.0,,,,,0.22560000000000002,,13.0,0.0,,,,,28
815,CHA,Mike Tobey,22016,0021600760,2017-02-04,CHA @ UTA,0.0,,,,,0.0,,,,,,,,,,,,,0
816,WAS,Troy Brown Jr.,22018,0021800177,2018-11-10,WAS @ MIA,0.0,2.5883333333333334,,,,0.0,,,,,0.3416,0.5388,5.0,0.016,0.502,0.0696,0.21080000000000002,0.2,11
817,ORL,Jalen Suggs,22022,0022200966,2023-03-05,ORL vs. POR,35.25,25.12333333333333,0.542,0.371,16.7,0.03,0.574,0.459,0.187,0.267,0.45010000000000006,0.3111,13.4,0.06299999999999999,0.5351,0.26000000000000006,0.14679999999999999,0.25850000000000006,40
818,IND,Kyle O'Quinn,22018,0021800681,2019-01-19,IND vs. DAL,2.6833333333333336,7.838333333333333,1.0,0.0,50.0,0.0,0.5,0.333,0.0,0.333,0.5158571428571429,0.17257142857142857,10.657142857142857,0.028500000000000004,0.4355714285714286,0.3587142857142857,0.07228571428571429,0.21828571428571428,43
819,DAL,Brian Cardinal,22011,0021100739,2012-03-27,DAL vs. HOU,0.25,4.283333333333333,0.0,,0.0,0.0,,,,,0.3055555555555556,,0.0,0.0,,,,,50
820,ORL,Channing Frye,22015,0021500475,2015-12-30,ORL vs. BKN,22.333333333333332,22.031666666666663,0.571,,11.1,0.042,,,,,0.7112999999999999,,9.49,0.0108,,,,,31
821,WAS,JaVale McGee,22010,0021000124,2010-11-12,WAS vs. CHA,21.416666666666668,24.625,0.8,,22.2,0.0,,,,,0.6124999999999999,,23.616666666666664,0.10033333333333333,,,,,6
822,NYK,RJ Barrett,22020,0022000500,2021-02-25,NYK vs. SAC,25.233333333333334,28.123333333333328,0.75,,8.3,0.0,,,,,0.4171,0.20883333333333332,12.229999999999999,0.039099999999999996,0.4933333333333334,0.29400000000000004,0.09683333333333333,0.21616666666666665,32
823,ATL,Clint Capela,42022,0042200114,2023-04-23,ATL vs. BOS,29.533333333333335,24.38888888888889,0.5,0.217,27.3,0.088,0.573,0.273,0.168,0.269,0.625,0.122,3.6999999999999997,0.074,0.5796666666666667,0.12433333333333334,0.13733333333333334,0.13399999999999998,3
824,POR,Damian Lillard,22016,0021601029,2017-03-18,POR @ ATL,33.88333333333333,36.63166666666667,0.618,0.237,14.8,0.0,0.352,0.297,0.15,0.233,0.5340999999999999,0.34299999999999997,9.879999999999999,0.017,0.523,0.30114285714285716,0.10785714285714286,0.23285714285714287,62
825,HOU,Marcus Morris Sr.,22011,0021100622,2012-03-13,HOU @ OKC,0.0,0.47833333333333333,,,,0.0,,,,,0.0,,0.0,0.025,,,,,14
826,DEN,Tyler Lydon,22018,0021800635,2019-01-12,DEN @ PHX,0.0,1.5733333333333333,,,,0.0,,,,,0.375,0.11575,0.0,0.014299999999999998,0.21425,1.4642499999999998,0.13824999999999998,0.259,40
827,PHX,Kelly Oubre Jr.,22019,0021900706,2020-01-28,PHX @ DAL,30.716666666666665,36.805,0.531,0.375,10.0,0.045,0.405,0.19,0.2,0.226,0.5103000000000001,0.3435,6.65,0.023799999999999998,0.5226000000000001,0.27799999999999997,0.15210000000000004,0.182,44
828,DEN,Jordan Hamilton,42012,0041200166,2013-05-02,DEN @ GSW,0.0,0.38666666666666666,,,,0.0,,,,,0.0,,0.0,0.0,,,,,5
829,OKC,Thabo Sefolosha,22013,0021300235,2013-11-29,OKC vs. GSW,32.53333333333333,28.014999999999997,0.5,,22.2,0.059,,,,,0.4806,,11.290000000000001,0.041400000000000006,,,,,12
830,MEM,Jaylen Wells,22024,0022400070,2024-10-23,MEM @ UTA,23.45,,0.5,0.31,0.0,0.0,0.375,0.625,0.218,0.32,,,,,,,,,0
831,DET,Charlie Villanueva,22012,0021200671,2013-01-30,DET @ IND,15.033333333333333,14.201666666666664,0.3,,0.0,0.0,,,,,0.4197,,12.919999999999998,0.0157,,,,,45
832,LAC,Montrezl Harrell,42019,0041900237,2020-09-15,LAC vs. DEN,25.716666666666665,18.068333333333335,0.7,0.191,6.7,0.033,0.557,0.227,0.142,0.286,0.5633,0.3196,10.879999999999999,0.0561,0.5811,0.3247,0.127,0.2265,12
833,DEN,Facundo Campazzo,22021,22100024,2021-10-22,DEN vs. SAS,18.883333333333333,19.566666666666666,0.5,0.097,7.7,0.0,0.472,0.056,0.233,0.222,0.0,0.056,22.2,0.0,0.636,0.152,0.249,0.294,1
834,UTA,Rudy Gobert,22014,0021400110,2014-11-12,UTA @ ATL,11.966666666666667,16.00625,0.5,,33.3,0.071,,,,,0.5646249999999999,,21.525,0.12075,,,,,8
835,IND,Glenn Robinson III,22016,0021600967,2017-03-10,IND @ MIL,14.733333333333333,20.54,0.5,0.273,0.0,0.067,0.625,0.5,0.235,0.0,0.6638,0.1998888888888889,6.609999999999999,0.0344,0.5028888888888888,0.3946666666666667,0.134,0.267,64
836,LAC,Glen Davis,42013,0041300163,2014-04-24,LAC @ GSW,11.733333333333333,16.958333333333332,1.0,,25.0,0.077,,,,,0.7085,,0.0,0.0215,,,,,2
837,LAL,Steve Blake,22012,0021200992,2013-03-17,LAL vs. SAC,34.56666666666667,23.53333333333333,0.727,,17.4,0.077,,,,,0.5670999999999999,,9.969999999999999,0.0183,,,,,32
838,WAS,Patrick Baldwin Jr.,22023,0022301172,2024-04-12,WAS vs. CHI,40.65,16.406666666666666,0.708,0.293,5.6,0.024,0.536,0.289,0.142,0.319,0.3364,0.2399,12.99,0.04290000000000001,0.5619,0.3236,0.139,0.1916,58
839,NOP,Jrue Holiday,22016,0021600418,2016-12-20,NOP @ PHI,29.6,22.93833333333333,0.346,0.203,4.0,0.026,0.427,0.182,0.083,0.118,0.38671428571428573,0.23583333333333334,9.985714285714286,0.023100000000000002,0.558,0.2558333333333333,0.12833333333333333,0.254,29
840,DEN,Facundo Campazzo,22021,22100692,2022-01-21,DEN vs. MEM,19.15,24.403333333333336,0.0,0.452,16.7,0.043,0.568,0.378,0.19,0.474,0.3724,0.22430000000000003,10.99,0.0182,0.5315000000000001,0.2967,0.1157,0.1857,43
841,MIN,Dante Cunningham,22012,0021201031,2013-03-22,MIN @ PHX,30.016666666666666,24.328333333333333,0.727,,0.0,0.069,,,,,0.4789,,9.8,0.0927,,,,,66
842,NOP,JJ Redick,22020,0022000514,2021-02-27,NOP @ SAS,0.0,15.86833333333333,,,,0.0,,,,,0.5538000000000001,0.316875,9.7,0.0111,0.5836250000000001,0.23550000000000001,0.139875,0.233875,32
843,NYK,Quentin Grimes,22021,22100681,2022-01-20,NYK vs. NOP,23.833333333333332,19.721666666666668,0.722,0.459,8.3,0.04,0.422,0.469,0.157,0.05,0.5755,0.24739999999999998,8.35,0.0339,0.5226,0.2731,0.1351,0.1979,41
844,CHA,Frank Kaminsky,22015,0021500458,2015-12-28,CHA vs. LAL,20.333333333333332,26.10166666666667,0.25,,0.0,0.05,,,,,0.6075999999999999,,9.87,0.0236,,,,,29
845,LAL,Larry Nance Jr.,22016,0021600396,2016-12-16,LAL @ PHI,34.21666666666667,17.395,0.667,0.268,42.9,0.121,0.405,0.286,0.195,0.342,0.5411250000000001,0.3394,9.675,0.057199999999999994,0.5736000000000001,0.2626,0.1602,0.3292,27
846,OKC,Ish Smith,22014,0021400144,2014-11-16,OKC vs. HOU,5.933333333333334,4.286666666666667,0.0,,0.0,0.0,,,,,0.4166666666666667,,4.766666666666667,0.0364,,,,,5
847,PHI,Chasson Randle,22016,0021600266,2017-01-30,PHI vs. SAC,0.0,2.9266666666666667,,,,0.0,,,,,0.91675,0.41700000000000004,12.5,0.0,0.6443333333333333,0.26299999999999996,0.10166666666666668,0.20466666666666666,10
848,CHI,DeMar DeRozan,22023,0022301149,2024-04-09,CHI vs. NYK,42.333333333333336,37.90500000000001,0.568,0.19,10.8,0.0,0.639,0.278,0.128,0.214,0.4997000000000001,0.25830000000000003,8.2,0.0070999999999999995,0.544,0.2464,0.13310000000000005,0.2415,76
849,OKC,Chet Holmgren,42023,0042300143,2024-04-27,OKC @ NOP,32.983333333333334,30.408333333333335,0.313,0.19,16.7,0.0,0.5,0.125,0.217,0.167,0.654,0.242,10.3,0.062,0.4515,0.108,0.1805,0.238,2
850,NOP,Steven Adams,22020,0022000581,2021-03-12,NOP vs. CLE,21.1,19.568333333333335,1.0,0.143,30.0,0.158,0.329,0.211,0.046,0.0,0.626875,0.2764285714285714,5.85,0.0955,0.6062857142857144,0.20585714285714282,0.11071428571428572,0.21357142857142855,36
851,POR,Enes Freedom,22020,0022000652,2021-03-21,POR vs. DAL,15.533333333333333,28.860000000000003,0.667,,28.6,0.143,,,,,0.6202,0.21266666666666667,12.31,0.13499999999999998,0.5828333333333333,0.2193333333333333,0.14016666666666666,0.2203333333333333,41
852,WAS,John Wall,22016,0021601110,2017-03-28,WAS @ LAL,36.7,35.345,0.58,0.225,6.8,0.0,0.554,0.246,0.149,0.29,0.47230000000000005,0.27722222222222226,9.790000000000001,0.0102,0.5408888888888889,0.29266666666666663,0.13155555555555556,0.2561111111111111,71
853,PHX,Mickael Pietrus,22010,0021000966,2011-03-10,PHX vs. DEN,22.583333333333332,20.41166666666667,0.417,,27.3,0.071,,,,,0.46929999999999994,,6.92,0.0228,,,,,58
854,TOR,Terrence Ross,22013,0021300608,2014-01-20,TOR @ CHA,21.216666666666665,32.1,0.0,,12.5,0.036,,,,,0.484,,7.38,0.017599999999999998,,,,,39
855,IND,Solomon Hill,22014,0021400804,2015-02-20,IND @ PHI,21.166666666666668,27.7,0.625,,14.3,0.04,,,,,0.505,,6.76,0.0082,,,,,54
856,WAS,Anthony Gill,22021,22100432,2021-12-16,WAS @ PHX,8.483333333333333,2.345,1.0,0.571,0.0,0.143,0.5,0.667,0.324,0.429,0.75,0.5724999999999999,4.166666666666667,0.0125,0.4851666666666667,0.16266666666666665,0.26866666666666666,0.3875,22
857,GSW,Brandon Rush,22014,0021400365,2014-12-16,GSW @ MEM,0.0,4.9783333333333335,,,,0.0,,,,,0.07825,,6.25,0.0,,,,,22
858,MIL,Brook Lopez,22019,0021900810,2020-02-12,MIL @ IND,31.066666666666666,28.406666666666666,0.389,0.241,21.1,0.029,0.618,0.236,0.141,0.24,0.5376,0.2133,6.45,0.0159,0.47119999999999995,0.1652,0.1147,0.16279999999999997,51
859,CHI,Patrick Williams,22022,0022200267,2022-11-23,CHI @ MIL,26.083333333333332,28.403333333333336,0.571,0.25,20.0,0.0,0.596,0.288,0.186,0.286,0.622,0.23910000000000003,14.389999999999997,0.057600000000000005,0.5279,0.2593,0.12469999999999999,0.1893,17
860,DEN,Reggie Jackson,22023,0022300322,2023-12-14,DEN vs. BKN,23.4,27.43333333333333,0.385,0.196,5.6,0.0,0.478,0.311,0.085,0.32,0.585,0.26280000000000003,10.08,0.0194,0.5463,0.2629,0.11400000000000002,0.2592,25
861,MIN,Jordan McLaughlin,22023,0022300649,2024-01-27,MIN @ SAS,9.116666666666667,10.695,0.0,0.462,33.3,0.1,0.605,0.105,0.159,0.5,0.3662222222222222,0.18911111111111112,19.2,0.023,0.4987777777777779,0.21155555555555555,0.19133333333333333,0.19311111111111112,32
862,MEM,Ed Davis,22012,0021200757,2013-02-10,MEM vs. MIN,11.083333333333334,23.25333333333333,0.667,,0.0,0.0,,,,,0.5222,,13.6,0.0491,,,,,49
863,BKN,Brook Lopez,22012,0021200029,2012-11-03,BKN vs. TOR,31.583333333333332,,0.471,,4.2,0.065,,,,,,,,,,,,,0
864,PHX,Cameron Johnson,22019,0021900049,2019-10-28,PHX vs. UTA,12.7,8.65,0.5,0.182,0.0,0.0,0.156,0.875,0.221,0.067,0.5,0.353,20.0,0.083,0.5,1.067,0.15,0.5,1
865,OKC,Lazar Hayward,22011,0021100559,2012-03-05,OKC vs. DAL,0.0,1.155,,,,0.0,,,,,0.25,,0.0,0.0,,,,,34
866,MIA,Dorell Wright,42015,0041500215,2016-05-11,MIA @ TOR,0.0,1.2166666666666668,,,,0.0,,,,,0.16666666666666666,,0.0,0.0,,,,,11
867,TOR,Gradey Dick,22023,0022300031,2023-11-17,TOR vs. BOS,10.0,17.56,0.0,0.0,25.0,0.0,0.524,0.143,0.082,0.0,0.2911,0.20129999999999998,16.07,0.030699999999999998,0.5488999999999999,0.3493,0.1507,0.246,11
868,PHX,Chris Paul,22022,0022201046,2023-03-16,PHX vs. ORL,30.9,32.67166666666666,0.636,0.228,9.5,0.03,0.594,0.132,0.224,0.182,0.5091,0.22210000000000002,7.3100000000000005,0.0102,0.5162,0.2841000000000001,0.12899999999999998,0.2334,56
869,CHI,Javonte Green,22021,22100753,2022-01-30,CHI vs. POR,23.55,26.96666666666666,0.778,0.256,0.0,0.059,0.651,0.093,0.109,0.211,0.5548,0.2539,1.25,0.056100000000000004,0.5136000000000001,0.27659999999999996,0.1127,0.25870000000000004,32
870,ORL,Ben Gordon,22014,0021400882,2015-03-01,ORL vs. CHA,12.0,1.5633333333333332,0.4,,37.5,0.0,,,,,0.0,,0.0,0.0,,,,,58
871,BOS,Gerald Wallace,22014,0021400665,2015-01-25,BOS @ GSW,11.833333333333334,1.485,1.0,,25.0,0.067,,,,,0.0,,16.666666666666668,0.04,,,,,41
872,TOR,Amir Johnson,22014,0021400507,2015-01-04,TOR @ PHX,16.816666666666666,27.378333333333337,0.5,,14.3,0.0,,,,,0.5405,,11.88,0.09829999999999998,,,,,30
873,DET,Jonas Jerebko,22013,0021300607,2014-01-20,DET vs. LAC,0.21666666666666667,5.455,0.0,,0.0,0.0,,,,,0.44583333333333336,,8.466666666666667,0.0268,,,,,40
874,NYK,Isaiah Hartenstein,22022,0022200895,2023-02-24,NYK @ WAS,19.933333333333334,25.916666666666668,1.0,0.027,0.0,0.143,0.618,0.059,0.108,0.125,0.7362,0.32520000000000004,15.15,0.12289999999999998,0.5492,0.36310000000000003,0.10639999999999998,0.20270000000000002,60
875,HOU,KJ Martin,22022,0022200880,2023-02-15,HOU @ OKC,27.966666666666665,32.12166666666666,0.111,0.472,7.1,0.057,0.606,0.462,0.05,0.24,0.6860999999999999,0.3157,9.68,0.0653,0.5822999999999999,0.272,0.1086,0.24430000000000002,57
876,IND,Aaron Holiday,22018,0021800077,2018-10-27,IND @ CLE,1.7833333333333332,2.863333333333333,1.0,1.0,0.0,0.0,0.5,2.5,0.192,0.0,0.1875,0.1965,33.325,0.0,0.44075,0.96675,0.0285,0.2125,5
877,SAS,Devin Vassell,22024,0022400197,2024-11-09,SAS vs. UTA,21.733333333333334,,0.731,0.189,15.8,0.0,0.628,0.564,0.141,0.353,,,,,,,,,0
