,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
338,MEM,22017,0021700670,2018-01-19,MEM vs. SAC,18.0,106,0.5,0.261,13.5,0.333,0.469,0.225,0.214,0.275,0.514,0.32999999999999996,13.41,0.2657999999999999,0.5038,0.37699999999999995,0.1489,0.2932,43
339,DAL,22021,22100746,2022-01-29,DAL vs. IND,27.0,132,0.615,0.229,5.1,0.26,0.489,0.253,0.108,0.296,0.5202,0.27369999999999994,13.9,0.24310000000000004,0.502,0.21879999999999997,0.11939999999999999,0.24559999999999998,49
340,GSW,22018,0021800892,2019-02-23,GSW vs. HOU,-6.0,112,0.544,0.222,17.0,0.208,0.522,0.261,0.142,0.259,0.5628000000000001,0.2611,12.47,0.2803,0.5014000000000001,0.229,0.13559999999999997,0.31279999999999997,58
341,GSW,22017,0021701163,2018-04-03,GSW @ OKC,4.0,111,0.542,0.289,12.6,0.163,0.425,0.398,0.155,0.419,0.5271,0.19019999999999998,14.669999999999998,0.22009999999999996,0.5205,0.2252,0.1484,0.2578,77
342,MIN,22016,0021600370,2016-12-13,MIN @ CHI,5.0,99,0.477,0.256,15.1,0.4,0.46,0.218,0.108,0.294,0.49759999999999993,0.2815,14.75,0.3077,0.5455,0.29480000000000006,0.1376,0.3152,24
343,MEM,22012,0021200200,2012-11-26,MEM vs. CLE,6.0,84,0.493,0.254,17.9,0.293,0.434,0.197,0.208,0.404,0.49099999999999994,0.2992,14.770000000000001,0.3632,0.47540000000000004,0.2893,0.1701,0.33249999999999996,11
344,DET,22014,0021400551,2015-01-10,DET vs. BKN,5.0,98,0.494,0.325,11.8,0.2,0.472,0.114,0.144,0.294,0.5258,0.2233,13.12,0.3045,0.4929,0.28090000000000004,0.1528,0.24820000000000003,36
345,CHI,22016,0021600030,2016-10-29,CHI vs. IND,17.0,118,0.576,0.244,12.6,0.381,0.528,0.102,0.134,0.239,0.451,0.326,12.2,0.373,0.553,0.316,0.126,0.07,1
346,GSW,22019,0021900083,2019-11-02,GSW vs. CHA,-6.0,87,0.5,0.169,19.8,0.222,0.453,0.271,0.141,0.352,0.4822,0.312,14.179999999999998,0.2956,0.6032000000000001,0.2826,0.1612,0.27080000000000004,5
347,WAS,22014,0021400543,2015-01-09,WAS vs. CHI,16.0,102,0.523,0.221,13.7,0.26,0.446,0.229,0.166,0.273,0.5072,0.23339999999999997,15.300000000000002,0.2619,0.517,0.2651,0.1445,0.2528,35
348,NJN,22010,0021001203,2011-04-11,NJN vs. CHA,-2.0,103,0.57,0.177,8.4,0.306,0.595,0.203,0.094,0.324,0.48539999999999994,0.2272,13.9,0.2564,0.5561,0.3021,0.1363,0.3361,80
349,WAS,22022,0022200793,2023-02-04,WAS @ BKN,-2.0,123,0.562,0.506,15.2,0.311,0.581,0.326,0.145,0.244,0.5461,0.2785,12.629999999999999,0.2938,0.516,0.24210000000000004,0.1006,0.2711,51
350,CLE,22014,0021400147,2014-11-17,CLE vs. DEN,-9.0,97,0.494,0.291,15.8,0.261,0.553,0.176,0.154,0.261,0.511875,0.33325000000000005,13.462499999999999,0.29812500000000003,0.536,0.233125,0.153375,0.30025,8
351,DAL,22013,0021301028,2014-03-21,DAL vs. DEN,16.0,122,0.607,0.191,16.5,0.349,0.574,0.259,0.166,0.239,0.5186,0.2589,13.7,0.24810000000000004,0.5121,0.31589999999999996,0.1708,0.3149,69
352,BOS,22021,22100647,2022-01-15,BOS vs. CHI,2.0,114,0.539,0.211,12.2,0.435,0.575,0.172,0.065,0.244,0.5202,0.242,15.410000000000002,0.29040000000000005,0.4920999999999999,0.19870000000000002,0.14100000000000001,0.3049,43
353,MEM,22019,0021900037,2019-10-27,MEM vs. BKN,1.0,134,0.553,0.243,10.3,0.214,0.51,0.366,0.138,0.306,0.4615,0.275,19.05,0.28,0.5035000000000001,0.35850000000000004,0.158,0.2525,2
354,UTA,22022,0022200284,2022-11-25,UTA @ GSW,-11.0,118,0.531,0.175,12.6,0.314,0.614,0.059,0.193,0.42,0.5586000000000001,0.2573,16.24,0.3176,0.5462,0.256,0.1266,0.28429999999999994,20
355,MEM,22011,0021100710,2012-03-24,MEM @ LAC,-16.0,85,0.481,0.179,20.0,0.348,0.535,0.458,0.124,0.333,0.4911,0.31489999999999996,13.59,0.2887,0.5006,0.33340000000000003,0.18710000000000002,0.30649999999999994,45
356,LAL,22011,0021100567,2012-03-06,LAL @ DET,-3.0,85,0.438,0.21,14.3,0.271,0.414,0.129,0.106,0.316,0.5058,0.2863,16.919999999999998,0.3027,0.46259999999999996,0.2162,0.1322,0.2618,37
357,BOS,22015,0021500197,2015-11-22,BOS @ BKN,-10.0,101,0.512,0.256,17.3,0.204,0.538,0.418,0.159,0.35,0.4934,0.22020000000000003,16.189999999999998,0.31460000000000005,0.47239999999999993,0.32549999999999996,0.187,0.283,12
358,NOP,22023,0022300539,2024-01-12,NOP @ DEN,-12.0,113,0.545,0.247,8.9,0.184,0.633,0.167,0.164,0.333,0.5869000000000001,0.2435,13.959999999999997,0.3234,0.5085999999999999,0.24630000000000002,0.14300000000000002,0.2883,38
359,HOU,22020,0022000367,2021-02-08,HOU @ CHA,-25.0,94,0.483,0.186,12.4,0.17,0.594,0.144,0.15,0.326,0.5311999999999999,0.22830000000000003,14.7,0.23879999999999998,0.4878,0.30379999999999996,0.1506,0.2531,22
360,UTA,22010,0021001145,2011-04-03,UTA @ SAC,-9.0,97,0.506,0.247,15.4,0.319,0.557,0.278,0.148,0.385,0.489,0.3204,16.240000000000002,0.2999,0.5128999999999999,0.3716,0.1246,0.2915,76
361,NOP,22015,0021500238,2015-11-27,NOP @ LAC,-21.0,90,0.388,0.245,11.8,0.262,0.524,0.361,0.125,0.159,0.5149,0.2352,13.8,0.22800000000000004,0.5060999999999999,0.2699,0.12600000000000003,0.26770000000000005,15
362,NYK,22015,0021500095,2015-11-08,NYK vs. LAL,4.0,99,0.446,0.345,9.5,0.269,0.431,0.245,0.098,0.313,0.454,0.2891666666666666,15.633333333333335,0.3205,0.4721666666666667,0.33316666666666667,0.15233333333333335,0.30933333333333335,6
363,TOR,22012,0021200004,2012-10-31,TOR vs. IND,-2.0,88,0.396,0.209,11.0,0.259,0.506,0.205,0.2,0.318,,,,,,,,,0
364,PHI,22020,0022000035,2020-12-27,PHI @ CLE,-24.0,94,0.494,0.278,22.0,0.271,0.577,0.176,0.155,0.304,0.5225,0.2975,14.649999999999999,0.3235,0.48450000000000004,0.274,0.174,0.243,2
365,GSW,22015,0021500030,2015-10-30,GSW @ HOU,20.0,112,0.511,0.269,7.9,0.241,0.396,0.439,0.165,0.286,0.474,0.229,19.4,0.446,0.458,0.325,0.179,0.255,1
366,OKC,42013,0041300236,2014-05-15,OKC @ LAC,6.0,104,0.521,0.458,15.6,0.22,0.453,0.211,0.089,0.328,0.5136000000000001,0.3341,17.0,0.33120000000000005,0.4769,0.2905,0.11920000000000001,0.2885,12
367,DEN,22022,0022201014,2023-03-12,DEN vs. BKN,-2.0,120,0.567,0.267,15.8,0.479,0.601,0.286,0.099,0.186,0.5709,0.2319,13.429999999999998,0.2667,0.5376000000000001,0.219,0.12250000000000001,0.26630000000000004,67
368,CLE,22011,0021100394,2012-02-10,CLE vs. MIL,-1.0,112,0.534,0.364,16.2,0.275,0.449,0.316,0.128,0.35,0.4854,0.29910000000000003,17.72,0.32899999999999996,0.511,0.31870000000000004,0.1636,0.28,24
369,ORL,22016,0021600795,2017-02-09,ORL vs. PHI,-1.0,111,0.548,0.286,19.8,0.159,0.479,0.284,0.138,0.271,0.48340000000000005,0.28419999999999995,13.6,0.24000000000000005,0.5403,0.3195,0.1396,0.2579,54
370,POR,22012,0021200713,2013-02-04,POR @ MIN,2.0,100,0.636,0.229,29.8,0.364,0.488,0.224,0.135,0.319,0.5016,0.2923,17.970000000000002,0.2664,0.4901,0.22440000000000002,0.12930000000000003,0.2802,47
371,SAC,22014,0021401135,2015-04-03,SAC vs. NOP,-6.0,95,0.513,0.321,11.0,0.17,0.471,0.322,0.126,0.393,0.49960000000000004,0.30079999999999996,16.95,0.3027,0.527,0.2285,0.15080000000000002,0.3024,74
372,SAC,22019,0021900749,2020-02-03,SAC vs. MIN,4.0,113,0.6,0.413,17.7,0.256,0.512,0.329,0.161,0.36,0.5403,0.21080000000000002,12.66,0.24820000000000003,0.5585,0.30979999999999996,0.14670000000000002,0.26890000000000003,49
373,PHI,22020,0022000423,2021-02-15,PHI @ UTA,-11.0,123,0.543,0.255,11.7,0.333,0.628,0.36,0.106,0.22,0.5331999999999999,0.34290000000000004,13.690000000000001,0.30339999999999995,0.5461000000000001,0.2662,0.14550000000000002,0.26769999999999994,27
374,MIA,22015,0021500834,2016-02-22,MIA vs. IND,8.0,101,0.39,0.34,13.9,0.388,0.418,0.272,0.119,0.183,0.5075,0.2945,13.979999999999999,0.25639999999999996,0.5096999999999998,0.2784,0.12610000000000002,0.20540000000000003,55
375,OKC,22013,0021300636,2014-01-24,OKC @ BOS,18.0,101,0.569,0.163,17.6,0.368,0.46,0.253,0.19,0.267,0.5074000000000001,0.30489999999999995,14.779999999999998,0.3417,0.5201,0.2981,0.1668,0.2874,43
376,OKC,22012,0021201145,2013-04-07,OKC vs. NYK,-5.0,120,0.635,0.321,14.3,0.333,0.575,0.258,0.066,0.408,0.496,0.3539,14.99,0.2741,0.4383,0.24,0.14350000000000002,0.3034,76
377,BOS,22013,0021300089,2013-11-09,BOS @ MIA,1.0,111,0.573,0.135,15.2,0.37,0.613,0.479,0.109,0.135,0.46649999999999997,0.2981666666666667,19.63333333333333,0.30750000000000005,0.4658333333333334,0.32083333333333336,0.18583333333333332,0.35300000000000004,6
378,ATL,22010,0021000195,2010-11-22,ATL vs. BOS,-23.0,76,0.383,0.21,13.5,0.222,0.567,0.24,0.189,0.361,0.5297000000000001,0.3003,15.370000000000001,0.2629,0.4948,0.2598,0.1396,0.34609999999999996,13
379,MIL,22013,0021300797,2014-02-18,MIL vs. ORL,4.0,104,0.5,0.366,12.0,0.38,0.569,0.2,0.158,0.279,0.4727,0.2707,15.610000000000003,0.3144,0.5610000000000002,0.2704,0.1509,0.2788,52
380,CHI,22016,0021600571,2017-01-10,CHI @ WAS,-2.0,99,0.455,0.239,17.8,0.296,0.572,0.108,0.208,0.186,0.4638000000000001,0.28750000000000003,13.5,0.3346,0.5315,0.2784000000000001,0.1367,0.259,38
381,PHI,22022,0022201103,2023-03-24,PHI @ GSW,-8.0,112,0.538,0.436,9.9,0.093,0.58,0.273,0.11,0.224,0.5978,0.32670000000000005,13.74,0.2933,0.5226,0.29390000000000005,0.1247,0.2593,72
382,IND,42017,0041700133,2018-04-20,IND vs. CLE,2.0,92,0.521,0.274,22.2,0.333,0.506,0.208,0.185,0.289,0.5445,0.235,15.0,0.23099999999999998,0.509,0.27849999999999997,0.17149999999999999,0.2065,2
383,TOR,22015,0021501077,2016-03-25,TOR @ HOU,-3.0,109,0.484,0.277,12.2,0.356,0.593,0.432,0.169,0.313,0.49330000000000007,0.3594,14.129999999999999,0.30369999999999997,0.4957000000000001,0.2636,0.12469999999999999,0.24290000000000003,70
384,MEM,22022,0022200984,2023-03-07,MEM @ LAL,-9.0,103,0.435,0.312,6.5,0.117,0.494,0.322,0.135,0.245,0.5355999999999999,0.2475,10.209999999999999,0.21720000000000006,0.5081,0.2849,0.1598,0.3231,63
385,UTA,22020,0022001045,2021-05-12,UTA vs. POR,-7.0,98,0.482,0.247,13.3,0.333,0.511,0.187,0.053,0.273,0.5841999999999999,0.21929999999999997,16.05,0.2812,0.5297999999999999,0.2003,0.119,0.23659999999999998,69
386,CHA,22023,0022300326,2023-12-15,CHA vs. NOP,-5.0,107,0.495,0.228,8.1,0.208,0.531,0.4,0.161,0.304,0.5647,0.195,14.389999999999997,0.2551,0.5482,0.2792,0.1378,0.3413,22
387,NYK,22011,0021100921,2012-04-18,NYK @ NJN,9.0,104,0.512,0.289,11.7,0.245,0.513,0.218,0.182,0.227,0.5204,0.29069999999999996,16.53,0.29590000000000005,0.4805,0.31710000000000005,0.168,0.32,61
388,OKC,22018,0021801083,2019-03-22,OKC @ TOR,7.0,116,0.553,0.149,13.3,0.283,0.583,0.269,0.224,0.325,0.47700000000000004,0.28500000000000003,14.49,0.3026,0.5128999999999999,0.31490000000000007,0.14079999999999998,0.2287,72
389,MIL,22024,0022400154,2024-11-04,MIL @ CLE,-2.0,114,0.587,0.174,14.9,0.182,0.599,0.143,0.098,0.14,0.5458333333333333,0.30350000000000005,14.299999999999999,0.22066666666666665,0.5501666666666666,0.255,0.11283333333333333,0.25783333333333336,6
390,DEN,22017,0021701040,2018-03-17,DEN @ MEM,-7.0,94,0.42,0.333,11.1,0.356,0.488,0.346,0.122,0.36,0.5691,0.2778,15.499999999999996,0.2745000000000001,0.5479,0.2554,0.1366,0.27819999999999995,69
391,CHI,22016,0021600716,2017-01-29,CHI vs. PHI,13.0,121,0.551,0.315,11.8,0.292,0.495,0.141,0.121,0.293,0.47070000000000006,0.30410000000000004,14.8,0.3016,0.5226,0.19160000000000005,0.1439,0.2459,48
392,GSW,22015,0021500815,2016-02-19,GSW @ POR,-32.0,105,0.457,0.304,18.2,0.288,0.624,0.237,0.116,0.224,0.5832999999999999,0.24989999999999996,14.690000000000001,0.257,0.4774,0.3002,0.1362,0.2613,52
393,SAC,22018,0021800598,2019-01-07,SAC vs. ORL,16.0,111,0.51,0.204,8.3,0.193,0.443,0.276,0.147,0.123,0.5085,0.2164,11.22,0.24899999999999997,0.5506,0.25270000000000004,0.14550000000000002,0.29819999999999997,39
394,DEN,22013,0021300682,2014-01-29,DEN vs. CHA,-3.0,98,0.435,0.13,10.6,0.21,0.455,0.538,0.152,0.24,0.5434,0.3489000000000001,14.38,0.2615,0.4852,0.34750000000000003,0.12349999999999998,0.2955,43
395,DAL,42011,0041100151,2012-04-28,DAL @ OKC,-1.0,98,0.5,0.321,16.0,0.289,0.519,0.253,0.151,0.209,,,,,,,,,0
396,LAC,22021,22101156,2022-04-01,LAC @ MIL,34.0,153,0.734,0.261,10.1,0.35,0.574,0.191,0.144,0.367,0.5308999999999999,0.2414,11.58,0.23820000000000002,0.5592,0.2684,0.1176,0.31050000000000005,77
397,ATL,42010,0041000135,2011-04-26,ATL @ ORL,-25.0,76,0.391,0.464,14.6,0.152,0.476,0.349,0.066,0.278,0.489,0.276,14.000000000000002,0.2805,0.43875000000000003,0.37925000000000003,0.1575,0.36799999999999994,4
398,ATL,22014,0021400370,2014-12-17,ATL @ CLE,29.0,127,0.75,0.211,10.2,0.207,0.5,0.256,0.1,0.277,0.5229,0.254,14.73,0.20579999999999998,0.4696000000000001,0.23659999999999998,0.17809999999999998,0.2596,24
399,MIA,22020,0022000888,2021-04-21,MIA @ SAS,20.0,107,0.548,0.241,9.0,0.273,0.468,0.26,0.122,0.208,0.5612999999999999,0.26860000000000006,14.26,0.22959999999999997,0.5599999999999999,0.25880000000000003,0.1675,0.2813,58
400,MIL,22014,0021400459,2014-12-29,MIL @ CHA,10.0,104,0.506,0.247,18.2,0.13,0.406,0.289,0.17,0.22,0.5329,0.27769999999999995,17.970000000000002,0.24369999999999997,0.5157,0.32030000000000003,0.169,0.3133,31
401,MIL,22013,0021300638,2014-01-24,MIL @ CLE,-15.0,78,0.453,0.189,17.6,0.267,0.443,0.261,0.154,0.5,0.4769,0.2141,16.93,0.259,0.5088,0.33980000000000005,0.14390000000000003,0.33720000000000006,41
402,CHA,22020,0022001047,2021-05-13,CHA vs. LAC,-23.0,90,0.446,0.226,12.9,0.226,0.673,0.213,0.183,0.216,0.5339,0.25060000000000004,13.919999999999998,0.2896,0.5293,0.24289999999999998,0.1347,0.3059,69
403,UTA,42020,0042000141,2021-05-23,UTA vs. MEM,-3.0,109,0.494,0.407,16.3,0.319,0.485,0.21,0.088,0.322,,,,,,,,,0
404,SAS,42013,0041300405,2014-06-15,SAS vs. MIA,17.0,104,0.551,0.295,9.0,0.178,0.447,0.36,0.128,0.25,0.5642,0.30979999999999996,14.8,0.2782,0.5162,0.295,0.1619,0.2355,22
405,ORL,22016,0021600322,2016-12-07,ORL vs. BOS,-30.0,87,0.438,0.296,15.4,0.273,0.554,0.345,0.104,0.341,0.4978999999999999,0.2785000000000001,15.830000000000002,0.26470000000000005,0.4722000000000001,0.2453,0.13600000000000004,0.24609999999999999,22
406,PHI,22012,0021200070,2012-11-09,PHI @ BOS,6.0,106,0.53,0.28,16.7,0.341,0.513,0.408,0.145,0.225,0.42474999999999996,0.184,16.75,0.28675,0.47,0.20425,0.18325000000000002,0.27649999999999997,4
407,MIN,22013,0021300971,2014-03-14,MIN @ CHA,-12.0,93,0.463,0.256,10.5,0.125,0.527,0.154,0.153,0.36,0.4988,0.38099999999999995,12.520000000000001,0.2939,0.5174,0.2917,0.15450000000000003,0.29350000000000004,63
408,MIL,22016,0021600860,2017-02-24,MIL vs. UTA,-14.0,95,0.48,0.392,16.5,0.25,0.554,0.405,0.17,0.325,0.5515,0.359,14.95,0.20800000000000002,0.5296,0.32910000000000006,0.1608,0.2957,55
409,BOS,22012,0021200633,2013-01-25,BOS @ ATL,-12.0,111,0.489,0.215,18.8,0.235,0.511,0.383,0.109,0.232,0.4826,0.2467,15.410000000000002,0.28290000000000004,0.4720000000000001,0.3272,0.17560000000000003,0.3103000000000001,42
410,PHX,22018,0021800110,2018-10-31,PHX vs. SAS,-30.0,90,0.422,0.2,14.6,0.211,0.578,0.313,0.137,0.211,0.534,0.2783333333333334,18.400000000000002,0.21750000000000003,0.5616666666666666,0.29716666666666663,0.12233333333333334,0.24,6
411,PHX,22021,22100168,2021-11-10,PHX vs. POR,10.0,119,0.58,0.128,11.2,0.283,0.522,0.176,0.16,0.347,0.535,0.23255555555555554,13.833333333333332,0.22288888888888891,0.5263333333333333,0.2121111111111111,0.15666666666666668,0.24922222222222226,9
412,MIL,42020,0042000302,2021-06-25,MIL vs. ATL,34.0,125,0.599,0.167,16.0,0.388,0.47,0.207,0.195,0.25,0.5075,0.20140000000000002,12.59,0.2691,0.5176,0.1739,0.12349999999999998,0.2044,12
413,DET,22022,0022200544,2022-12-31,DET @ MIN,12.0,116,0.539,0.315,13.7,0.333,0.494,0.313,0.149,0.208,0.532,0.3525,14.76,0.3033,0.5778,0.28009999999999996,0.1172,0.26280000000000003,38
414,PHX,22024,0022400149,2024-11-02,PHX vs. POR,6.0,103,0.468,0.237,13.6,0.279,0.396,0.099,0.056,0.253,0.5763999999999999,0.33540000000000003,14.180000000000001,0.205,0.5264,0.2914,0.1342,0.2746,5
415,POR,22013,0021300711,2014-02-03,POR @ WAS,-10.0,90,0.488,0.148,17.2,0.2,0.482,0.262,0.063,0.167,0.48390000000000005,0.2901,13.09,0.31089999999999995,0.5189999999999999,0.23299999999999996,0.12589999999999998,0.27480000000000004,47
416,ATL,22021,22100643,2022-01-15,ATL vs. NYK,-9.0,108,0.6,0.213,9.8,0.146,0.584,0.313,0.116,0.333,0.5226,0.27590000000000003,11.78,0.2549,0.5925,0.2185,0.11829999999999999,0.25939999999999996,41
417,CHI,22016,0021600111,2016-11-09,CHI @ ATL,-8.0,107,0.5,0.231,14.1,0.278,0.56,0.325,0.219,0.429,0.502,0.3057142857142857,15.400000000000002,0.35700000000000004,0.5165714285714286,0.18271428571428575,0.1232857142857143,0.24414285714285716,7
418,LAL,22014,0021400597,2015-01-16,LAL @ UTA,-9.0,85,0.5,0.415,23.6,0.27,0.494,0.118,0.144,0.286,0.49399999999999994,0.2752,14.190000000000001,0.2352,0.49450000000000005,0.2952,0.12589999999999998,0.25970000000000004,40
419,NOP,22021,22100059,2021-10-27,NOP vs. ATL,-3.0,99,0.489,0.097,10.5,0.259,0.458,0.177,0.118,0.362,0.49074999999999996,0.20075,19.75,0.29975,0.5245,0.22999999999999998,0.13975,0.2495,4
420,PHI,22013,0021301225,2014-04-16,PHI @ MIA,13.0,100,0.581,0.216,22.6,0.278,0.479,0.301,0.23,0.326,0.5176000000000001,0.3048,14.689999999999998,0.25780000000000003,0.5334000000000001,0.38,0.15529999999999997,0.321,81
421,WAS,22012,0021200504,2013-01-07,WAS vs. OKC,2.0,101,0.494,0.207,14.9,0.36,0.463,0.375,0.139,0.327,0.44489999999999996,0.2225,15.459999999999999,0.2332,0.4772,0.2494,0.1393,0.29,32
422,MIA,22020,0022001062,2021-05-15,MIA @ MIL,-14.0,108,0.531,0.083,10.9,0.196,0.61,0.279,0.107,0.159,0.5884,0.25949999999999995,12.670000000000002,0.2343,0.5859000000000001,0.25360000000000005,0.1498,0.23280000000000003,70
423,SAS,22015,0021500257,2015-11-30,SAS @ CHI,-3.0,89,0.422,0.2,9.8,0.255,0.465,0.233,0.117,0.302,0.5089,0.21680000000000002,14.539999999999997,0.24640000000000004,0.4625,0.17750000000000002,0.1543,0.2206,17
424,NJN,22010,0021000869,2011-02-25,NJN @ SAS,-10.0,96,0.465,0.247,15.5,0.229,0.512,0.317,0.131,0.222,0.4633,0.2727,14.200000000000003,0.3162,0.49849999999999994,0.3447,0.13419999999999999,0.3167000000000001,57
425,BOS,22012,0021200672,2013-01-30,BOS vs. SAC,18.0,99,0.568,0.274,19.8,0.243,0.438,0.356,0.206,0.292,0.47090000000000004,0.2578,16.17,0.2708,0.4678000000000001,0.32420000000000004,0.16630000000000003,0.30490000000000006,44
426,UTA,22013,0021301138,2014-04-04,UTA vs. NOP,4.0,100,0.547,0.547,18.3,0.2,0.521,0.397,0.181,0.286,0.4742,0.2649,15.719999999999999,0.25749999999999995,0.5599000000000001,0.3014,0.1378,0.2519,75
427,CHA,22010,0021001033,2011-03-19,CHA @ SAS,-11.0,98,0.513,0.25,13.2,0.214,0.642,0.324,0.14,0.175,0.4484,0.2464,16.99,0.2515,0.5176999999999999,0.31320000000000003,0.1406,0.2947,68
428,CHI,22021,22100236,2021-11-19,CHI @ DEN,6.0,114,0.484,0.258,11.3,0.365,0.561,0.244,0.143,0.227,0.5322,0.22560000000000002,13.919999999999998,0.24429999999999996,0.5117999999999999,0.2589,0.1539,0.25270000000000004,15
429,NYK,22018,0021800551,2019-01-01,NYK @ DEN,-7.0,108,0.511,0.194,9.8,0.296,0.526,0.242,0.092,0.463,0.48229999999999995,0.23629999999999995,12.52,0.2435,0.5522,0.25029999999999997,0.12199999999999997,0.2783,37
430,DAL,22016,0021600187,2016-11-19,DAL @ ORL,-8.0,87,0.422,0.351,14.7,0.17,0.487,0.282,0.205,0.333,0.45,0.21010000000000004,13.2,0.22410000000000005,0.5208,0.2677,0.178,0.2672,11
431,MIL,22022,0022200353,2022-12-05,MIL @ ORL,7.0,109,0.524,0.306,16.3,0.208,0.409,0.312,0.134,0.3,0.5569999999999999,0.27690000000000003,14.219999999999999,0.282,0.5274,0.2633,0.1113,0.2393,22
432,CHI,22010,0021000600,2011-01-17,CHI @ MEM,12.0,96,0.561,0.257,12.9,0.275,0.383,0.455,0.155,0.415,0.49490000000000006,0.3541,13.98,0.2861,0.4638999999999999,0.2967000000000001,0.144,0.2511,40
433,LAL,22016,0021600198,2016-11-20,LAL vs. CHI,-8.0,110,0.511,0.226,9.9,0.208,0.563,0.322,0.178,0.391,0.5389,0.2794,16.059999999999995,0.27959999999999996,0.528,0.28150000000000003,0.1411,0.25789999999999996,13
434,OKC,22013,0021300144,2013-11-16,OKC @ MIL,13.0,92,0.445,0.329,11.8,0.25,0.395,0.174,0.169,0.298,0.48662500000000003,0.368,18.125,0.30274999999999996,0.499,0.298125,0.16974999999999998,0.285875,8
435,DAL,22017,0021700627,2018-01-13,DAL vs. LAL,-6.0,101,0.439,0.311,8.7,0.153,0.495,0.189,0.14,0.321,0.5605,0.22040000000000007,10.790000000000001,0.21200000000000002,0.5482,0.2896000000000001,0.1361,0.2563000000000001,43
436,LAL,22020,0022000463,2021-02-20,LAL vs. MIA,-2.0,94,0.47,0.202,15.6,0.226,0.471,0.271,0.141,0.264,0.5507000000000001,0.2856,15.85,0.25439999999999996,0.5267,0.2253,0.1508,0.27349999999999997,30
437,DET,22015,0021501022,2016-03-18,DET vs. SAC,7.0,115,0.543,0.196,17.3,0.412,0.532,0.367,0.115,0.167,0.5163,0.3136,14.070000000000002,0.25850000000000006,0.5401,0.23890000000000003,0.11750000000000001,0.2116,68
438,ORL,22023,0022300020,2023-11-14,ORL @ BKN,-20.0,104,0.537,0.256,16.8,0.292,0.653,0.235,0.165,0.356,0.5104444444444446,0.32555555555555554,16.211111111111112,0.3275555555555555,0.5349999999999999,0.27655555555555555,0.16888888888888887,0.25533333333333336,9
439,DET,22017,0021701169,2018-04-04,DET vs. PHI,-7.0,108,0.534,0.261,17.8,0.278,0.567,0.213,0.126,0.255,0.5219999999999999,0.23129999999999998,11.890000000000002,0.2524,0.4831,0.2003,0.1338,0.2594,77
440,MIA,22018,0021800937,2019-03-02,MIA vs. BKN,29.0,117,0.567,0.244,12.2,0.313,0.403,0.25,0.117,0.233,0.5455,0.23059999999999997,15.11,0.2897,0.5490999999999999,0.2832,0.1333,0.25410000000000005,61
441,WAS,42017,0041700106,2018-04-27,WAS vs. TOR,-10.0,92,0.456,0.266,15.7,0.313,0.483,0.211,0.078,0.358,0.5242,0.2758,13.539999999999997,0.2676,0.5513999999999999,0.31839999999999996,0.15439999999999998,0.2406,5
442,BKN,22013,0021301214,2014-04-15,BKN vs. NYK,-11.0,98,0.507,0.413,21.1,0.37,0.56,0.597,0.173,0.243,0.5651,0.28850000000000003,17.32,0.24380000000000002,0.5274,0.28290000000000004,0.1575,0.2837,80
443,DAL,22016,0021600662,2017-01-22,DAL vs. LAL,49.0,122,0.592,0.218,10.8,0.364,0.404,0.233,0.193,0.174,0.5235999999999998,0.20460000000000003,12.8,0.19530000000000003,0.5199,0.3024,0.1497,0.2859,43
444,NYK,22022,0022200446,2022-12-18,NYK @ IND,3.0,109,0.518,0.361,16.3,0.319,0.506,0.256,0.145,0.309,0.5255,0.291,14.61,0.33919999999999995,0.506,0.264,0.1353,0.23500000000000001,29
445,GSW,42018,0041800226,2019-05-10,GSW @ HOU,5.0,118,0.588,0.271,17.5,0.378,0.567,0.191,0.168,0.375,0.5522,0.29810000000000003,13.09,0.29719999999999996,0.5334999999999999,0.3296,0.1496,0.2995,11
446,MIA,22021,22100404,2021-12-13,MIA @ CLE,-11.0,94,0.524,0.106,17.4,0.265,0.543,0.222,0.147,0.267,0.5476000000000001,0.22710000000000002,15.809999999999999,0.2542,0.5388,0.2686,0.17220000000000002,0.2995,27
447,CLE,22015,0021500877,2016-02-28,CLE @ WAS,-14.0,99,0.456,0.375,13.9,0.122,0.563,0.43,0.129,0.167,0.532,0.22030000000000002,13.05,0.26970000000000005,0.4948,0.28490000000000004,0.1332,0.267,57
448,LAL,22011,0021100571,2012-03-07,LAL @ WAS,-5.0,101,0.444,0.457,13.4,0.28,0.505,0.207,0.135,0.352,0.5002,0.28259999999999996,16.740000000000002,0.30060000000000003,0.45269999999999994,0.20729999999999996,0.1277,0.27290000000000003,38
