,PLAYER_NAME,minutes,points,assists,steals,blocks,rebounds,THREEPM,EFG_PCT,FT_PCT,DD
322,Taurean Prince,32,7,0,0,2,1,0,0.375,0.5,0
323,D'Angelo Russell,28,19,9,0,1,3,0,0.5,0.778,0
324,Austin Reaves,35,15,7,1,0,1,2,0.636,1.0,0
325,Rui Hachimura,20,7,1,4,1,3,1,0.583,0.0,0
326,Jaxson Hayes,4,2,0,0,0,1,0,1.0,,0
327,Max Christie,0,0,0,0,0,0,0,,,0
328,Jalen Hood-Schifino,0,0,0,0,0,0,0,,,0
329,Keita Bates-Diop,29,11,0,2,0,5,1,0.409,1.0,0
330,Kevin Durant,38,38,5,0,0,9,4,0.556,0.8,0
331,Jusuf Nurkic,32,14,7,1,0,9,2,0.625,0.571,0
332,Bradley Beal,31,24,2,2,0,4,2,0.588,0.667,0
333,Yuta Watanabe,14,3,0,0,0,1,1,0.375,,0
334,Eric Gordon,27,13,2,3,0,2,3,0.722,,0
335,Drew Eubanks,14,2,1,0,1,5,0,0.333,,0
336,Jordan Goodwin,6,3,0,0,0,2,1,0.5,,0
337,Udoka Azubuike,0,0,0,0,0,0,0,,,0
338,Saben Lee,0,0,0,0,0,0,0,,,0
339,Nassir Little,0,0,0,0,0,0,0,,,0
340,Chimezie Metu,0,0,0,0,0,0,0,,,0
341,Domantas Sabonis,38,17,13,1,2,13,0,0.467,0.5,1
342,Kevin Huerter,33,28,2,3,1,9,4,0.684,1.0,0
343,Keon Ellis,30,8,2,0,3,4,1,0.313,0.75,0
344,Malik Monk,28,12,8,1,0,2,2,0.5,,0
345,Alex Len,9,3,0,0,2,6,0,1.0,0.5,0
346,Davion Mitchell,16,3,1,0,0,1,1,0.25,,0
347,Kessler Edwards,2,0,0,0,0,0,0,0.0,,0
348,Chris Duarte,4,0,0,1,0,1,0,0.0,,0
349,Jordan Ford,0,0,0,0,0,0,0,,,0
350,Colby Jones,0,0,0,0,0,0,0,,,0
351,JaVale McGee,0,0,0,0,0,0,0,,,0
352,Luguentz Dort,25,8,2,3,1,6,2,0.6,1.0,0
353,Jalen Williams,31,14,2,1,0,5,0,0.429,1.0,0
354,Chet Holmgren,29,12,1,1,1,7,0,0.417,0.667,0
355,Josh Giddey,26,13,5,0,0,4,0,0.6,1.0,0
356,Jaylin Williams,18,1,2,1,0,4,0,0.0,0.5,0
357,Cason Wallace,23,8,2,0,1,3,2,0.571,,0
358,Ousmane Dieng,7,0,1,0,0,1,0,0.0,,0
359,Isaiah Joe,20,9,0,1,0,1,3,0.5,,0
360,Davis Bertans,0,0,0,0,0,0,0,,,0
361,Tre Mann,0,0,0,0,0,0,0,,,0
362,Vasilije Micic,0,0,0,0,0,0,0,,,0
363,Aleksej Pokusevski,0,0,0,0,0,0,0,,,0
364,Aaron Wiggins,0,0,0,0,0,0,0,,,0
365,Jimmy Butler,34,32,5,2,0,4,1,0.75,0.786,0
366,Haywood Highsmith,32,12,2,5,2,4,2,0.75,,0
367,Bam Adebayo,35,21,4,3,1,11,0,0.5,0.833,1
368,Duncan Robinson,35,18,5,1,1,8,4,0.615,1.0,0
369,Dru Smith,3,0,0,0,0,0,0,0.0,,0
370,Josh Richardson,33,6,6,1,1,5,0,0.2,1.0,0
371,Kevin Love,13,3,1,0,0,3,0,0.0,0.75,0
372,Jaime Jaquez Jr.,32,17,1,0,0,5,1,0.654,,0
373,Thomas Bryant,3,2,0,0,0,1,0,0.333,,0
374,Orlando Robinson,0,0,0,0,0,0,0,,,0
375,Theo Maledon,22,2,3,0,0,3,0,0.0,1.0,0
376,LaMelo Ball,39,28,11,3,0,6,4,0.423,1.0,1
377,Bryce McGowens,28,12,1,1,0,4,3,0.786,0.5,0
378,Ish Smith,18,2,3,0,0,2,0,0.333,,0
379,Nick Richards,24,10,1,1,0,12,0,1.0,1.0,1
380,Leaky Black,2,0,0,0,0,0,0,0.0,,0
381,Amari Bailey,0,0,0,0,0,0,0,,,0
382,De'Andre Hunter,34,16,5,1,0,5,2,0.5,0.667,0
383,Jalen Johnson,35,16,1,1,1,5,2,0.778,1.0,0
384,Clint Capela,26,8,1,2,3,8,0,0.75,1.0,0
385,Bogdan Bogdanovic,33,17,3,0,1,3,3,0.5,,0
386,Dejounte Murray,37,32,10,3,0,5,1,0.548,1.0,1
387,Onyeka Okongwu,21,8,2,0,1,9,0,1.0,,0
388,AJ Griffin,8,5,0,0,0,0,1,0.5,1.0,0
389,Saddiq Bey,27,19,2,2,1,4,2,0.538,0.833,0
390,Trent Forrest,13,2,4,0,0,1,0,0.0,1.0,0
391,Garrison Mathews,1,3,0,0,0,1,1,1.5,,0
392,Bruno Fernando,0,0,0,0,0,0,0,,,0
393,Wesley Matthews,0,0,0,0,0,0,0,,,0
394,Patty Mills,0,0,0,0,0,0,0,,,0
395,Ausar Thompson,34,21,5,3,2,8,0,0.75,0.5,0
396,Isaiah Stewart,19,10,0,0,1,1,1,0.5,1.0,0
397,Cade Cunningham,37,9,12,3,0,3,1,0.321,,0
398,Killian Hayes,22,8,5,1,2,3,1,0.438,0.5,0
399,Alec Burks,23,16,5,1,0,2,4,0.5,1.0,0
400,James Wiseman,14,11,1,0,0,4,0,0.833,0.5,0
401,Marcus Sasser,8,0,1,0,0,1,0,0.0,,0
402,Jaden Ivey,20,11,5,1,0,5,1,0.643,0.5,0
403,Jalen Duren,0,0,0,0,0,0,0,,,0
404,Joe Harris,0,0,0,0,0,0,0,,,0
405,Isaiah Livers,0,0,0,0,0,0,0,,,0
406,Bennedict Mathurin,15,8,0,0,0,0,2,0.5,,0
407,Obi Toppin,36,27,1,0,1,6,1,0.833,0.5,0
408,Myles Turner,19,17,0,1,1,3,1,0.5,0.75,0
409,Bruce Brown,35,14,3,1,0,5,0,0.455,1.0,0
410,Tyrese Haliburton,38,33,15,2,1,7,7,0.806,0.8,1
411,Jalen Smith,2,5,1,0,0,0,1,1.25,0.0,0
412,T.J. McConnell,13,11,3,0,0,3,0,0.625,1.0,0
413,Aaron Nesmith,22,6,2,1,1,4,1,0.313,0.5,0
414,Isaiah Jackson,17,7,2,0,1,9,0,0.25,0.625,0
415,Andrew Nembhard,9,2,4,1,0,2,0,0.333,,0
416,Jordan Nwora,0,0,0,0,0,0,0,,,0
417,Ben Sheppard,0,0,0,0,0,0,0,,,0
418,Jarace Walker,0,0,0,0,0,0,0,,,0
419,Tobias Harris,36,22,3,1,0,7,0,0.647,0.0,0
420,Joel Embiid,37,39,6,3,0,12,0,0.5,1.0,1
421,De'Anthony Melton,35,30,3,1,0,4,4,0.769,1.0,0
422,Tyrese Maxey,38,27,5,0,1,4,2,0.435,1.0,0
423,Marcus Morris Sr.,17,2,1,0,0,3,0,0.25,,0
424,Patrick Beverley,27,2,2,0,0,5,0,0.333,,0
425,Danuel House Jr.,18,0,0,0,0,1,0,0.0,,0
426,Furkan Korkmaz,1,0,0,0,0,0,0,0.0,,0
427,Paul Reed,10,2,1,0,1,1,0,1.0,,0
428,KJ Martin,0,0,0,0,0,0,0,0.0,,0
429,Jaden Springer,0,0,0,0,0,0,0,,,0
430,Cameron Johnson,29,20,2,3,0,5,3,0.773,0.75,0
431,Dorian Finney-Smith,24,5,0,1,0,4,1,0.5,,0
432,Nic Claxton,20,8,0,1,2,6,0,0.6,1.0,0
433,Mikal Bridges,32,21,4,4,0,5,3,0.618,0.0,0
434,Spencer Dinwiddie,37,29,9,0,0,5,5,0.694,0.667,0
435,Day'Ron Sharpe,23,11,0,0,1,10,0,0.571,0.6,1
436,Royce O'Neale,33,13,1,0,0,4,4,1.0,0.5,0
437,Lonnie Walker IV,19,11,1,2,0,2,3,0.611,,0
438,Harry Giles III,0,0,0,0,0,0,0,,,0
439,Cam Thomas,0,0,0,0,0,0,0,,,0
440,Franz Wagner,35,21,5,0,0,8,3,0.594,0.667,0
441,Goga Bitadze,24,14,1,2,0,3,0,0.857,1.0,0
442,Jalen Suggs,32,10,2,2,1,2,2,0.385,,0
443,Joe Ingles,20,11,4,1,1,3,3,1.375,,0
444,Cole Anthony,27,10,2,0,0,6,2,0.3,1.0,0
445,Moritz Wagner,21,11,4,0,0,6,0,0.75,0.833,0
446,Jonathan Isaac,12,3,1,2,1,3,1,0.375,,0
447,Caleb Houstan,4,3,0,0,0,0,1,1.5,,0
448,Jett Howard,4,0,0,0,0,0,0,0.0,,0
449,Chuma Okeke,2,0,0,0,0,0,0,0.0,,0
450,Julian Champagnie,30,13,3,4,3,3,3,0.393,1.0,0
451,Victor Wembanyama,28,8,2,0,2,14,0,0.267,,0
452,Zach Collins,31,13,1,0,0,8,1,0.591,,0
453,Jeremy Sochan,27,9,5,0,0,3,1,0.409,,0
454,Cedi Osman,14,6,0,0,0,0,2,0.6,,0
455,Malaki Branham,25,11,0,1,0,2,0,0.385,0.5,0
456,Doug McDermott,18,5,1,0,0,1,1,0.625,,0
457,Charles Bassey,16,6,1,0,0,7,0,0.6,,0
458,Devonte' Graham,17,4,7,0,0,1,0,0.333,0.667,0
459,Dominick Barlow,5,0,0,0,0,1,0,0.0,,0
460,Luguentz Dort,23,6,0,1,1,3,1,0.417,0.5,0
461,Jalen Williams,23,11,3,0,0,2,1,0.611,,0
462,Chet Holmgren,29,9,3,2,1,7,1,0.35,1.0,0
463,Shai Gilgeous-Alexander,28,28,5,7,0,6,1,0.656,1.0,0
464,Jaylin Williams,18,3,2,2,0,4,1,0.214,,0
465,Isaiah Joe,13,8,1,2,0,2,2,0.8,,0
466,Cason Wallace,21,9,3,2,2,5,1,0.9,,0
467,Vasilije Micic,19,8,4,1,0,1,2,0.75,0.5,0
468,Tre Mann,8,5,2,1,0,2,1,0.625,,0
469,Aaron Wiggins,5,3,1,1,0,0,1,1.5,,0
470,Lindy Waters III,5,6,0,0,0,0,2,1.0,,0
471,Aleksej Pokusevski,4,0,1,0,0,1,0,0.0,,0
472,Davis Bertans,0,0,0,0,0,0,0,,,0
473,Brandon Ingram,36,25,7,2,0,9,1,0.575,1.0,0
474,Zion Williamson,27,19,5,2,0,7,0,0.533,0.429,0
475,Jonas Valanciunas,22,6,4,1,2,3,0,0.6,,0
476,Dyson Daniels,28,10,6,3,0,2,2,0.5,,0
477,Jordan Hawkins,32,25,3,0,0,6,5,0.618,1.0,0
478,Naji Marshall,20,16,2,1,2,4,1,0.611,1.0,0
479,Jeremiah Robinson-Earl,13,3,2,1,0,2,1,1.5,,0
480,Matt Ryan,19,6,0,1,0,2,2,0.429,,0
481,Cody Zeller,4,0,0,0,0,3,0,0.0,0.0,0
482,Dereon Seabron,2,0,0,1,0,0,0,0.0,,0
483,Kira Lewis Jr.,2,2,0,0,0,0,0,1.0,,0
484,Derrick Jones Jr.,18,7,2,0,1,3,1,0.625,1.0,0
485,Grant Williams,23,10,0,0,1,1,3,0.75,0.5,0
486,Dereck Lively II,21,4,2,0,0,9,0,0.5,1.0,0
487,Kyrie Irving,25,17,6,0,0,2,3,0.577,0.5,0
488,Luka Doncic,26,16,2,0,0,2,3,0.406,0.6,0
489,Tim Hardaway Jr.,21,17,1,0,0,0,3,0.591,1.0,0
490,Dwight Powell,10,4,1,0,1,7,0,0.5,,0
491,Josh Green,27,2,4,0,0,5,0,0.333,,0
492,Jaden Hardy,18,9,3,1,0,2,0,0.333,1.0,0
493,Seth Curry,13,3,2,3,0,3,0,0.0,1.0,0
494,Richaun Holmes,12,6,0,0,0,7,0,0.5,,0
495,Olivier-Maxence Prosper,9,6,0,0,0,3,1,0.833,0.5,0
496,Markieff Morris,0,0,0,0,0,0,0,,,0
497,Jerami Grant,27,26,1,0,1,2,3,0.676,0.75,0
498,Toumani Camara,25,9,1,0,2,5,2,0.667,0.5,0
499,Deandre Ayton,34,22,3,0,0,10,0,0.588,1.0,1
500,Shaedon Sharpe,40,17,7,2,0,8,2,0.313,0.7,0
501,Skylar Mays,31,6,10,0,2,5,0,0.375,,0
502,Jamaree Bouyea,16,0,0,0,0,1,0,0.0,,0
503,Jabari Walker,21,12,0,2,1,8,2,0.857,,0
504,Matisse Thybulle,22,6,1,0,0,2,2,0.6,,0
505,Duop Reath,9,0,0,0,0,1,0,0.0,,0
506,Ish Wainright,2,0,0,1,0,0,0,0.0,,0
507,Justin Minaya,2,0,0,0,0,1,0,0.0,,0
508,Kris Murray,2,0,0,0,0,0,0,0.0,,0
509,Moses Brown,0,0,0,0,0,0,0,,,0
510,John Collins,32,14,2,1,3,10,2,0.438,,1
511,Lauri Markkanen,31,21,0,1,1,9,2,0.5,0.75,0
512,Jordan Clarkson,33,30,3,2,0,1,4,0.789,,0
513,Keyonte George,26,15,7,1,0,4,2,0.556,1.0,0
514,Kelly Olynyk,23,12,3,1,0,12,2,0.625,1.0,1
515,Collin Sexton,28,13,7,2,1,4,1,0.5,1.0,0
516,Talen Horton-Tucker,20,4,3,1,0,3,0,0.4,,0
517,Simone Fontecchio,16,0,0,0,0,1,0,0.0,,0
518,Omer Yurtseven,0,0,0,0,0,0,0,0.0,,0
519,Luka Samanic,0,0,0,0,0,0,0,0.0,,0
520,Michael Porter Jr.,34,10,0,1,1,5,2,0.455,0.0,0
521,Aaron Gordon,39,20,5,0,0,5,1,0.708,1.0,0
522,Nikola Jokic,35,32,9,1,0,16,2,0.391,1.0,1
523,Kentavious Caldwell-Pope,38,9,4,1,0,1,2,1.0,0.6,0
524,Reggie Jackson,29,18,4,0,1,3,0,0.636,0.667,0
525,Jalen Pickett,16,5,2,1,0,2,1,0.833,,0
526,Peyton Watson,11,4,0,0,0,0,0,1.0,,0
527,Christian Braun,19,10,1,0,0,1,0,0.833,,0
528,Zeke Nnaji,12,3,0,0,0,3,0,0.5,0.5,0
529,Justin Holiday,1,0,1,0,0,0,0,0.0,,0
530,Collin Gillespie,0,0,0,0,0,0,0,,,0
531,DeAndre Jordan,0,0,0,0,0,0,0,,,0
532,Braxton Key,0,0,0,0,0,0,0,,,0
533,Julian Strawther,0,0,0,0,0,0,0,,,0
534,Paul George,40,35,3,3,0,7,4,0.577,1.0,0
535,Kawhi Leonard,37,15,2,5,0,2,2,0.429,0.75,0
536,Ivica Zubac,26,9,3,0,1,13,0,0.25,0.833,0
537,James Harden,35,21,4,0,0,2,3,0.567,1.0,0
538,Russell Westbrook,24,8,3,2,0,6,0,0.333,,0
539,Norman Powell,25,14,1,0,0,1,2,0.714,0.8,0
540,Terance Mann,28,0,5,0,0,6,0,0.0,,0
541,P.J. Tucker,21,6,0,0,0,5,2,1.0,,0
542,Kobe Brown,0,0,0,0,0,0,0,,,0
543,Amir Coffey,0,0,0,0,0,0,0,,,0
544,Moussa Diabate,0,0,0,0,0,0,0,,,0
545,Andrew Wiggins,27,9,0,3,1,7,1,0.3,,0
546,Draymond Green,1,0,0,0,0,2,0,0.0,,0
547,Dario Saric,32,21,4,2,0,4,3,0.5,1.0,0
548,Klay Thompson,1,0,0,0,0,0,0,0.0,,0
549,Chris Paul,36,15,4,3,1,5,2,0.5,1.0,0
550,Kevon Looney,31,2,3,1,0,12,0,0.25,,0
551,Brandin Podziemski,38,23,5,1,0,7,3,0.583,1.0,0
552,Cory Joseph,13,6,4,0,0,0,2,0.5,0.0,0
553,Trayce Jackson-Davis,11,2,3,0,0,2,0,0.0,1.0,0
554,Moses Moody,13,11,2,1,0,2,1,0.75,1.0,0
555,Gui Santos,0,0,0,0,0,0,0,,,0
556,Jaden McDaniels,1,0,0,0,0,0,0,0.0,,0
557,Karl-Anthony Towns,41,33,2,2,0,11,5,0.558,1.0,1
558,Rudy Gobert,35,9,2,0,3,13,0,0.25,0.833,0
559,Anthony Edwards,36,20,4,3,0,4,3,0.531,0.6,0
560,Mike Conley,30,13,8,2,0,2,3,0.917,1.0,0
561,Nickeil Alexander-Walker,25,5,1,1,1,0,1,0.5,,0
562,Kyle Anderson,27,8,3,0,1,4,0,0.333,1.0,0
563,Naz Reid,16,10,0,0,0,2,2,1.0,,0
564,Shake Milton,15,6,3,0,0,4,0,0.5,1.0,0
565,Troy Brown Jr.,9,0,1,1,0,2,0,0.0,,0
566,Josh Minott,0,0,0,0,0,0,0,,,0
567,Daishen Nix,0,0,0,0,0,0,0,,,0
568,Cam Reddish,24,10,2,0,0,1,3,0.643,0.5,0
569,LeBron James,22,16,6,1,0,9,3,0.682,0.5,0
570,Anthony Davis,26,19,5,0,6,11,0,0.636,0.833,1
571,Taurean Prince,29,8,1,1,0,3,2,0.667,,0
572,D'Angelo Russell,26,24,5,0,0,3,6,0.917,0.667,0
573,Austin Reaves,29,16,7,0,0,12,4,0.778,0.667,1
574,Rui Hachimura,23,23,0,0,0,3,3,0.95,1.0,0
575,Christian Wood,21,2,2,0,1,10,0,0.125,,0
576,Jaxson Hayes,21,11,1,1,3,1,0,1.0,0.75,0
577,Max Christie,8,5,1,1,0,1,1,1.25,,0
578,Maxwell Lewis,5,0,0,0,0,0,0,0.0,,0
579,Jalen Hood-Schifino,0,0,0,0,0,0,0,,,0
580,Desmond Bane,27,15,5,0,0,1,2,0.6,1.0,0
581,Jaren Jackson Jr.,22,8,2,0,1,2,2,0.25,,0
582,Marcus Smart,8,3,1,1,1,1,1,0.5,,0
583,Santi Aldama,25,24,4,0,2,5,3,0.7,0.6,0
584,Luke Kennard,5,0,0,0,0,3,0,0.0,,0
585,Ziaire Williams,25,10,0,1,1,1,2,0.313,,0
586,David Roddy,31,17,3,2,2,3,2,0.412,0.75,0
587,Xavier Tillman,22,15,2,1,0,2,3,1.071,,0
588,John Konchar,18,6,6,1,0,3,2,0.75,,0
589,Vince Williams Jr.,5,0,0,0,0,1,0,0.0,,0
590,Kenneth Lofton Jr.,5,0,0,0,0,0,0,0.0,,0
591,Giannis Antetokounmpo,28,16,9,1,0,8,0,0.6,0.571,0
592,Brook Lopez,32,15,2,0,6,7,1,0.938,,0
593,Malik Beasley,29,20,3,0,0,2,6,0.833,,0
594,Damian Lillard,30,27,5,1,0,5,5,0.639,1.0,0
595,Bobby Portis,29,13,1,1,0,7,1,0.542,,0
596,Pat Connaughton,30,11,3,0,0,7,3,0.611,,0
597,Andre Jackson Jr.,7,6,2,0,0,1,2,1.5,,0
598,Cameron Payne,20,2,6,0,1,3,0,0.333,,0
599,Thanasis Antetokounmpo,2,2,0,0,0,0,0,1.0,,0
600,AJ Green,2,6,0,0,0,1,2,1.0,,0
601,Marques Bolden,2,0,0,0,0,2,0,0.0,,0
602,Robin Lopez,0,0,0,0,0,0,0,,,0
603,TyTy Washington Jr.,0,0,0,0,0,0,0,,,0
604,Lindell Wigginton,0,0,0,0,0,0,0,,,0
605,Gordon Hayward,28,2,0,0,0,4,0,0.111,,0
606,P.J. Washington,26,3,1,0,0,3,1,0.5,,0
607,Mark Williams,31,11,2,1,0,16,0,0.571,0.75,1
608,Brandon Miller,27,10,3,1,0,4,0,0.417,0.0,0
609,LaMelo Ball,34,37,5,1,0,5,2,0.464,0.917,0
610,Ish Smith,22,8,2,0,1,2,0,0.571,,0
611,Miles Bridges,33,17,4,2,0,5,2,0.538,1.0,0
612,Bryce McGowens,9,5,1,0,0,0,1,0.5,1.0,0
613,Nick Richards,6,2,0,0,0,1,0,0.5,,0
614,Nick Smith Jr.,9,2,0,0,1,2,0,0.167,,0
615,JT Thor,5,2,0,0,0,1,0,1.0,,0
616,Theo Maledon,3,0,0,0,0,0,0,0.0,,0
617,Josh Hart,31,9,2,0,2,5,1,0.643,,0
618,Donte DiVincenzo,24,14,1,0,0,4,4,0.778,,0
619,Jalen Brunson,33,32,7,0,0,7,6,0.565,1.0,0
620,Immanuel Quickley,33,27,4,1,0,6,3,0.639,0.8,0
621,Isaiah Hartenstein,19,3,2,1,1,8,0,0.333,0.5,0
622,Miles McBride,14,5,0,1,0,1,1,0.833,,0
623,Evan Fournier,15,2,1,1,0,1,0,0.167,,0
624,DaQuan Jeffries,2,0,0,0,0,0,0,0.0,,0
625,Jericho Sims,1,0,0,0,0,1,0,0.0,,0
626,Ryan Arcidiacono,1,0,0,0,0,0,0,0.0,,0
627,RJ Barrett,0,0,0,0,0,0,0,,,0
628,Deni Avdija,31,18,2,1,1,4,2,0.727,1.0,0
629,Kyle Kuzma,31,19,5,0,0,4,3,0.452,,0
630,Daniel Gafford,27,10,0,1,0,7,0,0.5,1.0,0
631,Tyus Jones,29,11,5,1,0,3,1,0.643,1.0,0
632,Jordan Poole,28,8,4,0,0,1,0,0.182,1.0,0
633,Corey Kispert,26,8,1,1,0,3,1,0.7,1.0,0
634,Bilal Coulibaly,30,6,4,0,1,3,0,0.286,0.667,0
635,Danilo Gallinari,17,7,1,0,2,6,1,0.5,,0
636,Landry Shamet,6,5,2,0,0,0,1,0.833,,0
637,Johnny Davis,2,0,0,0,0,0,0,0.0,,0
638,Eugene Omoruyi,2,5,0,0,0,0,1,1.25,,0
639,Jared Butler,2,0,0,0,0,0,0,0.0,,0
640,Anthony Gill,2,2,1,0,0,1,0,0.0,1.0,0
641,Mike Muscala,0,0,0,0,0,0,0,,,0
642,Jalen Johnson,36,18,2,1,3,10,0,0.583,1.0,1
643,Clint Capela,28,17,2,1,1,11,0,0.636,0.6,1
644,Dejounte Murray,35,13,3,1,0,1,3,0.406,,0
645,Trae Young,36,22,13,1,0,2,2,0.429,1.0,1
646,Bogdan Bogdanovic,23,13,3,3,0,2,3,0.458,0.667,0
647,Saddiq Bey,31,17,1,1,0,7,2,0.778,0.75,0
648,Onyeka Okongwu,19,5,0,0,0,5,1,0.417,,0
649,Bruno Fernando,0,0,0,0,0,0,0,,,0
650,Trent Forrest,0,0,0,0,0,0,0,,,0
651,AJ Griffin,0,0,0,0,0,0,0,,,0
652,Garrison Mathews,0,0,0,0,0,0,0,,,0
653,Patty Mills,0,0,0,0,0,0,0,,,0
654,Robert Covington,20,6,3,1,1,7,2,0.75,,0
655,Tobias Harris,38,29,4,1,0,10,3,0.675,1.0,1
656,Joel Embiid,36,32,8,2,0,7,1,0.553,1.0,0
657,De'Anthony Melton,35,14,5,2,1,4,3,0.5,0.5,0
658,Tyrese Maxey,40,19,8,2,0,4,3,0.5,1.0,0
659,Jaden Springer,22,8,2,1,2,3,0,0.429,1.0,0
660,Paul Reed,11,2,0,0,0,2,0,0.333,,0
661,Mo Bamba,0,0,0,0,0,0,0,,,0
662,Furkan Korkmaz,0,0,0,0,0,0,0,,,0
663,KJ Martin,0,0,0,0,0,0,0,,,0
664,Dean Wade,21,3,0,0,0,1,1,1.5,,0
665,Evan Mobley,35,18,5,1,0,10,0,0.667,0.5,1
666,Jarrett Allen,32,10,2,0,5,7,0,0.5,0.667,0
667,Max Strus,38,18,3,4,1,7,4,0.6,,0
668,Darius Garland,33,28,3,0,0,3,2,0.579,0.75,0
669,Georges Niang,26,9,2,1,0,7,1,0.875,1.0,0
670,Caris LeVert,32,10,1,2,0,1,1,0.321,0.5,0
671,Craig Porter Jr.,15,12,5,1,0,3,0,0.556,1.0,0
672,Sam Merrill,0,0,0,0,0,0,0,0.0,,0
673,Tristan Thompson,0,0,0,0,0,0,0,0.0,,0
674,Emoni Bates,0,0,0,0,0,0,0,0.0,,0
675,Damian Jones,0,0,0,0,0,0,0,0.0,,0
676,Ausar Thompson,17,9,2,0,0,10,0,0.5,0.333,0
677,Isaiah Stewart,30,11,2,1,2,10,1,0.409,1.0,1
678,Killian Hayes,22,4,2,1,1,0,0,0.333,,0
679,Alec Burks,24,10,1,1,0,3,2,0.357,,0
680,Jaden Ivey,29,11,3,1,0,2,1,0.75,1.0,0
681,Marcus Sasser,15,6,0,0,0,0,0,0.286,1.0,0
682,Stanley Umude,17,10,0,1,1,6,2,1.0,1.0,0
683,James Wiseman,3,0,0,0,0,2,0,0.0,,0
684,Jalen Duren,0,0,0,0,0,0,0,,,0
685,Isaiah Livers,0,0,0,0,0,0,0,,,0
686,Jaylen Brown,35,23,4,1,1,3,3,0.75,0.667,0
687,Jayson Tatum,37,17,2,1,0,7,1,0.386,,0
688,Kristaps Porzingis,34,14,5,1,3,12,0,0.462,1.0,1
689,Derrick White,34,13,5,0,0,4,3,0.55,1.0,0
690,Sam Hauser,22,11,3,1,0,3,3,0.786,,0
691,Al Horford,22,11,2,0,0,4,3,1.1,,0
692,Payton Pritchard,17,5,3,1,0,3,1,0.357,,0
693,Dalano Banton,0,0,0,0,0,0,0,,,0
694,Oshae Brissett,0,0,0,0,0,0,0,,,0
695,Luke Kornet,0,0,0,0,0,0,0,,,0
696,Svi Mykhailiuk,0,0,0,0,0,0,0,,,0
697,Lamar Stevens,0,0,0,0,0,0,0,,,0
698,Scottie Barnes,32,14,6,0,1,3,2,0.462,0.667,0
699,Pascal Siakam,29,23,5,0,0,6,0,0.688,1.0,0
700,Jakob Poeltl,33,11,4,1,0,8,0,1.0,0.5,0
701,Gary Trent Jr.,31,14,1,1,0,2,3,0.611,0.75,0
702,Dennis Schroder,35,23,6,0,0,7,5,0.605,,0
703,Gradey Dick,10,0,1,0,0,1,0,0.0,,0
704,Jalen McDaniels,6,4,0,0,0,0,0,0.4,,0
705,Precious Achiuwa,24,5,1,2,0,9,0,0.5,0.5,0
706,OG Anunoby,0,0,0,0,0,0,0,,,0
707,Garrett Temple,0,0,0,0,0,0,0,,,0
708,Harrison Barnes,25,7,1,1,0,2,1,0.357,0.667,0
709,Keegan Murray,38,6,3,1,0,6,0,0.3,,0
710,Domantas Sabonis,35,27,7,0,1,14,2,0.769,0.875,1
711,Kevin Huerter,25,9,2,3,0,1,1,0.5,,0
712,De'Aaron Fox,40,43,7,1,1,8,5,0.688,0.769,0
713,Sasha Vezenkov,16,5,0,0,0,4,1,0.625,,0
714,Keon Ellis,9,2,2,1,0,0,0,1.0,,0
715,Chris Duarte,14,6,0,2,0,3,2,0.75,,0
716,JaVale McGee,7,4,1,0,0,0,0,1.0,,0
717,Davion Mitchell,0,0,0,0,0,0,0,,,0
718,Filip Petrusev,0,0,0,0,0,0,0,,,0
719,Jalen Slawson,0,0,0,0,0,0,0,,,0
720,Victor Wembanyama,30,27,0,2,0,9,2,0.5,1.0,0
721,Jeremy Sochan,36,8,6,1,0,8,1,0.318,0.5,0
722,Malaki Branham,27,10,5,0,0,0,0,0.4,1.0,0
723,Cedi Osman,15,3,1,0,0,2,1,0.5,,0
724,Charles Bassey,2,2,0,0,0,1,0,1.0,,0
725,Blake Wesley,3,0,0,0,0,0,0,0.0,,0
726,Doug McDermott,16,6,3,0,0,0,1,0.625,0.5,0
727,Sandro Mamukelashvili,12,6,3,0,0,3,0,0.5,1.0,0
728,Charles Bediako,0,0,0,0,0,0,0,,,0
729,Devonte' Graham,0,0,0,0,0,0,0,,,0
730,Sir'Jabari Rice,0,0,0,0,0,0,0,,,0
731,DeMar DeRozan,36,23,3,1,0,4,1,0.525,0.5,0
732,Nikola Vucevic,30,10,6,0,0,10,0,0.25,1.0,1
733,Zach LaVine,40,34,3,1,0,6,4,0.7,0.857,0
734,Coby White,29,4,4,1,0,1,0,0.333,0.0,0
735,Ayo Dosunmu,13,0,1,0,0,2,0,0.0,,0
736,Torrey Craig,25,3,0,1,0,1,1,0.5,,0
737,Patrick Williams,13,0,1,1,0,2,0,0.0,,0
738,Jevon Carter,9,0,1,0,0,1,0,0.0,,0
739,Julian Phillips,0,0,0,0,0,0,0,,,0
740,Franz Wagner,35,21,2,2,0,4,2,0.556,0.5,0
741,Paolo Banchero,31,13,4,0,1,8,0,0.429,0.25,0
742,Goga Bitadze,21,2,0,1,2,4,0,0.0,0.5,0
743,Anthony Black,11,2,0,0,0,0,0,0.5,0.0,0
744,Cole Anthony,36,11,7,1,0,8,1,0.292,1.0,0
745,Jonathan Isaac,19,18,1,1,1,9,2,0.875,1.0,0
746,Moritz Wagner,23,10,3,0,1,4,0,0.8,1.0,0
747,Caleb Houstan,6,3,0,0,0,2,1,1.5,,0
748,Jett Howard,0,0,0,0,0,0,0,,,0
