,TEAM_ABBREVIATION,SEASON_ID,GAME_ID,GAME_DATE,MATCHUP,PLUS_MINUS,PTS,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,rolling_10_avg_EFG_PCT,rolling_10_avg_FTA_RATE,rolling_10_avg_TM_TOV_PCT,rolling_10_avg_OREB_PCT,rolling_10_avg_OPP_EFG_PCT,rolling_10_avg_OPP_FTA_RATE,rolling_10_avg_OPP_TOV_PCT,rolling_10_avg_OPP_OREB_PCT,game_count
282,SAS,22013,0021300117,2013-11-13,SAS vs. WAS,13.0,,0.558,0.104,0.184,0.132,0.39,0.121,0.116,0.241,0.5261111111111111,0.18944444444444444,0.1451111111111111,0.18644444444444444,0.4675555555555555,0.20522222222222225,0.15822222222222224,0.24377777777777776,9
283,NYK,22022,0022200397,2022-12-11,NYK vs. SAC,13.0,112.0,0.494,0.303,0.165,0.3,0.458,0.422,0.163,0.236,0.5172727272727273,0.2776363636363637,0.13536363636363635,0.26236363636363635,0.501,0.31054545454545457,0.12881818181818183,0.29172727272727267,27
284,POR,22011,0021100079,2012-01-03,POR @ OKC,10.0,,0.487,0.474,0.1,0.244,0.464,0.253,0.108,0.26,0.48600000000000004,0.3226,0.1556,0.2578,0.46699999999999997,0.28979999999999995,0.1574,0.2486,5
285,HOU,22011,0021100632,2012-03-14,HOU vs. CHA,20.0,,0.571,0.202,0.181,0.25,0.432,0.235,0.141,0.143,0.49954545454545457,0.29009090909090907,0.149,0.2159090909090909,0.5031818181818182,0.29209090909090907,0.14381818181818182,0.30254545454545456,44
286,MIA,22023,0022300220,2023-11-20,MIA @ CHI,18.0,118.0,0.601,0.238,0.107,0.209,0.525,0.198,0.12,0.182,0.5551818181818182,0.27354545454545454,0.1409090909090909,0.19063636363636363,0.5526363636363637,0.24709090909090906,0.16263636363636366,0.26690909090909093,14
287,WAS,22019,0021900061,2019-10-30,WAS vs. HOU,-1.0,158.0,0.736,0.319,0.17,0.289,0.646,0.32,0.117,0.358,0.55775,0.19874999999999998,0.14700000000000002,0.1935,0.529,0.29400000000000004,0.144,0.28600000000000003,4
288,NYK,22016,0021600587,2017-01-12,NYK vs. CHI,15.0,,0.516,0.12,0.131,0.347,0.41,0.236,0.134,0.375,0.49918181818181817,0.222,0.1487272727272727,0.24727272727272726,0.5177272727272727,0.26509090909090904,0.13172727272727272,0.30572727272727274,40
289,NYK,22015,0021500521,2016-01-05,NYK @ ATL,6.0,,0.506,0.286,0.097,0.25,0.511,0.218,0.138,0.309,0.4986363636363636,0.24754545454545454,0.1439090909090909,0.2329090909090909,0.49100000000000005,0.2387272727272727,0.11345454545454543,0.3058181818181819,36
290,DEN,22012,0021200503,2013-01-06,DEN @ LAL,7.0,,0.48,0.228,0.096,0.279,0.524,0.329,0.182,0.298,0.4957272727272727,0.2886363636363637,0.14381818181818182,0.2702727272727273,0.4622727272727273,0.2919090909090909,0.14981818181818182,0.32318181818181824,36
291,LAL,22023,0022300238,2023-11-22,LAL vs. DAL,-3.0,101.0,0.53,0.226,0.135,0.18,0.479,0.167,0.042,0.217,0.5595454545454546,0.29418181818181816,0.15154545454545454,0.192,0.5247272727272727,0.17290909090909093,0.13781818181818184,0.29990909090909096,16
292,UTA,22015,0021500673,2016-01-25,UTA vs. DET,-3.0,,0.453,0.212,0.138,0.226,0.527,0.44,0.108,0.167,0.519090909090909,0.26745454545454544,0.15836363636363637,0.21945454545454546,0.5021818181818182,0.27781818181818185,0.1430909090909091,0.311,44
293,ORL,22016,0021600834,2017-02-15,ORL vs. SAS,-28.0,,0.421,0.25,0.176,0.102,0.517,0.213,0.131,0.373,0.482909090909091,0.28745454545454546,0.14509090909090908,0.17881818181818182,0.5403636363636365,0.2879090909090909,0.13754545454545453,0.2606363636363636,58
294,CHA,22010,0021000722,2011-02-02,CHA @ DET,10.0,,0.527,0.342,0.156,0.211,0.481,0.218,0.122,0.149,0.47281818181818186,0.34218181818181814,0.1436363636363636,0.2498181818181818,0.4779090909090909,0.2589090909090909,0.12463636363636364,0.2992727272727273,48
295,MEM,22015,0021501190,2016-04-09,MEM vs. GSW,-1.0,,0.422,0.208,0.074,0.279,0.506,0.149,0.114,0.224,0.4808181818181818,0.26427272727272727,0.1338181818181818,0.2730909090909091,0.5426363636363636,0.3713636363636363,0.17054545454545458,0.28900000000000003,80
296,MIA,22010,0021000006,2010-10-27,MIA @ PHI,10.0,,0.536,0.449,0.171,0.122,0.476,0.133,0.196,0.292,0.47750000000000004,0.3935,0.179,0.1755,0.499,0.2475,0.20650000000000002,0.28,2
297,BKN,42013,0041300122,2014-04-22,BKN @ TOR,-5.0,,0.487,0.364,0.113,0.239,0.487,0.372,0.226,0.543,0.4685,0.351,0.10450000000000001,0.1895,0.469,0.362,0.215,0.40800000000000003,2
298,PHX,22022,0022200345,2022-12-04,PHX @ SAS,38.0,133.0,0.622,0.213,0.11,0.292,0.471,0.207,0.186,0.32,0.5703636363636363,0.20845454545454548,0.13318181818181818,0.2616363636363636,0.5283636363636364,0.29918181818181816,0.15290909090909088,0.27499999999999997,23
299,SAS,22020,0022001078,2021-05-16,SAS vs. PHX,-2.0,,0.546,0.194,0.095,0.216,0.572,0.038,0.077,0.255,0.5118181818181818,0.23127272727272732,0.10672727272727273,0.17827272727272728,0.5741818181818182,0.2278181818181818,0.11563636363636363,0.2589090909090909,72
300,LAC,42020,0042000172,2021-05-25,LAC vs. DAL,-6.0,121.0,0.613,0.238,0.143,0.225,0.695,0.293,0.11,0.205,0.5595,0.262,0.10049999999999999,0.245,0.6535,0.3175,0.127,0.27699999999999997,2
301,HOU,22023,0022300066,2023-10-25,HOU @ ORL,-30.0,86.0,0.481,0.203,0.194,0.135,0.534,0.299,0.164,0.457,0.481,0.203,0.194,0.135,0.534,0.299,0.164,0.457,1
302,OKC,22011,0021100387,2012-02-09,OKC @ SAC,-5.0,,0.526,0.338,0.231,0.273,0.439,0.263,0.114,0.443,0.5193636363636362,0.3437272727272727,0.1880909090909091,0.2534545454545455,0.4692727272727273,0.2603636363636363,0.14945454545454548,0.2893636363636363,26
303,LAC,22018,0021800450,2018-12-17,LAC vs. POR,-4.0,,0.566,0.47,0.115,0.186,0.605,0.36,0.105,0.25,0.5191818181818181,0.34136363636363637,0.15745454545454546,0.21327272727272728,0.5427272727272728,0.26781818181818184,0.11963636363636364,0.2713636363636364,30
304,GSW,22011,0021100171,2012-01-14,GSW @ CHA,-12.0,,0.446,0.381,0.131,0.24,0.546,0.5,0.142,0.233,0.4856363636363636,0.2889090909090909,0.16154545454545455,0.22327272727272732,0.5023636363636365,0.41254545454545455,0.14854545454545454,0.2928181818181818,11
305,IND,22022,0022201203,2023-04-07,IND vs. DET,-7.0,115.0,0.56,0.337,0.18,0.196,0.561,0.289,0.124,0.245,0.5501818181818181,0.2853636363636363,0.15872727272727272,0.23163636363636364,0.5863636363636364,0.29545454545454547,0.12472727272727276,0.3098181818181818,81
306,ATL,22018,0021801016,2019-03-13,ATL vs. MEM,21.0,,0.587,0.136,0.113,0.283,0.506,0.292,0.133,0.269,0.5342727272727272,0.262909090909091,0.1281818181818182,0.2273636363636364,0.5337272727272727,0.30027272727272725,0.1183636363636364,0.2512727272727273,69
307,CLE,22010,0021000865,2011-02-25,CLE vs. NYK,6.0,,0.457,0.478,0.14,0.333,0.468,0.312,0.123,0.254,0.5106363636363637,0.3195454545454545,0.143,0.22409090909090912,0.5128181818181818,0.28990909090909095,0.13754545454545455,0.3676363636363637,58
308,MIA,42022,0042200202,2023-05-02,MIA @ NYK,-6.0,105.0,0.547,0.2,0.077,0.16,0.549,0.366,0.116,0.388,0.585,0.24414285714285713,0.1247142857142857,0.16514285714285712,0.5508571428571428,0.25200000000000006,0.133,0.29628571428571426,7
309,MIN,22015,0021500704,2016-01-29,MIN @ UTA,-13.0,,0.48,0.347,0.17,0.289,0.592,0.211,0.161,0.316,0.5055454545454545,0.34436363636363637,0.1618181818181818,0.25236363636363635,0.5329090909090909,0.2726363636363636,0.14354545454545456,0.3090909090909091,48
310,LAC,42020,0042000224,2021-06-14,LAC vs. UTA,14.0,,0.565,0.494,0.116,0.233,0.539,0.338,0.12,0.2,0.5717272727272728,0.2984545454545455,0.11381818181818182,0.20454545454545456,0.5479090909090909,0.25,0.12018181818181818,0.2773636363636364,11
311,LAL,42022,0042200311,2023-05-16,LAL @ DEN,-6.0,126.0,0.613,0.31,0.072,0.125,0.632,0.242,0.114,0.364,0.537,0.2950909090909091,0.11718181818181819,0.1868181818181818,0.504,0.17145454545454547,0.1350909090909091,0.30763636363636365,13
312,SAC,22017,0021701099,2018-03-25,SAC vs. BOS,-11.0,93.0,0.506,0.122,0.15,0.159,0.639,0.236,0.173,0.182,0.5012727272727273,0.17318181818181821,0.12318181818181818,0.18436363636363637,0.5401818181818182,0.24036363636363636,0.136,0.22936363636363638,74
313,MIN,22020,0022000696,2021-03-27,MIN vs. HOU,-22.0,107.0,0.5,0.329,0.13,0.192,0.641,0.141,0.12,0.302,0.5305454545454545,0.2870909090909092,0.134,0.1881818181818182,0.5751818181818181,0.218,0.14654545454545456,0.29363636363636364,46
314,TOR,22017,0021700027,2017-10-21,TOR vs. PHI,34.0,128.0,0.545,0.416,0.118,0.16,0.439,0.439,0.182,0.228,0.5465,0.3765,0.14450000000000002,0.22749999999999998,0.4555,0.3205,0.1805,0.258,2
315,BOS,22023,0022300759,2024-02-11,BOS @ MIA,4.0,110.0,0.605,0.21,0.118,0.143,0.474,0.155,0.072,0.351,0.5815454545454546,0.20990909090909088,0.11754545454545456,0.20281818181818181,0.508,0.17754545454545453,0.09972727272727272,0.2799090909090909,53
316,BKN,22017,0021700642,2018-01-15,BKN vs. NYK,-4.4,104.0,0.431,0.414,0.107,0.186,0.567,0.451,0.091,0.244,0.49145454545454553,0.24954545454545454,0.15627272727272729,0.17727272727272728,0.5009090909090909,0.2766363636363636,0.11827272727272727,0.2471818181818182,44
317,LAC,22011,0021100788,2012-04-02,LAC @ DAL,19.0,,0.536,0.145,0.147,0.271,0.422,0.221,0.145,0.24,0.5045454545454546,0.28445454545454546,0.13472727272727272,0.2388181818181818,0.5009999999999999,0.3316363636363637,0.18154545454545454,0.3269090909090908,53
318,MIL,22011,0021100118,2012-01-07,MIL @ LAC,-6.0,,0.4,0.338,0.16,0.25,0.478,0.58,0.151,0.217,0.45914285714285713,0.248,0.159,0.23214285714285715,0.44842857142857145,0.39571428571428574,0.19042857142857145,0.33585714285714285,7
319,MIA,22014,0021401124,2015-04-02,MIA @ CLE,-26.0,,0.473,0.28,0.173,0.178,0.594,0.313,0.156,0.326,0.499,0.24381818181818185,0.17372727272727276,0.20409090909090907,0.5115454545454546,0.29545454545454547,0.17636363636363636,0.31436363636363635,75
320,BOS,22022,0022200948,2023-03-03,BOS vs. BKN,-10.0,105.0,0.542,0.238,0.185,0.191,0.495,0.274,0.122,0.293,0.5864545454545455,0.2135454545454545,0.13627272727272727,0.19727272727272724,0.5426363636363637,0.29200000000000004,0.11509090909090909,0.24218181818181816,64
321,SAC,22015,0021500712,2016-01-30,SAC @ MEM,-4.0,,0.462,0.413,0.173,0.321,0.57,0.468,0.122,0.125,0.49727272727272726,0.3496363636363636,0.15609090909090909,0.2242727272727273,0.49863636363636377,0.26036363636363635,0.12354545454545454,0.24436363636363637,47
322,CHA,22010,0021000924,2011-03-04,CHA @ LAL,-8.0,,0.403,0.097,0.126,0.25,0.41,0.236,0.076,0.281,0.46763636363636363,0.34400000000000003,0.12781818181818183,0.21036363636363636,0.4954545454545455,0.32636363636363636,0.1300909090909091,0.27236363636363636,61
323,PHI,22021,22100747,2022-01-29,PHI vs. SAC,2.0,103.0,0.6,0.371,0.187,0.077,0.512,0.244,0.139,0.271,0.538090909090909,0.289,0.1290909090909091,0.17436363636363636,0.5134545454545454,0.24045454545454542,0.13545454545454544,0.26636363636363636,49
324,DAL,22013,0021301001,2014-03-17,DAL vs. BOS,5.0,,0.481,0.269,0.138,0.13,0.414,0.151,0.179,0.417,0.5263636363636363,0.24790909090909094,0.1290909090909091,0.20090909090909095,0.5250909090909092,0.3000909090909091,0.18554545454545454,0.32509090909090904,68
325,MIL,22015,0021500952,2016-03-09,MIL vs. MIA,6.0,,0.55,0.463,0.134,0.267,0.563,0.238,0.178,0.342,0.5102727272727273,0.30463636363636365,0.15509090909090908,0.22936363636363638,0.5097272727272727,0.3177272727272728,0.17318181818181816,0.30000000000000004,65
326,LAL,22018,0021800656,2019-01-15,LAL vs. CHI,7.0,,0.512,0.415,0.168,0.265,0.451,0.261,0.143,0.322,0.48781818181818193,0.29136363636363644,0.148,0.20181818181818184,0.4802727272727273,0.26790909090909093,0.12690909090909092,0.2696363636363636,45
327,TOR,22022,0022200856,2023-02-12,TOR vs. DET,1.0,119.0,0.546,0.414,0.082,0.283,0.589,0.405,0.171,0.333,0.5293636363636364,0.24690909090909094,0.10436363636363635,0.26227272727272727,0.5724545454545455,0.30209090909090913,0.15727272727272726,0.26790909090909093,58
328,IND,22023,0022300102,2023-10-30,IND vs. CHI,-7.0,105.0,0.477,0.284,0.162,0.208,0.494,0.356,0.125,0.265,0.5533333333333332,0.18966666666666665,0.11499999999999999,0.20666666666666667,0.4963333333333333,0.29933333333333334,0.107,0.288,3
329,BKN,22012,0021200253,2012-12-04,BKN vs. OKC,-6.0,,0.505,0.253,0.124,0.296,0.659,0.515,0.151,0.111,0.4830909090909092,0.26545454545454544,0.14054545454545453,0.27154545454545453,0.5049999999999999,0.30990909090909086,0.16154545454545455,0.30018181818181816,17
330,HOU,22012,0021200973,2013-03-15,HOU vs. MIN,8.0,,0.561,0.419,0.192,0.286,0.519,0.247,0.139,0.222,0.5682727272727273,0.32936363636363636,0.1720909090909091,0.23090909090909092,0.5289090909090909,0.24036363636363636,0.16690909090909092,0.2868181818181818,66
331,ORL,22017,0021701016,2018-03-14,ORL vs. MIL,9.0,126.0,0.609,0.264,0.17,0.2,0.551,0.122,0.104,0.275,0.519,0.24763636363636365,0.15645454545454546,0.15372727272727274,0.5383636363636364,0.24627272727272728,0.1448181818181818,0.27218181818181814,69
332,PHX,22011,0021100525,2012-03-01,PHX vs. MIN,9.0,,0.551,0.266,0.18,0.282,0.401,0.372,0.125,0.357,0.5089090909090909,0.24609090909090908,0.15581818181818183,0.22363636363636363,0.4954545454545455,0.2778181818181818,0.15572727272727274,0.2940909090909091,35
333,GSW,22012,0021201230,2013-04-17,GSW @ POR,11.0,,0.478,0.14,0.124,0.259,0.463,0.171,0.146,0.188,0.5242727272727272,0.2222727272727273,0.13845454545454547,0.2323636363636364,0.5012727272727273,0.28363636363636363,0.13972727272727273,0.25427272727272726,82
334,ATL,42015,0041500136,2016-04-28,ATL @ BOS,12.0,,0.568,0.365,0.194,0.079,0.399,0.191,0.115,0.23,0.4831666666666667,0.2515,0.14416666666666667,0.15816666666666665,0.4331666666666667,0.24033333333333332,0.1435,0.269,6
335,DAL,22022,0022200647,2023-01-14,DAL @ POR,-17.0,119.0,0.659,0.232,0.111,0.045,0.653,0.25,0.12,0.325,0.5742727272727272,0.3547272727272728,0.11172727272727273,0.1350909090909091,0.5398181818181818,0.32590909090909087,0.10718181818181817,0.30390909090909096,44
336,MEM,22014,0021400412,2014-12-22,MEM vs. UTA,-6.0,,0.483,0.105,0.045,0.102,0.513,0.36,0.135,0.295,0.5045454545454545,0.2528181818181818,0.11699999999999999,0.19963636363636364,0.5227272727272727,0.24436363636363637,0.1491818181818182,0.29000000000000004,28
337,MIL,22022,0022200085,2022-10-29,MIL vs. ATL,8.0,123.0,0.565,0.315,0.117,0.275,0.548,0.16,0.128,0.294,0.5302,0.26139999999999997,0.1322,0.23000000000000004,0.4766,0.24939999999999998,0.1254,0.25,5
338,MIN,22010,0021000056,2010-11-03,MIN @ ORL,-42.0,,0.369,0.333,0.194,0.228,0.582,0.348,0.127,0.4,0.4168,0.3754,0.18660000000000002,0.26599999999999996,0.5202,0.3548,0.14200000000000002,0.28419999999999995,5
339,HOU,22022,0022200880,2023-02-15,HOU @ OKC,-37.0,96.0,0.393,0.427,0.164,0.233,0.534,0.54,0.101,0.265,0.5070909090909091,0.31636363636363635,0.16445454545454544,0.26445454545454544,0.5577272727272727,0.28845454545454546,0.11245454545454542,0.2730909090909091,58
340,NYK,22016,0021600404,2016-12-17,NYK @ DEN,-13.0,,0.488,0.488,0.129,0.196,0.611,0.322,0.098,0.349,0.4893636363636363,0.2891818181818182,0.13245454545454544,0.23054545454545455,0.5068181818181818,0.30054545454545456,0.1289090909090909,0.30718181818181817,27
341,SAS,22022,0022200319,2022-11-30,SAS @ OKC,-8.0,111.0,0.5,0.272,0.109,0.232,0.559,0.223,0.12,0.327,0.5118181818181818,0.20281818181818181,0.14972727272727274,0.24481818181818185,0.6005454545454546,0.2701818181818182,0.1571818181818182,0.2746363636363636,22
342,ATL,22018,0021800734,2019-01-26,ATL @ POR,-9.0,111.0,0.522,0.217,0.107,0.173,0.567,0.366,0.184,0.326,0.5352727272727272,0.2440909090909091,0.1815454545454545,0.25700000000000006,0.5318181818181817,0.3209090909090909,0.14509090909090908,0.28627272727272723,48
343,WAS,22020,0022000976,2021-05-03,WAS vs. IND,13.0,,0.655,0.233,0.14,0.205,0.561,0.234,0.14,0.304,0.5572727272727274,0.27772727272727277,0.1294545454545455,0.22309090909090912,0.5166363636363637,0.28400000000000003,0.14809090909090913,0.27336363636363636,65
344,CLE,22015,0021500803,2016-02-18,CLE vs. CHI,11.0,,0.5,0.187,0.112,0.22,0.441,0.237,0.129,0.311,0.5456363636363637,0.22890909090909092,0.12300000000000001,0.22381818181818183,0.4954545454545455,0.2730000000000001,0.13354545454545455,0.27627272727272734,53
345,BKN,22018,0021800382,2018-12-08,BKN @ NYK,8.0,112.0,0.551,0.284,0.155,0.245,0.518,0.361,0.13,0.22,0.5000909090909091,0.2687272727272727,0.15627272727272726,0.23527272727272727,0.510090909090909,0.2866363636363636,0.12581818181818186,0.2647272727272727,28
346,UTA,22020,0022000656,2021-03-22,UTA @ CHI,25.0,,0.582,0.163,0.092,0.208,0.438,0.125,0.138,0.333,0.5620000000000002,0.2724545454545454,0.13118181818181818,0.21827272727272728,0.5422727272727272,0.21181818181818182,0.11863636363636361,0.24336363636363637,42
347,MEM,22019,0021900186,2019-11-17,MEM vs. DEN,-17.0,114.0,0.56,0.286,0.158,0.2,0.652,0.258,0.114,0.191,0.5293636363636364,0.2109090909090909,0.1549090909090909,0.19545454545454544,0.5418181818181819,0.283,0.13463636363636364,0.26772727272727276,13
348,POR,42020,0042000165,2021-06-01,POR @ DEN,-7.0,,0.558,0.282,0.117,0.169,0.577,0.308,0.095,0.333,0.563,0.2606,0.1062,0.1924,0.5479999999999999,0.2596,0.10839999999999998,0.3218,5
349,CHA,22015,0021500751,2016-02-05,CHA vs. MIA,-3.0,,0.506,0.185,0.124,0.064,0.457,0.191,0.078,0.236,0.4722727272727273,0.2897272727272728,0.132,0.18754545454545457,0.5087272727272727,0.26345454545454544,0.13654545454545455,0.2544545454545455,50
350,ORL,22017,0021701090,2018-03-24,ORL vs. PHX,6.0,105.0,0.506,0.321,0.196,0.269,0.444,0.292,0.134,0.232,0.4869090909090909,0.22672727272727275,0.15909090909090906,0.16154545454545455,0.5156363636363637,0.24754545454545454,0.15218181818181817,0.2724545454545455,73
351,CLE,22020,0022000346,2021-02-05,CLE vs. MIL,-18.0,,0.505,0.174,0.106,0.113,0.552,0.227,0.122,0.354,0.5087272727272727,0.28427272727272723,0.14636363636363636,0.23663636363636364,0.5538181818181819,0.2296363636363636,0.13654545454545455,0.27181818181818185,23
352,SAS,22012,0021200088,2012-11-10,SAS @ POR,3.0,,0.621,0.443,0.213,0.182,0.528,0.213,0.149,0.333,0.5325714285714286,0.303,0.17242857142857143,0.1817142857142857,0.4681428571428571,0.25114285714285717,0.16585714285714287,0.30242857142857144,7
353,SAS,22021,22100116,2021-11-03,SAS vs. DAL,-1.0,108.0,0.528,0.227,0.14,0.104,0.473,0.312,0.173,0.356,0.526375,0.17787500000000003,0.135125,0.18375000000000002,0.540375,0.20062500000000003,0.166875,0.27437500000000004,8
354,WAS,22017,0021700693,2018-01-22,WAS @ DAL,-23.0,75.0,0.343,0.314,0.129,0.262,0.494,0.195,0.114,0.28,0.5336363636363637,0.29790909090909096,0.14963636363636362,0.2006363636363636,0.5231818181818181,0.2726363636363636,0.14136363636363639,0.2857272727272727,47
355,CLE,22023,0022300607,2024-01-22,CLE @ ORL,27.0,126.0,0.688,0.275,0.129,0.237,0.534,0.405,0.159,0.244,0.579,0.23945454545454548,0.1322727272727273,0.2286363636363636,0.506090909090909,0.25945454545454544,0.13145454545454546,0.22627272727272726,41
356,DEN,22022,0022200450,2022-12-18,DEN vs. CHA,4.0,119.0,0.516,0.362,0.13,0.268,0.49,0.24,0.105,0.218,0.5886363636363636,0.2810909090909091,0.14472727272727273,0.22954545454545458,0.5732727272727272,0.2920909090909091,0.13772727272727273,0.2537272727272727,29
357,LAL,22017,0021700214,2017-11-15,LAL vs. PHI,-6.0,109.0,0.399,0.248,0.083,0.314,0.529,0.349,0.149,0.208,0.48209090909090907,0.2947272727272727,0.16145454545454546,0.2008181818181818,0.4899090909090909,0.24799999999999997,0.1519090909090909,0.25945454545454544,15
358,DAL,22019,0021900770,2020-02-07,DAL @ WAS,-1.0,118.0,0.549,0.231,0.141,0.3,0.606,0.144,0.129,0.255,0.5315454545454545,0.23727272727272727,0.11754545454545454,0.22418181818181815,0.5454545454545454,0.2172727272727273,0.10845454545454546,0.25872727272727275,52
359,ORL,22016,0021600530,2017-01-04,ORL vs. ATL,-19.0,92.0,0.483,0.116,0.175,0.204,0.605,0.222,0.14,0.205,0.5150909090909092,0.18918181818181817,0.12518181818181817,0.19081818181818183,0.5328181818181817,0.2847272727272727,0.13436363636363638,0.27581818181818185,37
360,OKC,22012,0021200640,2013-01-25,OKC @ SAC,10.0,,0.526,0.395,0.198,0.195,0.465,0.244,0.171,0.204,0.5211818181818182,0.35100000000000003,0.16554545454545455,0.24318181818181817,0.46818181818181814,0.2913636363636364,0.16127272727272726,0.3222727272727273,44
361,DEN,22016,0021600082,2016-11-05,DEN @ DET,-17.0,,0.367,0.213,0.156,0.25,0.518,0.262,0.142,0.255,0.4506,0.3484,0.16319999999999998,0.21799999999999997,0.479,0.26539999999999997,0.1238,0.2244,5
362,CHI,22019,0021900311,2019-12-04,CHI vs. MEM,7.0,106.0,0.513,0.481,0.201,0.204,0.422,0.219,0.129,0.317,0.49272727272727274,0.2788181818181818,0.15681818181818183,0.2051818181818182,0.5206363636363636,0.33536363636363636,0.16572727272727275,0.2790909090909091,22
363,SAC,22010,0021001104,2011-03-29,SAC vs. PHX,3.0,,0.583,0.222,0.167,0.191,0.527,0.223,0.105,0.196,0.5057272727272727,0.27545454545454545,0.1700909090909091,0.2658181818181818,0.517090909090909,0.31163636363636366,0.14145454545454547,0.25499999999999995,73
364,GSW,22020,0022000932,2021-04-27,GSW vs. DAL,-30.0,103.0,0.5,0.286,0.176,0.185,0.62,0.239,0.123,0.25,0.5749090909090908,0.2340909090909091,0.15427272727272726,0.18454545454545454,0.518090909090909,0.26890909090909093,0.1479090909090909,0.2646363636363636,62
365,UTA,22022,0022200994,2023-03-09,UTA @ ORL,7.0,131.0,0.631,0.239,0.173,0.275,0.553,0.33,0.095,0.358,0.5392727272727273,0.2968181818181818,0.17509090909090907,0.24145454545454548,0.5194545454545454,0.27336363636363636,0.09772727272727272,0.29054545454545455,67
